varga_id	kanda	theme_iast	theme_slp1	semdom_keywords	lemma_slp1	deva	iast	gloss	core_rank	card_href
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vEvasvata	वैवस्वत	vaivasvata	vaivasvata mf( ī )n. ( fr. vivasvat ) coming from or belonging to the sun, R.	3032	../../w/v_45vasvata.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kubera	कुबेर	kubera	kubera m. or in later Sanskṛt kuvera (originally) N. of a chief of the evil beings or spirits or da…	3053	../../w/kubera.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	maGavan	मघवन्	maghavan	magha—van ( magha- ), mfn. (middle stem magha-vat [which may be used throughout], weak stem maghon…	3069	../../w/ma_47avan.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	mAra	मार	māra	māra mfn. (√ mṛ ) killing, destroying	3070	../../w/m_41ra.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	sparSana	स्पर्शन	sparśana	sparśana mf( ī )n. touching, handling, MW.	3075	../../w/spar_53ana.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vESravaRa	वैश्रवण	vaiśravaṇa	vaiśravaṇa m. ( fr. vi-śravaṇa ; cf. g. śivā di) a patr. ( esp. of Kubera and Rāvaṇa), AV. &c. &c.	3076	../../w/v_45_53rava_52a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	nAka	नाक	nāka	nāka m. (√ nam [?]; according to Br. & Nir. fr. 2. na + 2. -aka , ‘where there is no pain’ [?]; cf.…	3101	../../w/n_41ka.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	tridiva	त्रिदिव	tridiva	tri—diva n. ( m. , L. ) the 3rd or most sacred heaven, heaven (in general), RV. ix, 113, 9 & AV. (w…	3149	../../w/tridiva.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vasu	वसु	vasu	1. vasu mf( u or vī )n. (for 2. See ) excellent, good, beneficent, RV. ; GṛŚrS.	3152	../../w/vasu.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	ramBA	रम्भा	rambhā	rambhā ( ā ), f. , see next.	3176	../../w/ram_42_41.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	SAstf	शास्तृ	śāstṛ	śāstṛ m. a chastiser, punisher, MBh. ; Kāv. &c.	3193	../../w/_53_41stf.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	Sukra	शुक्र	śukra	śukra mf( ā )n. ( fr. √ 1. śuc cf. śukla ) bright, resplendent, RV. ; AV. ; VS. ; Br. ; MBh.	3195	../../w/_53ukra.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	SacI	शची	śacī	śacī f. the rendering of powerful or mighty help, assistance, aid ( esp. said of the deeds of Indra…	3213	../../w/_53ac_49.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	pradyumna	प्रद्युम्न	pradyumna	pra-dyumna m. ‘the pre-eminently mighty one’, N. of the god of love (re-born as a son of Kṛṣṇa and…	3231	../../w/pradyumna.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	manmaTa	मन्मथ	manmatha	manmatha m. (either an Intens. form fr. √ math , or fr. man = manas + matha , ‘agitating’; cf. mand…	3248	../../w/manma_54a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vasudeva	वसुदेव	vasudeva	vasu—deva m. N. of the father of Kṛṣṇa (he was the son of Śūra, a descendant of Yadu of the lunar l…	3287	../../w/vasudeva.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kAla	काल	kāla	1. kāla mf( ī , Pāṇ. iv, 1, 42 )n. ( fr. √ 3. kal ?), black, of a dark colour, dark-blue, MBh. ; R.…	3305	../../w/k_41la.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vAmadeva	वामदेव	vāmadeva	vāma—deva ( vāma- ), m. N. of an ancient Ṛṣi (having the patr. gautama , author of the hymns, RV. i…	3371	../../w/v_41madeva.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	atiSaya	अतिशय	atiśaya	ati-śaya &c. See 1. ati- √ 1. śī .	3389	../../w/ati_53aya.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	viDAtf	विधातृ	vidhātṛ	vi-˚dhātṛ mf( trī )n. distributing, arranging, disposing &c.	3405	../../w/vi_44_41tf.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	veDas	वेधस्	vedhas	vedhas mfn. (in some meanings prob. connected with vi-√dhā ; nom. m. vedhās acc. vedhasam or vedhām…	3425	../../w/ve_44as.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	tArkzya	तार्क्ष्य	tārkṣya	tārkṣya m. N. of a mythical being (originally described as a horse with the epithet ariṣṭa-nemi [ R…	3458	../../w/t_41rkzya.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	udAna	उदान	udāna	ud-āna m. breathing upwards	3495	../../w/ud_41na.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	Danada	धनद	dhanada	dhana—da mf( ā )n. ‘ w˚ -giving’, liberal, Kām.	3502	../../w/_44anada.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kunda	कुन्द	kunda	kunda m. ( Uṇ. iv, 101 ) a kind of jasmine ( Jasminum multiflorum or pubescens ), MBh. &c.	3586	../../w/kunda.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	pinAkin	पिनाकिन्	pinākin	pinākin m. ‘armed with the bow or spear Pināka’, N. of Rudra-Śiva, MBh. ; Hariv. ; R.	3608	../../w/pin_41kin.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	tryambaka	त्र्यम्बक	tryambaka	try—ambaka m. ‘three-eyed’ (originally probably ‘three-mothered’ fr. the threefold expression ambe…	3609	../../w/tryambaka.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	umApati	उमापति	umāpati	umā—pati m. id. , TĀr. ; MBh. ; Kathās. &c.	3610	../../w/um_41pati.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	mAtali	मातलि	mātali	mātali m. N. of Indra's charioteer, MBh. ; Kāv. &c.	3620	../../w/m_41tali.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	viBAvasu	विभावसु	vibhāvasu	2. vi-bhā—vasu ( vi-bhā- ), mfn. abounding in light (applied to Agni, Soma, and Kṛṣṇa), RV. ; VS. ;…	3712	../../w/vi_42_41vasu.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	tvarita	त्वरित	tvarita	tva˚rita mfn. ( Pāṇ. iii, 2, 187 ) hasty, quick, swift, expeditious, MBh. &c.	3733	../../w/tvarita.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	urvaSI	उर्वशी	urvaśī	urvaśī f. ( fr. uru and √ 1. aś , ‘to pervade’, see M.M., Chips, vol. ii, p. 99 ), ‘widely extendin…	3735	../../w/urva_53_49.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	anaNga	अनङ्ग	anaṅga	an-aṅga mf( ā )n. bodiless, incorporeal	3740	../../w/ana_4ega.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vyAna	व्यान	vyāna	vy-āna m. one of the five vital airs (that which circulates or is diffused through the body; person…	3761	../../w/vy_41na.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	yAtuDAna	यातुधान	yātudhāna	yātu—dhāna m. = yātu , a kind of evil spirit or demon ( f( ī ). ), RV. &c. &c.	3762	../../w/y_41tu_44_41na.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	amara	अमर	amara	a-mara mf( ā , Mn. ii, 148 ; ī , R. i, 34, 16 )n. undying, immortal, imperishable, ŚBr. xiv , &c.	3778	../../w/amara.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	ambikA	अम्बिका	ambikā	ambikā f. ( voc. ambike ), mother, good woman (as a term of respect), VS. & TS. ( cf. Pāṇ. vi, 1, 1…	3794	../../w/ambik_41.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kacCapa	कच्छप	kacchapa	kaccha—pa m. ‘keeping or inhabiting a marsh’, a turtle, tortoise, MBh. ; Gaut. ; Mn. &c.	3832	../../w/kac_43apa.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	satata	सतत	satata	sa—tata See s.v.	3884	../../w/satata.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vftrahan	वृत्रहन्	vṛtrahan	vṛtra—han mf( ghnī )n. killing enemies or V˚ , victorious, RV. &c. &c. (mostly applied to Indra, bu…	3887	../../w/vftrahan.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	paSupati	पशुपति	paśupati	paśu—pati m. ‘lord of animals’ (or ‘ l˚ of a servant named Paśu’ or ‘ l˚ of the soul’, RTL. 89 ), N…	3920	../../w/pa_53upati.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vfzaDvaja	वृषध्वज	vṛṣadhvaja	vṛṣa—dhvaja m. = -ketana , MBh. ; Kāv. &c.	3936	../../w/vfza_44vaja.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	ErAvata	ऐरावत	airāvata	airāvata as , m. ( fr. irā-vat ), a descendant of Irā-vat	3980	../../w/_45r_41vata.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	gAQa	गाढ	gāḍha	gāḍha See √ gāh .	3984	../../w/g_41_51a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	janeSvara	जनेश्वर	janeśvara	jane Svara m. id. , MBh. i f. ; Hariv. 1828 ; R. i , iii.	4005	../../w/jane_53vara.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	Siva	शिव	śiva	śiva mf( ā )n. (according to Uṇ. i, 153 , fr. √ 1. śī , ‘in whom all things lie’; perhaps connected…	4009	../../w/_53iva.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	SOri	शौरि	śauri	śauri m. patr. of Vasu-deva, MBh. ; BhP.	4062	../../w/_53_4fri.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	srazwf	स्रष्टृ	sraṣṭṛ	sraṣṭṛ m. one who emits or discharges (water &c.), MBh.	4088	../../w/srazwf.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kzAra	क्षार	kṣāra	kṣāra mf( ā )n. ( g. jvalā di) caustic, biting, corrosive, acrid, pungent, saline, converted to alk…	4117	../../w/kz_41ra.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	nIlotpala	नीलोत्पल	nīlotpala	nīlo tpala n. a blue lotus, Nymphaea Cyanea , MBh. ; Kāv. &c.	4119	../../w/n_49lotpala.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	samAna	समान	samāna	sam-āna m. (for samāna and sa-māna See p. 1160) one of the five vital airs (that which circulates a…	4122	../../w/sam_41na.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	SUlin	शूलिन्	śūlin	śūlin mfn. having a dart or pike, armed with a spear, MBh. ; Kāv. &c.	4125	../../w/_53_55lin.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	pAkaSAsana	पाकशासन	pākaśāsana	pāka—śāsana m. ‘punisher of the Daitya Pāka’ or ‘instructor of the ignorant’, N. of Indra, MBh. ; K…	4147	../../w/p_41ka_53_41sana.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	virUpAkza	विरूपाक्ष	virūpākṣa	vi-rū˚pā kza mf( ī )n. ‘diversely-eyed’, having deformed eyes ( compar. -tara ), PārGṛ. ; R. ; Kum.	4171	../../w/vir_55p_41kza.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	puruhUta	पुरुहूत	puruhūta	puru—hūta mfn. much invoked or invoked by many, RV. &c. &c.	4194	../../w/puruh_55ta.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	rAkzasa	राक्षस	rākṣasa	rākṣasa mf( ī )n. ( fr. rakṣas ) belonging to or like a Rakṣas, demoniacal, infested by demons, Ait…	4195	../../w/r_41kzasa.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	raMhas	रंहस्	raṃhas	raṃhas n. speed, quickness, velocity, MBh. ; Kāv. &c.	4196	../../w/ra_4dhas.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	samIraRa	समीरण	samīraṇa	sam-īraṇa mfn. setting in motion, causing activity, stimulating, promoting, MBh. ; R. ; Car.	4221	../../w/sam_49ra_52a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	amartya	अमर्त्य	amartya	a-martya mfn. (4) immortal, RV. ; AV. ; VS.	4228	../../w/amartya.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	antaka	अन्तक	antaka	1. antaka m. border, boundary, ŚBr.	4229	../../w/antaka.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	SacIpati	शचीपति	śacīpati	śacī—pati ( śacī- ), m. lord of might or help (applied to Indra and the Aśvins), RV. ; AV.	4243	../../w/_53ac_49pati.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	dahana	दहन	dahana	dahana mf( ī )n. burning, consuming by fire, scorching, destroying (chiefly ifc. ), Hariv. ; BhP. ;…	4267	../../w/dahana.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	brAhmI	ब्राह्मी	brāhmī	brāhmī ( ī ), f. , see brāhmī	4296	../../w/br_41hm_49.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	anirudDa	अनिरुद्ध	aniruddha	a-niruddha mfn. unobstructed, ungovernable, self-willed	4315	../../w/anirud_44a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	guhyaka	गुह्यक	guhyaka	guhyaka m. N. of a class of demi-gods who like the Yakṣas are attendants of Kubera (the god of weal…	4323	../../w/guhyaka.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	mAtariSvan	मातरिश्वन्	mātariśvan	mātari—śvan m. ( mātari- ; prob. , ‘growing in the m˚ ’ i.e. in the fire-stick, fr. √ śvi ) N. of A…	4328	../../w/m_41tari_53van.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	aRiman	अणिमन्	aṇiman	aṇiman m. ( fr. aṇu , q.v. ), minuteness, fineness, thinness, ŚBr. &c.	4363	../../w/a_52iman.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	aravinda	अरविन्द	aravinda	aravinda n. ( fr. ara and vinda , Pāṇ. iii, 1, 138 , Kāś. ), a lotus, Nelumbium Speciosum or Nympha…	4365	../../w/aravinda.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	nandana	नन्दन	nandana	nandana mf( ā )n. (the initial n is not changeable to ṇ , g. kṣubhnā di) rejoicing, gladdening ( cf…	4375	../../w/nandana.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	sugata	सुगत	sugata	su—gata mfn. going well, VarBṛS.	4428	../../w/sugata.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	heti	हेति	heti	heti &c. See .	4475	../../w/heti.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	puzpaka	पुष्पक	puṣpaka	puṣpaka m. a kind of serpent, Suśr.	4488	../../w/puzpaka.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	sTARu	स्थाणु	sthāṇu	sthāṇu mfn. ( accord. to some for sthalnu ) standing firmly, stationary, firm, fixed, immovable, mo…	4492	../../w/s_54_41_52u.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	balAhaka	बलाहक	balāhaka	balāhaka or valāhaka , m. ( Naigh. i, 10 ) a rain or thunder-cloud, any cloud, MBh. ; Kāv. &c. ( if…	4562	../../w/bal_41haka.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kftAnta	कृतान्त	kṛtānta	kṛtā nta mfn. causing an end, bringing to an end, leading to a decisive termination, BhP. ix, 6, 13	4589	../../w/kft_41nta.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	vfzan	वृषन्	vṛṣan	vṛṣan mfn. ( acc. vṛṣāṇam or vṛṣaṇam nom. pl. ˚ṣāṇas ; prob. originally ‘raining, sprinkling, impre…	4604	../../w/vfzan.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	hiraRyagarBa	हिरण्यगर्भ	hiraṇyagarbha	hiraṇya—garbha m. a golden fetus, Cat.	4611	../../w/hira_52yagar_42a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	dEteya	दैतेय	daiteya	daiteya m. ( fr. diti ) a son or descendant of Diti, an Asura, MBh. ; Hariv. ; R. &c.	4636	../../w/d_45teya.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	giriSa	गिरिश	giriśa	giri—śa m. ( g. lomā di) ‘inhabiting mountains’, N. of Rudra-Śiva, VS. xvi, 4 ( voc. ), MBh. ; Ragh…	4638	../../w/giri_53a.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	deva	देव	deva	deva mf( ī )n. ( fr. 3. div ) heavenly, divine (also said of terrestrial things of high excellence)…	4668	../../w/deva.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	kAlI	काली	kālī	kālī f. black colour, ink or blacking, L.	4671	../../w/k_41l_49.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	tuzita	तुषित	tuṣita	tuṣita m. pl. a class of celestial beings, MBh. xiii, 1371 ; Buddh. &c. (12 in number, Hariv. ; VP.…	4686	../../w/tuzita.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	durgA	दुर्गा	durgā	dur—gā See durgā ( p. 487).	4728	../../w/durg_41.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	sumanas	सुमनस्	sumanas	su—manas mfn. good-minded, well-disposed, benevolent, gracious, favourable, pleasant, agreeable, RV…	4750	../../w/sumanas.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	samIra	समीर	samīra	sam-īra m. air, breeze, wind (also of the body See below), MBh. ; Kāv. &c.	4770	../../w/sam_49ra.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	arcis	अर्चिस्	arcis	arcis n. ray of light, flame, light, lustre, RV. (once. pl. arcīnṣi , RV. vii, 62, 1 ), AV. ; ŚBr.…	4781	../../w/arcis.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	jina	जिन	jina	1. jina mfn. (√ ji ) victorious, L.	4788	../../w/jina.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	caRqikA	चण्डिका	caṇḍikā	caṇḍikā f. N. of Durgā, ĀtrAnukr. , Sch. ; Pañcat. ; BhP. ; Kathās. &c.	4813	../../w/ca_52qik_41.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	viSvarUpa	विश्वरूप	viśvarūpa	viśva—rūpa n. sg. various forms, Mn. ; Pañcar. ; RāmatUp.	4832	../../w/vi_53var_55pa.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	nIlalohita	नीललोहित	nīlalohita	nīla—lohita mfn. dark-blue and red, purple, dark-red, RV. &c. &c.	4843	../../w/n_49lalohita.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	satvara	सत्वर	satvara	sa—tvara mf( ā )n. having or making haste, speedy, expeditious, quick ( am and compar. -taram , ind…	4846	../../w/satvara.html
AK-1.1	1	svargavargaḥ	svargavargaH	Air; God; Supernatural being	BavAnI	भवानी	bhavānī	bhavānī f. ( fr. bhava ; cf. indrāṇī , rudrāṇī , śarvāṇī and Pāṇ. iv, 1, 49 ) N. of a goddess ident…	4855	../../w/_42av_41n_49.html
