period	period_key	lemma_slp1	lemma_iast	a6_count	tsv_count	delta	ratio	ratio_log2
200..700	4700	aByantara	abhyantara	37	47	-10	0.787	-0.345
200..700	4700	amoGa	amogha	36	28	8	1.286	0.363
200..700	4700	naraka	naraka	38	172	-134	0.221	-2.178
200..700	4700	upajIvin	upajīvin	36	16	20	2.250	1.170
200..700	4700	upahAra	upahāra	39	24	15	1.625	0.700
200..700	4700	BAminI	bhāminī	29	22	7	1.318	0.399
200..700	4700	Bizaj	bhiṣaj	34	65	-31	0.523	-0.935
200..700	4700	cAkzuza	cākṣuṣa	33	24	9	1.375	0.459
200..700	4700	cAraRa	cāraṇa	36	22	14	1.636	0.710
200..700	4700	avaDya	avadhya	33	24	9	1.375	0.459
200..700	4700	avidita	avidita	38	13	25	2.923	1.547
200..700	4700	utTa	uttha	40	96	-56	0.417	-1.263
200..700	4700	hrasva	hrasva	37	48	-11	0.771	-0.376
200..700	4700	Adara	ādara	34	65	-31	0.523	-0.935
200..700	4700	Amiza	āmiṣa	38	44	-6	0.864	-0.212
200..700	4700	aSvatTa	aśvattha	36	29	7	1.241	0.312
200..700	4700	asaMskfta	asaṁskṛta	32	18	14	1.778	0.830
200..700	4700	asAra	asāra	38	26	12	1.462	0.547
200..700	4700	Agneya	āgneya	38	42	-4	0.905	-0.144
200..700	4700	ASA	āśā	37	55	-18	0.673	-0.572
200..700	4700	AScarya	āścarya	34	22	12	1.545	0.628
200..700	4700	yukta	yukta	35	24	11	1.458	0.544
200..700	4700	yuD	yudh	39	73	-34	0.534	-0.904
200..700	4700	vawa	vaṭa	36	41	-5	0.878	-0.188
200..700	4700	vanaspati	vanaspati	34	31	3	1.097	0.133
200..700	4700	rAvaRa	rāvaṇa	35	24	11	1.458	0.544
200..700	4700	rikTa	riktha	40	21	19	1.905	0.930
200..700	4700	mlecCa	mleccha	38	29	9	1.310	0.390
200..700	4700	yavIyas	yavīyas	33	11	22	3.000	1.585
200..700	4700	vasA	vasā	38	65	-27	0.585	-0.774
200..700	4700	vasuMDarA	vasuṁdharā	33	28	5	1.179	0.237
200..700	4700	mahIDara	mahīdhara	31	24	7	1.292	0.369
200..700	4700	mAgaDa	māgadha	38	26	12	1.462	0.547
200..700	4700	turaMga	turaṁga	36	19	17	1.895	0.922
200..700	4700	trARa	trāṇa	39	25	14	1.560	0.642
200..700	4700	drazwf	draṣṭṛ	26	28	-2	0.929	-0.107
200..700	4700	dvAdaSI	dvādaśī	38	27	11	1.407	0.493
200..700	4700	pAkaSAsana	pākaśāsana	30	24	6	1.250	0.322
200..700	4700	tarpaRa	tarpaṇa	34	69	-35	0.493	-1.021
200..700	4700	surata	surata	36	47	-11	0.766	-0.385
200..700	4700	sUkara	sūkara	36	17	19	2.118	1.082
200..700	4700	samBUti	sambhūti	37	23	14	1.609	0.686
200..700	4700	hiMsra	hiṁsra	34	8	26	4.250	2.087
200..700	4700	sAyaka	sāyaka	36	40	-4	0.900	-0.152
200..700	4700	vEdika	vaidika	33	10	23	3.300	1.722
200..700	4700	vErin	vairin	38	26	12	1.462	0.547
200..700	4700	vEvasvata	vaivasvata	36	35	1	1.029	0.041
200..700	4700	vyavasTAna	vyavasthāna	37	17	20	2.176	1.122
200..700	4700	svarRa	svarṇa	38	27	11	1.407	0.493
200..700	4700	viprayoga	viprayoga	37	10	27	3.700	1.888
200..700	4700	vinDya	vindhya	36	35	1	1.029	0.041
200..700	4700	vimukti	vimukti	37	22	15	1.682	0.750
200..700	4700	giriSa	giriśa	39	26	13	1.500	0.585
200..700	4700	SalAkA	śalākā	37	34	3	1.088	0.122
200..700	4700	Kura	khura	39	32	7	1.219	0.285
200..700	4700	gAnDarva	gāndharva	38	31	7	1.226	0.294
200..700	4700	Sarman	śarman	38	16	22	2.375	1.248
200..700	4700	krOYca	krauñca	35	32	3	1.094	0.129
200..700	4700	mUrtimat	mūrtimat	35	25	10	1.400	0.485
200..700	4700	virUpa	virūpa	33	24	9	1.375	0.459
200..700	4700	viSvAsa	viśvāsa	36	23	13	1.565	0.646
200..700	4700	praRiDi	praṇidhi	38	23	15	1.652	0.724
200..700	4700	praRava	praṇava	33	28	5	1.179	0.237
200..700	4700	praSna	praśna	38	34	4	1.118	0.160
200..700	4700	aYj	añj	35	53	-18	0.660	-0.599
200..700	4700	kaT	kath	35	23	12	1.522	0.606
200..700	4700	kliS	kliś	35	34	1	1.029	0.042
200..700	4700	mantray	mantray	31	10	21	3.100	1.632
200..700	4700	raYjay	rañjay	34	32	2	1.062	0.087
200..700	4700	sic	sic	37	48	-11	0.771	-0.376
200..700	4700	aBiSaMs	abhiśaṁs	34	20	14	1.700	0.766
200..700	4700	Avah	āvah	32	27	5	1.185	0.245
200..700	4700	Avarjay	āvarjay	36	15	21	2.400	1.263
200..700	4700	upaSoBay	upaśobhay	32	27	5	1.185	0.245
200..700	4700	nipAtay	nipātay	33	25	8	1.320	0.401
200..700	4700	nizpAday	niṣpāday	31	27	4	1.148	0.199
200..700	4700	paripf	paripṛ	37	8	29	4.625	2.209
200..700	4700	paripracC	paripracch	35	22	13	1.591	0.670
200..700	4700	pratilaB	pratilabh	39	20	19	1.950	0.963
200..700	4700	pratizWApay	pratiṣṭhāpay	39	9	30	4.333	2.115
200..700	4700	pravas	pravas	38	37	1	1.027	0.038
200..700	4700	pravfD	pravṛdh	35	38	-3	0.921	-0.119
200..700	4700	vivic	vivic	39	20	19	1.950	0.963
200..700	4700	aRu	aṇu	37	68	-31	0.544	-0.878
200..700	4700	saMKyA	saṁkhyā	38	115	-77	0.330	-1.598
200..700	4700	samADA	samādhā	35	27	8	1.296	0.374
200..700	4700	samutsfj	samutsṛj	36	19	17	1.895	0.922
200..700	4700	sambanD	sambandh	37	30	7	1.233	0.303
200..700	4700	vrIqA	vrīḍā	38	33	5	1.152	0.204
200..700	4700	Sikz	śikṣ	40	11	29	3.636	1.862
200..700	4700	pravAsay	pravāsay	29	3	26	9.667	3.273
200..700	4700	pratApavat	pratāpavat	31	22	9	1.409	0.495
200..700	4700	nahuza	nahuṣa	36	16	20	2.250	1.170
200..700	4700	akza	akṣa	40	215	-175	0.186	-2.426
200..700	4700	Ipsay	īpsay	34	26	8	1.308	0.387
200..700	4700	kapilA	kapilā	33	27	6	1.222	0.290
200..700	4700	kfpA	kṛpā	32	37	-5	0.865	-0.209
200..700	4700	kfSa	kṛśa	34	69	-35	0.493	-1.021
200..700	4700	adatta	adatta	32	25	7	1.280	0.356
200..700	4700	saMsTA	saṁsthā	33	115	-82	0.287	-1.801
200..700	4700	anArya	anārya	30	9	21	3.333	1.737
200..700	4700	anAvfzwi	anāvṛṣṭi	35	18	17	1.944	0.959
200..700	4700	kalatra	kalatra	35	29	6	1.207	0.271
200..700	4700	kAntA	kāntā	34	38	-4	0.895	-0.160
200..700	4700	kAmin	kāmin	35	44	-9	0.795	-0.330
200..700	4700	kArmuka	kārmuka	34	28	6	1.214	0.280
200..700	4700	padmarAga	padmarāga	36	22	14	1.636	0.710
200..700	4700	saBya	sabhya	36	50	-14	0.720	-0.474
200..700	4700	paricCada	paricchada	31	12	19	2.583	1.369
200..700	4700	parizad	pariṣad	37	11	26	3.364	1.750
200..700	4700	aparAhRa	aparāhṇa	32	21	11	1.524	0.608
200..700	4700	kukkuwa	kukkuṭa	37	29	8	1.276	0.351
200..700	4700	kuwumbin	kuṭumbin	34	18	16	1.889	0.918
200..700	4700	BUBft	bhūbhṛt	33	28	5	1.179	0.237
200..700	4700	BOma	bhauma	35	41	-6	0.854	-0.228
200..700	4700	nimeza	nimeṣa	36	28	8	1.286	0.363
200..700	4700	amarza	amarṣa	37	32	5	1.156	0.209
200..700	4700	nAmaDeya	nāmadheya	28	25	3	1.120	0.163
200..700	4700	niDAna	nidhāna	35	15	20	2.333	1.222
200..700	4700	nipAta	nipāta	35	30	5	1.167	0.222
200..700	4700	fju	ṛju	32	39	-7	0.821	-0.285
200..700	4700	etAvat	etāvat	29	35	-6	0.829	-0.271
200..700	4700	SreRi	śreṇi	33	28	5	1.179	0.237
200..700	4700	upaSama	upaśama	36	21	15	1.714	0.778
200..700	4700	upasTa	upastha	34	31	3	1.097	0.133
200..700	4700	vAsara	vāsara	35	35	0	1.000	0.000
200..700	4700	viklava	viklava	34	10	24	3.400	1.766
200..700	4700	jagatpati	jagatpati	31	25	6	1.240	0.310
200..700	4700	avaSa	avaśa	33	10	23	3.300	1.722
200..700	4700	utsaNga	utsaṅga	34	40	-6	0.850	-0.234
200..700	4700	uda	uda	34	20	14	1.700	0.766
200..700	4700	Atyantika	ātyantika	37	24	13	1.542	0.624
200..700	4700	asita	asita	38	87	-49	0.437	-1.195
200..700	4700	ASIviza	āśīviṣa	35	17	18	2.059	1.042
200..700	4700	ASramin	āśramin	35	13	22	2.692	1.429
200..700	4700	Asura	āsura	35	23	12	1.522	0.606
200..700	4700	vatsala	vatsala	30	24	6	1.250	0.322
200..700	4700	rAjanya	rājanya	36	25	11	1.440	0.526
200..700	4700	rukmiRI	rukmiṇī	33	19	14	1.737	0.796
200..700	4700	rucira	rucira	36	39	-3	0.923	-0.115
200..700	4700	yajana	yajana	32	16	16	2.000	1.000
200..700	4700	yaSodA	yaśodā	34	19	15	1.789	0.840
200..700	4700	yAjana	yājana	36	9	27	4.000	2.000
200..700	4700	vasanta	vasanta	34	51	-17	0.667	-0.585
200..700	4700	rOrava	raurava	36	15	21	2.400	1.263
200..700	4700	japya	japya	32	32	0	1.000	0.000
200..700	4700	tarza	tarṣa	37	3	34	12.333	3.624
200..700	4700	daRqanIti	daṇḍanīti	36	14	22	2.571	1.363
200..700	4700	dampati	dampati	37	24	13	1.542	0.624
200..700	4700	stotra	stotra	34	27	7	1.259	0.333
200..700	4700	snuzA	snuṣā	33	20	13	1.650	0.722
200..700	4700	sambADa	sambādha	38	15	23	2.533	1.341
200..700	4700	saha	saha	37	714	-677	0.052	-4.270
200..700	4700	hAsa	hāsa	36	39	-3	0.923	-0.115
200..700	4700	sADu	sādhu	33	218	-185	0.151	-2.724
200..700	4700	sADya	sādhya	29	32	-3	0.906	-0.142
200..700	4700	sAyujya	sāyujya	33	21	12	1.571	0.652
200..700	4700	sPawika	sphaṭika	32	27	5	1.185	0.245
200..700	4700	syamantaka	syamantaka	32	21	11	1.524	0.608
200..700	4700	Sakuni	śakuni	37	23	14	1.609	0.686
200..700	4700	vyakti	vyakti	31	23	8	1.348	0.431
200..700	4700	svABAvika	svābhāvika	35	18	17	1.944	0.959
200..700	4700	svAyamBuva	svāyambhuva	34	43	-9	0.791	-0.339
200..700	4700	vitAna	vitāna	38	27	11	1.407	0.493
200..700	4700	vinASana	vināśana	30	33	-3	0.909	-0.138
200..700	4700	gfDra	gṛdhra	38	40	-2	0.950	-0.074
200..700	4700	garva	garva	37	21	16	1.762	0.817
200..700	4700	Sava	śava	37	32	5	1.156	0.209
200..700	4700	SArNga	śārṅga	34	22	12	1.545	0.628
200..700	4700	SAlin	śālin	30	42	-12	0.714	-0.485
200..700	4700	Silpin	śilpin	35	23	12	1.522	0.606
200..700	4700	kOSala	kauśala	36	37	-1	0.973	-0.040
200..700	4700	mUka	mūka	37	17	20	2.176	1.122
200..700	4700	vivfdDi	vivṛddhi	35	26	9	1.346	0.429
200..700	4700	vizARa	viṣāṇa	36	35	1	1.029	0.041
200..700	4700	vfdDa	vṛddha	35	155	-120	0.226	-2.147
200..700	4700	darpaRa	darpaṇa	37	22	15	1.682	0.750
200..700	4700	dasyu	dasyu	36	17	19	2.118	1.082
200..700	4700	budDimat	buddhimat	30	17	13	1.765	0.819
200..700	4700	Pena	phena	38	50	-12	0.760	-0.396
200..700	4700	Sri	śri	31	21	10	1.476	0.562
200..700	4700	plu	plu	32	39	-7	0.821	-0.285
200..700	4700	lal	lal	36	26	10	1.385	0.469
200..700	4700	varay	varay	33	29	4	1.138	0.186
200..700	4700	avatAray	avatāray	32	27	5	1.185	0.245
200..700	4700	AjYApay	ājñāpay	30	25	5	1.200	0.263
200..700	4700	Adf	ādṛ	30	27	3	1.111	0.152
200..700	4700	ApyA	āpyā	33	22	11	1.500	0.585
200..700	4700	ucCiz	ucchiṣ	37	17	20	2.176	1.122
200..700	4700	upaniSri	upaniśri	38	0	38	inf	inf
200..700	4700	upekz	upekṣ	30	51	-21	0.588	-0.766
200..700	4700	GAtin	ghātin	33	30	3	1.100	0.138
200..700	4700	niyojay	niyojay	31	29	2	1.069	0.096
200..700	4700	pradakziRIkf	pradakṣiṇīkṛ	36	8	28	4.500	2.170
200..700	4700	prabrU	prabrū	34	18	16	1.889	0.918
200..700	4700	vikram	vikram	36	17	19	2.118	1.082
200..700	4700	viSf	viśṛ	34	29	5	1.172	0.229
200..700	4700	anyatva	anyatva	38	26	12	1.462	0.547
200..700	4700	vyatI	vyatī	35	25	10	1.400	0.485
200..700	4700	paYcadaSan	pañcadaśan	35	20	15	1.750	0.807
200..700	4700	hasita	hasita	33	28	5	1.179	0.237
200..700	4700	vAcay	vācay	37	28	9	1.321	0.402
200..700	4700	codana	codana	29	20	9	1.450	0.536
200..700	4700	piDA	pidhā	32	29	3	1.103	0.142
200..700	4700	aDivAsay	adhivāsay	35	8	27	4.375	2.129
200..700	4700	cezwita	ceṣṭita	27	14	13	1.929	0.948
200..700	4700	akAra	akāra	21	17	4	1.235	0.305
200..700	4700	karin	karin	34	37	-3	0.919	-0.122
200..700	4700	kuSIlava	kuśīlava	31	7	24	4.429	2.147
200..700	4700	kftakftya	kṛtakṛtya	32	17	15	1.882	0.913
200..700	4700	aNga	aṅga	32	613	-581	0.052	-4.260
200..700	4700	acetana	acetana	28	42	-14	0.667	-0.585
200..700	4700	aja	aja	32	89	-57	0.360	-1.476
200..700	4700	ajita	ajita	36	19	17	1.895	0.922
200..700	4700	anujYA	anujñā	33	60	-27	0.550	-0.862
200..700	4700	karRikA	karṇikā	32	29	3	1.103	0.142
200..700	4700	kAMsya	kāṁsya	36	34	2	1.059	0.082
200..700	4700	kAmya	kāmya	30	21	9	1.429	0.515
200..700	4700	nyagroDa	nyagrodha	29	35	-6	0.829	-0.271
200..700	4700	pawala	paṭala	35	32	3	1.094	0.129
200..700	4700	patAkA	patākā	36	21	15	1.714	0.778
200..700	4700	saMtoza	saṁtoṣa	30	20	10	1.500	0.585
200..700	4700	saMdarSana	saṁdarśana	34	18	16	1.889	0.918
200..700	4700	sapatna	sapatna	33	15	18	2.200	1.138
200..700	4700	saPala	saphala	33	21	12	1.571	0.652
200..700	4700	kAla	kāla	31	1169	-1138	0.027	-5.237
200..700	4700	kiMkara	kiṁkara	32	34	-2	0.941	-0.087
200..700	4700	kIdfSa	kīdṛśa	27	19	8	1.421	0.507
200..700	4700	nizaDa	niṣadha	31	19	12	1.632	0.706
200..700	4700	samApatti	samāpatti	34	16	18	2.125	1.087
200..700	4700	aBivyakti	abhivyakti	28	18	10	1.556	0.637
200..700	4700	nAhuza	nāhuṣa	33	17	16	1.941	0.957
200..700	4700	nirBaya	nirbhaya	29	26	3	1.115	0.158
200..700	4700	mandAra	mandāra	32	23	9	1.391	0.476
200..700	4700	malina	malina	35	41	-6	0.854	-0.228
200..700	4700	zoqaSa	ṣoḍaśa	28	21	7	1.333	0.415
200..700	4700	uparAga	uparāga	33	22	11	1.500	0.585
200..700	4700	vAsuki	vāsuki	35	22	13	1.591	0.670
200..700	4700	Bikzuka	bhikṣuka	33	17	16	1.941	0.957
200..700	4700	cetana	cetana	35	36	-1	0.972	-0.041
200..700	4700	Canda	chanda	35	17	18	2.059	1.042
200..700	4700	jagannATa	jagannātha	36	22	14	1.636	0.710
200..700	4700	arbuda	arbuda	35	54	-19	0.648	-0.626
200..700	4700	avaDAraRa	avadhāraṇa	31	18	13	1.722	0.784
200..700	4700	avaboDa	avabodha	36	23	13	1.565	0.646
200..700	4700	utsAha	utsāha	35	37	-2	0.946	-0.080
200..700	4700	udDAra	uddhāra	35	13	22	2.692	1.429
200..700	4700	unmuKa	unmukha	33	29	4	1.138	0.186
200..700	4700	Apti	āpti	33	16	17	2.062	1.044
200..700	4700	Ayasa	āyasa	34	32	2	1.062	0.087
200..700	4700	avyAhata	avyāhata	35	21	14	1.667	0.737
200..700	4700	azwamI	aṣṭamī	34	22	12	1.545	0.628
200..700	4700	ahita	ahita	32	35	-3	0.914	-0.129
200..700	4700	Agamana	āgamana	35	43	-8	0.814	-0.297
200..700	4700	Avarta	āvarta	34	30	4	1.133	0.181
200..700	4700	Asanna	āsanna	33	30	3	1.100	0.138
200..700	4700	Aspada	āspada	32	32	0	1.000	0.000
200..700	4700	yAjYavalkya	yājñavalkya	30	19	11	1.579	0.659
200..700	4700	yugma	yugma	34	46	-12	0.739	-0.436
200..700	4700	rakta	rakta	36	470	-434	0.077	-3.707
200..700	4700	raTyA	rathyā	31	28	3	1.107	0.147
200..700	4700	lozwa	loṣṭa	35	23	12	1.522	0.606
200..700	4700	vanya	vanya	32	23	9	1.391	0.476
200..700	4700	rUpavat	rūpavat	31	17	14	1.824	0.867
200..700	4700	meDA	medhā	34	53	-19	0.642	-0.640
200..700	4700	vartman	vartman	31	93	-62	0.333	-1.585
200..700	4700	varman	varman	33	16	17	2.062	1.044
200..700	4700	vaSin	vaśin	32	26	6	1.231	0.300
200..700	4700	vAgyata	vāgyata	33	16	17	2.062	1.044
200..700	4700	vAdya	vādya	36	38	-2	0.947	-0.078
200..700	4700	vAnara	vānara	31	28	3	1.107	0.147
200..700	4700	mahendra	mahendra	32	20	12	1.600	0.678
200..700	4700	mAnin	mānin	31	32	-1	0.969	-0.046
200..700	4700	rEvata	raivata	33	19	14	1.737	0.796
200..700	4700	lava	lava	35	33	2	1.061	0.085
200..700	4700	lubDaka	lubdhaka	24	18	6	1.333	0.415
200..700	4700	tiTi	tithi	34	22	12	1.545	0.628
200..700	4700	turvasu	turvasu	31	18	13	1.722	0.784
200..700	4700	jaGanya	jaghanya	33	15	18	2.200	1.138
200..700	4700	jAtIya	jātīya	35	19	16	1.842	0.881
200..700	4700	jAnapada	jānapada	35	10	25	3.500	1.807
200..700	4700	jIvin	jīvin	34	27	7	1.259	0.333
200..700	4700	pAMsu	pāṁsu	30	23	7	1.304	0.383
200..700	4700	pARqu	pāṇḍu	33	186	-153	0.177	-2.495
200..700	4700	pAdANguzWa	pādāṅguṣṭha	34	6	28	5.667	2.503
200..700	4700	pArTiva	pārthiva	32	134	-102	0.239	-2.066
200..700	4700	jyotsnA	jyotsnā	32	29	3	1.103	0.142
200..700	4700	sOra	saura	33	20	13	1.650	0.722
200..700	4700	sarzapa	sarṣapa	33	78	-45	0.423	-1.241
200..700	4700	sahadeva	sahadeva	29	21	8	1.381	0.466
200..700	4700	hAsya	hāsya	36	25	11	1.440	0.526
200..700	4700	hfdya	hṛdya	35	68	-33	0.515	-0.958
200..700	4700	hetuka	hetuka	34	34	0	1.000	0.000
200..700	4700	srazwf	sraṣṭṛ	34	35	-1	0.971	-0.042
200..700	4700	vrAtya	vrātya	33	16	17	2.062	1.044
200..700	4700	SanEScara	śanaiścara	27	20	7	1.350	0.433
200..700	4700	svAdu	svādu	32	102	-70	0.314	-1.672
200..700	4700	vyADa	vyādha	32	19	13	1.684	0.752
200..700	4700	svasti	svasti	33	23	10	1.435	0.521
200..700	4700	grAsa	grāsa	34	36	-2	0.944	-0.082
200..700	4700	SuSrUzu	śuśrūṣu	32	16	16	2.000	1.000
200..700	4700	SOrya	śaurya	34	24	10	1.417	0.503
200..700	4700	gaRikA	gaṇikā	35	38	-3	0.921	-0.119
200..700	4700	gardaBa	gardabha	32	17	15	1.882	0.913
200..700	4700	SAyin	śāyin	32	40	-8	0.800	-0.322
200..700	4700	kOtuka	kautuka	33	27	6	1.222	0.290
200..700	4700	kzetrika	kṣetrika	24	15	9	1.600	0.678
200..700	4700	mUrKa	mūrkha	34	24	10	1.417	0.503
200..700	4700	virahita	virahita	35	14	21	2.500	1.322
200..700	4700	viSvakarman	viśvakarman	33	21	12	1.571	0.652
200..700	4700	pratyAhAra	pratyāhāra	30	18	12	1.667	0.737
200..700	4700	vfnda	vṛnda	33	36	-3	0.917	-0.126
200..700	4700	pucCa	puccha	35	20	15	1.750	0.807
200..700	4700	pUrvaja	pūrvaja	30	16	14	1.875	0.907
200..700	4700	brahmahatyA	brahmahatyā	26	20	6	1.300	0.379
200..700	4700	brahmARqa	brahmāṇḍa	31	20	11	1.550	0.632
200..700	4700	praRAma	praṇāma	33	31	2	1.065	0.090
200..700	4700	prasena	prasena	33	19	14	1.737	0.796
200..700	4700	prahARa	prahāṇa	34	8	26	4.250	2.087
200..700	4700	praharaRa	praharaṇa	35	20	15	1.750	0.807
200..700	4700	kruS	kruś	31	11	20	2.818	1.495
200..700	4700	kzuB	kṣubh	33	24	9	1.375	0.459
200..700	4700	grIvA	grīvā	35	44	-9	0.795	-0.330
200..700	4700	GaRwA	ghaṇṭā	36	18	18	2.000	1.000
200..700	4700	vap	vap	34	11	23	3.091	1.628
200..700	4700	pac	pac	35	203	-168	0.172	-2.536
200..700	4700	praT	prath	31	23	8	1.348	0.431
200..700	4700	veday	veday	33	14	19	2.357	1.237
200..700	4700	avaBAsay	avabhāsay	36	4	32	9.000	3.170
200..700	4700	muz	muṣ	32	36	-4	0.889	-0.170
200..700	4700	Amantray	āmantray	30	20	10	1.500	0.585
200..700	4700	uttf	uttṛ	33	18	15	1.833	0.874
200..700	4700	upalakzay	upalakṣay	31	25	6	1.240	0.310
200..700	4700	Goza	ghoṣa	34	23	11	1.478	0.564
200..700	4700	nASay	nāśay	30	40	-10	0.750	-0.415
200..700	4700	cakravAka	cakravāka	33	28	5	1.179	0.237
200..700	4700	prakASay	prakāśay	34	35	-1	0.971	-0.042
200..700	4700	pradIp	pradīp	30	12	18	2.500	1.322
200..700	4700	prasf	prasṛ	34	29	5	1.172	0.229
200..700	4700	prApay	prāpay	30	23	7	1.304	0.383
200..700	4700	prezay	preṣay	30	25	5	1.200	0.263
200..700	4700	vicCid	vicchid	31	39	-8	0.795	-0.331
200..700	4700	vijYApay	vijñāpay	27	34	-7	0.794	-0.333
200..700	4700	viDU	vidhū	32	28	4	1.143	0.193
200..700	4700	caturguRa	caturguṇa	30	45	-15	0.667	-0.585
200..700	4700	caturmuKa	caturmukha	29	22	7	1.318	0.399
200..700	4700	vyatiric	vyatiric	32	22	10	1.455	0.541
200..700	4700	saMraYj	saṁrañj	34	16	18	2.125	1.087
200..700	4700	saMviS	saṁviś	32	19	13	1.684	0.752
200..700	4700	saMsmf	saṁsmṛ	30	20	10	1.500	0.585
200..700	4700	samAsAday	samāsāday	34	22	12	1.545	0.628
200..700	4700	samIkz	samīkṣ	30	21	9	1.429	0.515
200..700	4700	samudAhf	samudāhṛ	27	24	3	1.125	0.170
200..700	4700	vrIhi	vrīhi	32	35	-3	0.914	-0.129
200..700	4700	vaYcay	vañcay	28	19	9	1.474	0.559
200..700	4700	akanizWa	akaniṣṭha	34	3	31	11.333	3.503
200..700	4700	kfttikA	kṛttikā	28	21	7	1.333	0.415
200..700	4700	keSiDvaja	keśidhvaja	29	17	12	1.706	0.771
200..700	4700	agamya	agamya	30	24	6	1.250	0.322
200..700	4700	saMvid	saṁvid	31	27	4	1.148	0.199
