L	vol	col
2141	1	160
2142	1	160
2143	1	160
2144	1	160
2145	1	160
2146	1	160
2147	1	160
2148	1	160
2149	1	160
2150	1	160
2151	1	160
2152	1	160
2153	1	160
2154	1	160
2155	1	160
2156	1	160
2157	1	161
2158	1	161
2159	1	161
2160	1	161
2161	1	161
2162	1	161
2163	1	161
2164	1	161
2165	1	161
2166	1	161
2167	1	161
2168	1	161
2169	1	161
2170	1	162
2171	1	162
2172	1	162
2173	1	162
2174	1	162
2175	1	162
2176	1	162
2177	1	162
2178	1	162
2179	1	162
2180	1	163
2181	1	163
2182	1	163
2183	1	163
2184	1	163
2185	1	163
2186	1	163
2187	1	163
2188	1	163
2189	1	163
2190	1	163
2191	1	163
2192	1	163
2193	1	164
2194	1	164
2195	1	164
2196	1	164
2197	1	164
2198	1	164
2199	1	164
2200	1	166
2201	1	166
2202	1	166
2203	1	166
2204	1	166
2205	1	166
2206	1	166
2207	1	166
2208	1	166
2209	1	166
2210	1	166
2211	1	166
2212	1	166
2213	1	166
2214	1	166
2215	1	166
2216	1	167
2217	1	167
2218	1	167
2219	1	167
2220	1	167
2221	1	167
2222	1	167
2223	1	167
2224	1	167
2225	1	167
2226	1	167
2227	1	167
2228	1	168
2229	1	168
2230	1	168
2231	1	168
2232	1	168
2233	1	168
2234	1	168
2235	1	168
2236	1	168
2237	1	168
2238	1	168
2239	1	168
2240	1	168
2241	1	168
2242	1	168
2243	1	168
2244	1	168
2245	1	168
2246	1	168
2247	1	168
2248	1	168
2249	1	168
2250	1	169
2251	1	169
2252	1	169
2253	1	169
2254	1	169
2255	1	169
2256	1	169
2257	1	169
2258	1	169
2259	1	169
2260	1	169
2261	1	169
2262	1	169
2263	1	170
2264	1	170
2265	1	170
2266	1	170
2267	1	170
2268	1	170
2269	1	170
2270	1	170
2271	1	170
2272	1	170
2273	1	170
2274	1	170
2275	1	171
2276	1	171
2277	1	171
2278	1	171
2279	1	171
2280	1	171
2281	1	171
2282	1	171
2283	1	171
2284	1	172
2285	1	172
2286	1	172
2287	1	172
2288	1	172
2289	1	172
2290	1	172
2291	1	172
2292	1	172
2293	1	172
2294	1	172
2295	1	172
2296	1	172
2297	1	172
2298	1	172
2299	1	172
2300	1	172
2301	1	172
2302	1	172
2303	1	172
2304	1	173
2305	1	173
2306	1	173
2307	1	173
2308	1	173
2309	1	173
2310	1	173
2311	1	173
2312	1	173
2313	1	173
2314	1	173
2315	1	173
2316	1	173
2317	1	173
2318	1	173
2319	1	173
2320	1	173
2321	1	173
2322	1	173
2323	1	173
2324	1	174
2325	1	174
2326	1	174
2327	1	174
2328	1	174
2329	1	174
2330	1	174
2331	1	174
2332	1	174
2333	1	174
2334	1	174
2335	1	174
2336	1	174
2337	1	174
2338	1	174
2339	1	174
2340	1	174
2341	1	174
2342	1	174
2343	1	174
2344	1	175
2345	1	175
2346	1	175
2347	1	175
2348	1	175
2349	1	175
2350	1	175
2351	1	175
2352	1	175
2353	1	175
2354	1	175
2355	1	175
2356	1	175
2357	1	175
2358	1	175
2359	1	175
2360	1	175
2361	1	175
2362	1	176
2363	1	176
2364	1	176
2365	1	176
2366	1	176
2367	1	176
2368	1	176
2369	1	176
2370	1	176
2371	1	176
2372	1	176
2373	1	176
2374	1	177
2375	1	177
2376	1	177
2377	1	177
2378	1	177
2379	1	177
2380	1	177
2381	1	177
2382	1	177
2383	1	177
2384	1	177
2385	1	177
2386	1	177
2387	1	178
2388	1	178
2389	1	178
2390	1	178
2391	1	178
2392	1	178
2393	1	178
2394	1	178
2395	1	178
2396	1	178
2397	1	178
2398	1	178
2399	1	178
2400	1	178
2401	1	178
2402	1	178
2403	1	178
2404	1	178
2405	1	178
2406	1	178
2407	1	178
2408	1	178
2409	1	178
2410	1	178
2411	1	178
2412	1	178
2413	1	178
2414	1	179
2415	1	179
2416	1	179
2417	1	179
2418	1	179
2419	1	179
2420	1	179
2421	1	179
2422	1	179
2423	1	179
2424	1	179
2425	1	179
2426	1	179
2427	1	179
2428	1	179
2429	1	179
2430	1	179
2431	1	179
2432	1	179
2433	1	180
2434	1	180
2435	1	180
2436	1	180
2437	1	180
2438	1	180
2439	1	180
2440	1	180
2441	1	180
2442	1	180
2443	1	180
2444	1	180
2445	1	180
2446	1	180
2447	1	180
2448	1	180
2449	1	180
2450	1	180
2451	1	180
2452	1	180
2453	1	181
2454	1	181
2455	1	181
2456	1	181
2457	1	181
2458	1	181
2459	1	181
2460	1	181
2461	1	181
2462	1	181
2463	1	181
2464	1	181
2465	1	181
2466	1	181
2467	1	181
2468	1	181
2469	1	181
2470	1	181
2471	1	181
2472	1	182
2473	1	182
2474	1	182
2475	1	182
2476	1	182
2477	1	182
2478	1	182
2479	1	182
2480	1	182
2481	1	182
2482	1	182
2483	1	182
2484	1	182
2485	1	182
2486	1	182
2487	1	183
2488	1	183
2489	1	183
2490	1	183
2491	1	183
2492	1	183
2493	1	183
2494	1	183
2495	1	183
2496	1	183
2497	1	183
2498	1	183
2499	1	183
2500	1	183
2501	1	183
2502	1	183
2503	1	183
2504	1	183
2505	1	183
2506	1	183
2507	1	184
2508	1	184
2509	1	184
2510	1	184
2511	1	184
2512	1	184
2513	1	184
2514	1	184
2515	1	184
2516	1	184
2517	1	184
2518	1	184
2519	1	184
2520	1	184
2521	1	184
2522	1	185
2523	1	185
2524	1	185
2525	1	185
2526	1	185
2527	1	185
2528	1	185
2529	1	185
2530	1	185
2531	1	185
2532	1	185
2533	1	185
2534	1	185
2535	1	185
2536	1	185
2537	1	185
2538	1	185
2539	1	185
2540	1	186
2541	1	186
2542	1	186
2543	1	186
2544	1	186
2545	1	186
2546	1	186
2547	1	186
2548	1	186
2549	1	186
2550	1	186
2551	1	186
2552	1	186
2553	1	186
2554	1	186
2555	1	186
2556	1	186
2557	1	187
2558	1	187
2559	1	187
2560	1	187
2561	1	187
2562	1	187
2563	1	187
2564	1	187
2565	1	187
2566	1	187
2567	1	187
2568	1	187
2569	1	187
2570	1	187
2571	1	187
2572	1	188
2573	1	188
2574	1	188
2575	1	188
2576	1	188
2577	1	188
2578	1	188
2579	1	188
2580	1	188
2581	1	188
2582	1	188
2583	1	188
2584	1	188
2585	1	188
2586	1	188
2587	1	188
2588	1	188
2589	1	188
2590	1	188
2591	1	188
2592	1	188
2593	1	189
2594	1	189
2595	1	189
2596	1	189
2597	1	189
2598	1	189
2599	1	189
2600	1	189
2601	1	189
2602	1	189
2603	1	189
2604	1	189
2605	1	189
2606	1	189
2607	1	189
2608	1	189
2609	1	189
2610	1	189
2611	1	190
2612	1	190
2613	1	190
2614	1	190
2615	1	190
2616	1	190
2617	1	190
2618	1	190
2619	1	190
2620	1	190
2621	1	190
2622	1	190
2623	1	190
2624	1	190
2625	1	190
2626	1	190
2627	1	190
2628	1	190
2629	1	190
2630	1	191
2631	1	191
2632	1	191
2633	1	191
2634	1	191
2635	1	191
2636	1	191
2637	1	191
2638	1	191
2639	1	191
2640	1	191
2641	1	191
2642	1	191
2643	1	191
2644	1	191
2645	1	192
2646	1	192
2647	1	192
2648	1	192
2649	1	192
2650	1	192
2651	1	192
2652	1	192
2653	1	192
2654	1	193
2655	1	193
2656	1	193
2657	1	193
2658	1	193
2659	1	193
2660	1	193
2661	1	193
2662	1	193
2663	1	193
2664	1	193
2665	1	193
2666	1	193
2667	1	193
2668	1	193
2669	1	194
2670	1	194
2671	1	194
2672	1	194
2673	1	194
2674	1	194
2675	1	194
2676	1	194
2677	1	194
2678	1	194
2679	1	194
2680	1	194
2681	1	194
2682	1	195
2683	1	195
2684	1	195
2685	1	195
2686	1	195
2687	1	195
2688	1	195
2689	1	195
2690	1	195
2691	1	196
2692	1	196
2693	1	196
2694	1	196
2695	1	196
2696	1	196
2697	1	197
2698	1	198
2699	1	198
2700	1	198
2701	1	198
2702	1	198
2703	1	198
2704	1	198
2705	1	198
2706	1	198
2707	1	198
2708	1	198
2709	1	198
2710	1	198
2711	1	198
2712	1	198
2713	1	198
2714	1	198
2715	1	199
2716	1	199
2717	1	199
2718	1	199
2719	1	199
2720	1	199
2721	1	199
2722	1	199
2723	1	199
2724	1	199
2725	1	199
2726	1	199
2727	1	199
2728	1	200
2729	1	200
2730	1	200
2731	1	200
2732	1	200
2733	1	200
2734	1	200
2735	1	200
2736	1	200
2737	1	200
2738	1	200
2739	1	200
2740	1	200
2741	1	200
2742	1	200
2743	1	201
2744	1	201
2745	1	201
2746	1	201
2747	1	201
2748	1	201
2749	1	201
2750	1	201
2751	1	201
2752	1	201
2753	1	201
2754	1	202
2755	1	202
2756	1	202
2757	1	202
2758	1	202
2759	1	202
2760	1	202
2761	1	202
2762	1	202
2763	1	202
2764	1	203
2765	1	203
2766	1	203
2767	1	203
2768	1	203
2769	1	203
2770	1	203
2771	1	203
2772	1	203
2773	1	203
2774	1	203
2775	1	204
2776	1	204
2777	1	204
2778	1	204
2779	1	204
2780	1	204
2781	1	204
2782	1	204
2783	1	204
2784	1	204
2785	1	204
2786	1	204
2787	1	204
2788	1	204
2789	1	204
2790	1	204
2791	1	204
2792	1	204
2793	1	205
2794	1	205
2795	1	205
2796	1	205
2797	1	205
2798	1	205
2799	1	205
2800	1	205
2801	1	205
2802	1	205
2803	1	205
2804	1	205
2805	1	205
2806	1	205
2807	1	205
2808	1	205
2809	1	205
2810	1	205
2811	1	205
2812	1	206
2813	1	206
2814	1	206
2815	1	206
2816	1	206
2817	1	206
2818	1	206
2819	1	206
2820	1	206
2821	1	206
2822	1	206
2823	1	206
2824	1	207
2825	1	207
2826	1	207
2827	1	207
2828	1	207
2829	1	207
2830	1	207
2831	1	207
2832	1	207
2833	1	207
2834	1	207
2835	1	207
2836	1	207
2837	1	207
2838	1	207
2839	1	207
2840	1	208
2841	1	208
2842	1	208
2843	1	208
2844	1	208
2845	1	208
2846	1	208
2847	1	208
2848	1	208
2849	1	208
2850	1	208
2851	1	208
2852	1	208
2853	1	208
2854	1	208
2855	1	208
2856	1	208
2857	1	209
2858	1	209
2859	1	209
2860	1	209
2861	1	209
2862	1	209
2863	1	209
2864	1	209
2865	1	209
2866	1	209
2867	1	209
2868	1	209
2869	1	209
2870	1	209
2871	1	209
2872	1	210
2873	1	210
2874	1	210
2875	1	210
2876	1	210
2877	1	210
2878	1	210
2879	1	210
2880	1	210
2881	1	210
2882	1	210
2883	1	210
2884	1	211
2885	1	211
2886	1	211
2887	1	211
2888	1	211
2889	1	211
2890	1	211
2891	1	211
2892	1	211
2893	1	211
2894	1	211
2895	1	211
2896	1	212
2897	1	212
2898	1	212
2899	1	212
2900	1	212
2901	1	212
2902	1	212
2903	1	212
2904	1	212
2905	1	212
2906	1	213
2907	1	213
2908	1	213
2909	1	213
2910	1	213
2911	1	213
2912	1	213
2913	1	213
2914	1	213
2915	1	213
2916	1	214
2917	1	214
2918	1	214
2919	1	214
2920	1	214
2921	1	214
2922	1	214
2923	1	214
2924	1	214
2925	1	214
2926	1	214
2927	1	214
2928	1	214
2929	1	214
2930	1	214
2931	1	214
2932	1	214
2933	1	214
2934	1	214
2935	1	214
2936	1	215
2937	1	215
2938	1	215
2939	1	215
2940	1	215
2941	1	215
2942	1	215
2943	1	215
2944	1	215
2945	1	215
2946	1	215
2947	1	215
2948	1	215
2949	1	215
2950	1	215
2951	1	215
2952	1	215
2953	1	215
2954	1	215
2955	1	215
2956	1	215
2957	1	215
2958	1	216
2959	1	216
2960	1	216
2961	1	216
2962	1	216
2963	1	216
2964	1	216
2965	1	216
2966	1	216
2967	1	216
2968	1	216
2969	1	216
2970	1	216
2971	1	217
2972	1	217
2973	1	217
2974	1	217
2975	1	217
2976	1	217
2977	1	217
2978	1	217
2979	1	217
2980	1	217
2981	1	217
2982	1	218
2983	1	218
2984	1	218
2985	1	218
2986	1	218
2987	1	218
2988	1	218
2989	1	218
2990	1	218
2991	1	218
2992	1	218
2993	1	218
2994	1	218
2995	1	218
2996	1	219
2997	1	219
2998	1	219
2999	1	219
3000	1	219
3001	1	219
3002	1	219
3003	1	219
3004	1	219
3005	1	219
3006	1	219
3007	1	219
3008	1	220
3009	1	220
3010	1	220
3011	1	220
3012	1	220
3013	1	220
3014	1	220
3015	1	220
3016	1	220
3017	1	220
3018	1	220
3019	1	221
3020	1	221
3021	1	221
3022	1	221
3023	1	221
3024	1	221
3025	1	221
3026	1	221
3027	1	221
3028	1	221
3029	1	221
3030	1	221
3031	1	221
3032	1	221
3033	1	221
3034	1	221
3035	1	221
3036	1	221
3037	1	221
3038	1	221
3039	1	221
3040	1	221
3041	1	222
3042	1	222
3043	1	222
3044	1	222
3045	1	222
3046	1	222
3047	1	222
3048	1	222
3049	1	222
3050	1	222
3051	1	222
3052	1	222
3053	1	222
3054	1	222
3055	1	223
3056	1	223
3057	1	223
3058	1	223
3059	1	223
3060	1	223
3061	1	223
3062	1	223
3063	1	223
3064	1	223
3065	1	223
3066	1	223
3067	1	223
3068	1	223
3069	1	223
3070	1	223
3071	1	223
3072	1	224
3073	1	224
3074	1	224
3075	1	224
3076	1	224
3077	1	224
3078	1	224
3079	1	224
3080	1	224
3081	1	224
3082	1	225
3083	1	225
3084	1	225
3085	1	225
3086	1	225
3087	1	225
3088	1	225
3089	1	225
3090	1	225
3091	1	225
3092	1	225
3093	1	225
3094	1	225
3095	1	225
3096	1	225
3097	1	225
3098	1	225
3099	1	225
3100	1	225
3101	1	225
3102	1	226
3103	1	226
3104	1	226
3105	1	226
3106	1	226
3107	1	226
3108	1	226
3109	1	226
3110	1	226
3111	1	226
3112	1	226
3113	1	226
3114	1	226
3115	1	226
3116	1	226
3117	1	226
3118	1	226
3119	1	227
3120	1	227
3121	1	227
3122	1	227
3123	1	227
3124	1	227
3125	1	227
3126	1	227
3127	1	227
3128	1	227
3129	1	227
3130	1	227
3131	1	227
3132	1	227
3133	1	228
3134	1	228
3135	1	228
3136	1	228
3137	1	228
3138	1	228
3139	1	228
3140	1	228
3141	1	228
3142	1	228
3143	1	228
3144	1	229
3145	1	229
3146	1	229
3147	1	229
3148	1	229
3149	1	229
3150	1	229
3151	1	229
3152	1	229
3153	1	229
3154	1	229
3155	1	229
3156	1	229
3157	1	229
3158	1	229
3159	1	229
3160	1	229
3161	1	230
3162	1	230
3163	1	230
3164	1	230
3165	1	230
3166	1	230
3167	1	230
3168	1	230
3169	1	230
3170	1	230
3171	1	230
3172	1	230
3173	1	230
3174	1	230
3175	1	230
3176	1	231
3177	1	231
3178	1	231
3179	1	231
3180	1	231
3181	1	231
3182	1	231
3183	1	231
3184	1	232
3185	1	232
3186	1	232
3187	1	232
3188	1	232
3189	1	232
3190	1	232
3191	1	232
3192	1	232
3193	1	232
3194	1	232
3195	1	232
3196	1	232
3197	1	232
3198	1	232
3199	1	232
3200	1	232
3201	1	232
3202	1	232
3203	1	232
3204	1	232
3205	1	233
3206	1	233
3207	1	233
3208	1	233
3209	1	233
3210	1	233
3211	1	233
3212	1	233
3213	1	233
3214	1	233
3215	1	233
3216	1	233
3217	1	235
3218	1	236
3219	1	236
3220	1	236
3221	1	236
3222	1	236
3223	1	236
3224	1	236
3225	1	236
3226	1	236
3227	1	236
3228	1	236
3229	1	236
3230	1	236
3231	1	236
3232	1	236
3233	1	236
3234	1	236
3235	1	236
3236	1	237
3237	1	237
3238	1	237
3239	1	237
3240	1	237
3241	1	237
3242	1	237
3243	1	237
3244	1	237
3245	1	237
3246	1	237
3247	1	237
3248	1	237
3249	1	237
3250	1	237
3251	1	238
3252	1	238
3253	1	238
3254	1	238
3255	1	238
3256	1	238
3257	1	238
3258	1	238
3259	1	238
3260	1	238
3261	1	240
3262	1	243
3263	1	243
3264	1	243
3265	1	244
3266	1	244
3267	1	244
3268	1	244
3269	1	244
3270	1	244
3271	1	244
3272	1	244
3273	1	244
3274	1	244
3275	1	244
3276	1	244
3277	1	245
3278	1	245
3279	1	245
3280	1	245
3281	1	245
3282	1	245
3283	1	245
3284	1	245
3285	1	245
3286	1	246
3287	1	246
3288	1	246
3289	1	246
3290	1	246
3291	1	246
3292	1	246
3293	1	246
3294	1	246
3295	1	246
3296	1	246
3297	1	246
3298	1	246
3299	1	246
3300	1	247
3301	1	247
3302	1	247
3303	1	247
3304	1	247
3305	1	247
3306	1	247
3307	1	247
3308	1	247
3309	1	247
3310	1	248
3311	1	248
3312	1	248
3313	1	248
3314	1	248
3315	1	248
3316	1	248
3317	1	248
3318	1	248
3319	1	248
3320	1	248
3321	1	249
3322	1	249
3323	1	249
3324	1	249
3325	1	249
3326	1	249
3327	1	249
3328	1	249
3329	1	249
3330	1	249
3331	1	249
3332	1	249
3333	1	249
3334	1	249
3335	1	249
3336	1	249
3337	1	249
3338	1	249
3339	1	249
3340	1	250
3341	1	250
3342	1	250
3343	1	250
3344	1	250
3345	1	250
3346	1	250
3347	1	250
3348	1	250
3349	1	250
3350	1	250
3351	1	250
3352	1	250
3353	1	250
3354	1	250
3355	1	250
3356	1	250
3357	1	250
3358	1	250
3359	1	250
3360	1	251
3361	1	251
3362	1	251
3363	1	251
3364	1	251
3365	1	251
3366	1	251
3367	1	251
3368	1	251
3369	1	251
3370	1	251
3371	1	251
3372	1	251
3373	1	251
3374	1	251
3375	1	251
3376	1	251
3377	1	251
3378	1	251
3379	1	251
3380	1	251
3381	1	251
3382	1	251
3383	1	252
3384	1	252
3385	1	252
3386	1	252
3387	1	252
3388	1	252
3389	1	252
3390	1	252
3391	1	252
3392	1	252
3393	1	252
3394	1	252
3395	1	252
3396	1	252
3397	1	252
3398	1	252
3399	1	252
3400	1	252
3401	1	252
3402	1	252
3403	1	253
3404	1	253
3405	1	254
3406	1	254
3407	1	254
3408	1	254
3409	1	254
3410	1	254
3411	1	254
3412	1	254
3413	1	254
3414	1	254
3415	1	254
3416	1	254
3417	1	254
3418	1	254
3419	1	254
3420	1	255
3421	1	255
3422	1	255
3423	1	255
3424	1	255
3425	1	255
3426	1	255
3427	1	255
3428	1	255
3429	1	255
3430	1	256
3431	1	256
3432	1	256
3433	1	256
3434	1	256
3435	1	256
3436	1	256
3437	1	256
3438	1	256
3439	1	256
3440	1	256
3441	1	256
3442	1	256
3443	1	256
3444	1	256
3445	1	256
3446	1	256
3447	1	256
3448	1	256
3449	1	256
3450	1	256
3451	1	256
3452	1	256
3453	1	256
3454	1	257
3455	1	257
3456	1	257
3457	1	257
3458	1	257
3459	1	257
3460	1	257
3461	1	257
3462	1	257
3463	1	257
3464	1	257
3465	1	257
3466	1	257
3467	1	258
3468	1	258
3469	1	258
3470	1	258
3471	1	258
3472	1	258
3473	1	258
3474	1	258
3475	1	258
3476	1	258
3477	1	258
3478	1	258
3479	1	258
3480	1	258
3481	1	258
3482	1	258
3483	1	258
3484	1	258
3485	1	259
3486	1	259
3487	1	259
3488	1	259
3489	1	259
3490	1	259
3491	1	259
3492	1	259
3493	1	259
3494	1	259
3495	1	259
3496	1	259
3497	1	260
3498	1	260
3499	1	260
3500	1	260
3501	1	260
3502	1	260
3503	1	260
3504	1	260
3505	1	260
3506	1	260
3507	1	260
3508	1	260
3509	1	260
3510	1	260
3511	1	260
3512	1	260
3513	1	260
3514	1	260
3515	1	260
3516	1	260
3517	1	261
3518	1	261
3519	1	261
3520	1	261
3521	1	261
3522	1	261
3523	1	261
3524	1	263
3525	1	263
3526	1	263
3527	1	263
3528	1	263
3529	1	263
3530	1	263
3531	1	263
3532	1	263
3533	1	263
3534	1	264
3535	1	264
3536	1	264
3537	1	264
3538	1	264
3539	1	264
3540	1	264
3541	1	264
3542	1	264
3543	1	264
3544	1	264
3545	1	265
3546	1	265
3547	1	265
3548	1	265
3549	1	265
3550	1	265
3551	1	265
3552	1	266
3553	1	266
3554	1	267
3555	1	267
3556	1	267
3557	1	267
3558	1	267
3559	1	267
3560	1	267
3561	1	267
3562	1	267
3563	1	267
3564	1	267
3565	1	267
3566	1	268
3567	1	268
3568	1	268
3569	1	268
3570	1	268
3571	1	268
3572	1	268
3573	1	268
3574	1	268
3575	1	268
3576	1	268
3577	1	268
3578	1	268
3579	1	268
3580	1	268
3581	1	268
3582	1	268
3583	1	268
3584	1	268
3585	1	268
3586	1	268
3587	1	269
3588	1	269
3589	1	269
3590	1	269
3591	1	269
3592	1	269
3593	1	269
3594	1	269
3595	1	269
3596	1	269
3597	1	269
3598	1	269
3599	1	269
3600	1	269
3601	1	269
3602	1	269
3603	1	269
3604	1	270
3605	1	270
3606	1	270
3607	1	270
3608	1	270
3609	1	271
3610	1	271
3611	1	271
3612	1	271
3613	1	271
3614	1	271
3615	1	271
3616	1	271
3617	1	271
3618	1	271
3619	1	272
3620	1	272
3621	1	272
3622	1	272
3623	1	272
3624	1	272
3625	1	273
3626	1	273
3627	1	273
3628	1	273
3629	1	273
3630	1	273
3631	1	273
3632	1	273
3633	1	273
3634	1	273
3635	1	273
3636	1	273
3637	1	273
3638	1	273
3639	1	274
3640	1	274
3641	1	274
3642	1	274
3643	1	274
3644	1	274
3645	1	274
3646	1	274
3647	1	274
3648	1	274
3649	1	274
3650	1	274
3651	1	274
3652	1	274
3653	1	274
3654	1	274
3655	1	274
3656	1	274
3657	1	274
3658	1	274
3659	1	274
3660	1	274
3661	1	275
3662	1	275
3663	1	275
3664	1	275
3665	1	275
3666	1	275
3667	1	275
3668	1	275
3669	1	275
3670	1	275
3671	1	276
3672	1	276
3673	1	276
3674	1	276
3675	1	276
3676	1	276
3677	1	276
3678	1	277
3679	1	277
3680	1	277
3681	1	277
3682	1	277
3683	1	277
3684	1	277
3685	1	277
3686	1	277
3687	1	277
3688	1	277
3689	1	277
3690	1	278
3691	1	278
3692	1	278
3693	1	278
3694	1	278
3695	1	278
3696	1	278
3697	1	278
3698	1	278
3699	1	278
3700	1	278
3701	1	278
3702	1	278
3703	1	278
3704	1	278
3705	1	278
3706	1	278
3707	1	278
3708	1	278
3709	1	278
3710	1	278
3711	1	279
3712	1	279
3713	1	279
3714	1	279
3715	1	279
3716	1	279
3717	1	279
3718	1	279
3719	1	279
3720	1	279
3721	1	279
3722	1	279
3723	1	279
3724	1	279
3725	1	279
3726	1	279
3727	1	279
3728	1	280
3729	1	280
3730	1	280
3731	1	280
3732	1	280
3733	1	280
3734	1	280
3735	1	280
3736	1	280
3737	1	280
3738	1	280
3739	1	280
3740	1	280
3741	1	280
3742	1	280
3743	1	280
3744	1	280
3745	1	280
3746	1	281
3747	1	281
3748	1	281
3749	1	281
3750	1	281
3751	1	281
3752	1	281
3753	1	281
3754	1	281
3755	1	281
3756	1	281
3757	1	281
3758	1	281
3759	1	281
3760	1	281
3761	1	281
3762	1	281
3763	1	282
3764	1	282
3765	1	282
3766	1	282
3767	1	282
3768	1	282
3769	1	282
3770	1	282
3771	1	282
3772	1	282
3773	1	282
3774	1	282
3775	1	282
3776	1	282
3777	1	282
3778	1	282
3779	1	282
3780	1	283
3781	1	283
3782	1	283
3783	1	283
3784	1	283
3785	1	283
3786	1	283
3787	1	283
3788	1	283
3789	1	283
3790	1	283
3791	1	283
3792	1	283
3793	1	283
3794	1	283
3795	1	283
3796	1	283
3797	1	283
3798	1	283
3799	1	283
3800	1	283
3801	1	284
3802	1	284
3803	1	284
3804	1	284
3805	1	284
3806	1	284
3807	1	284
3808	1	284
3809	1	284
3810	1	284
3811	1	284
3812	1	284
3813	1	284
3814	1	284
3815	1	284
3816	1	284
3817	1	284
3818	1	284
3819	1	285
3820	1	285
3821	1	285
3822	1	285
3823	1	285
3824	1	285
3825	1	286
3826	1	286
3827	1	286
3828	1	286
3829	1	286
3830	1	286
3831	1	286
3832	1	286
3833	1	286
3834	1	286
3835	1	286
3836	1	287
3837	1	287
3838	1	287
3839	1	287
3840	1	287
3841	1	287
3842	1	287
3843	1	287
3844	1	287
3845	1	287
3846	1	287
3847	1	287
3848	1	287
3849	1	287
3850	1	287
3851	1	287
3852	1	287
3853	1	287
3854	1	287
3855	1	287
3856	1	287
3857	1	287
3858	1	287
3859	1	287
3860	1	288
3861	1	288
3862	1	288
3863	1	288
3864	1	288
3865	1	288
3866	1	288
3867	1	288
3868	1	288
3869	1	288
3870	1	288
3871	1	289
3872	1	289
3873	1	289
3874	1	289
3875	1	289
3876	1	289
3877	1	289
3878	1	289
3879	1	289
3880	1	289
3881	1	289
3882	1	289
3883	1	289
3884	1	289
3885	1	289
3886	1	290
3887	1	290
3888	1	290
3889	1	290
3890	1	290
3891	1	290
3892	1	290
3893	1	290
3894	1	290
3895	1	290
3896	1	290
3897	1	290
3898	1	290
3899	1	290
3900	1	290
3901	1	290
3902	1	290
3903	1	290
3904	1	290
3905	1	290
3906	1	291
3907	1	291
3908	1	291
3909	1	291
3910	1	291
3911	1	291
3912	1	291
3913	1	291
3914	1	291
3915	1	291
3916	1	291
3917	1	291
3918	1	291
3919	1	291
3920	1	291
3921	1	291
3922	1	291
3923	1	291
3924	1	291
3925	1	291
3926	1	291
3927	1	292
3928	1	292
3929	1	292
3930	1	292
3931	1	292
3932	1	292
3933	1	292
3934	1	292
3935	1	292
3936	1	292
3937	1	292
3938	1	292
3939	1	292
3940	1	292
3941	1	293
3942	1	293
3943	1	293
3944	1	293
3945	1	293
3946	1	293
3947	1	293
3948	1	293
3949	1	293
3950	1	293
3951	1	293
3952	1	293
3953	1	293
3954	1	294
3955	1	294
3956	1	294
3957	1	294
3958	1	294
3959	1	294
3960	1	294
3961	1	294
3962	1	294
3963	1	294
3964	1	294
3965	1	294
3966	1	294
3967	1	294
3968	1	294
3969	1	294
3970	1	294
3971	1	294
3972	1	294
3973	1	294
3974	1	294
3975	1	294
3976	1	294
3977	1	295
3978	1	295
3979	1	295
3980	1	295
3981	1	295
3982	1	295
3983	1	295
3984	1	295
3985	1	295
3986	1	295
3987	1	295
3988	1	295
3989	1	295
3990	1	295
3991	1	296
3992	1	296
3993	1	296
3994	1	296
3995	1	296
3996	1	296
3997	1	296
3998	1	296
3999	1	296
4000	1	296
4001	1	296
4002	1	296
4003	1	297
4004	1	297
4005	1	297
4006	1	297
4007	1	297
4008	1	297
4009	1	297
4010	1	297
4011	1	297
4012	1	297
4013	1	297
4014	1	297
4015	1	297
4016	1	297
4017	1	297
4018	1	297
4019	1	297
4020	1	297
4021	1	297
4022	1	297
4023	1	297
4024	1	297
4025	1	298
4026	1	298
4027	1	298
4028	1	298
4029	1	298
4030	1	298
4031	1	298
4032	1	298
4033	1	298
4034	1	298
4035	1	298
4036	1	298
4037	1	298
4038	1	298
4039	1	298
4040	1	299
4041	1	299
4042	1	299
4043	1	299
4044	1	299
4045	1	299
4046	1	299
4047	1	299
4048	1	299
4049	1	299
4050	1	299
4051	1	299
4052	1	299
4053	1	299
4054	1	299
4055	1	299
4056	1	299
4057	1	299
4058	1	299
4059	1	299
4060	1	299
4061	1	299
4062	1	299
4063	1	300
4064	1	300
4065	1	300
4066	1	300
4067	1	300
4068	1	300
4069	1	300
4070	1	300
4071	1	300
4072	1	300
4073	1	300
4074	1	300
4075	1	300
4076	1	300
4077	1	300
4078	1	300
4079	1	301
4080	1	301
4081	1	301
4082	1	301
4083	1	301
4084	1	301
4085	1	301
4086	1	301
4087	1	301
4088	1	301
4089	1	301
4090	1	301
4091	1	301
4092	1	301
4093	1	301
4094	1	301
4095	1	301
4096	1	301
4097	1	301
4098	1	301
4099	1	302
4100	1	302
4101	1	302
4102	1	302
4103	1	302
4104	1	302
4105	1	302
4106	1	302
4107	1	302
4108	1	302
4109	1	302
4110	1	303
4111	1	303
4112	1	303
4113	1	303
4114	1	303
4115	1	303
4116	1	303
4117	1	303
4118	1	303
4119	1	303
4120	1	303
4121	1	308
4122	1	308
4123	1	308
4124	1	308
4125	1	308
4126	1	308
4127	1	308
4128	1	308
4129	1	308
4130	1	308
4131	1	308
4132	1	308
4133	1	308
4134	1	308
4135	1	308
4136	1	308
4137	1	308
4138	1	308
4139	1	309
