id	type	index_token	gender	stem_class	question	answer	choices
ZD-0158	classify	f·4+2	f	ī-stem	To which declension class does विनायकस्नपनचतुर्थी (vināyakasnapanacaturthī, f.) belong?	f·4+2	f·3b+3 | f·4+2 | f·8t*+2 | f·5+3
ZD-0159	classify	f·4+2	f	ī-stem	To which declension class does खस्तनी (khastanī, f.) belong?	f·4+2	f·4+2 | f·5+3 | f·3b+3 | f·8t*+2
ZD-0160	classify	f·4+2	f	ī-stem	To which declension class does क्षितिशिञ्जिनी (kṣitiśiñjinī, f.) belong?	f·4+2	f·4+2 | f·8t*+2 | f·3b+3 | f·5+3
ZD-0161	classify	f·4+2	f	ī-stem	To which declension class does दुःस्त्री (duḥstrī, f.) belong?	f·4+2	f·8t*+2 | f·4+2 | f·5+3 | f·3b+3
ZD-0162	classify	f·4+2	f	ī-stem	To which declension class does कुणिपदी (kuṇipadī, f.) belong?	f·4+2	f·3b+3 | f·4+2 | f·8t*+2 | f·5+3
ZD-0163	classify	f·4+2	f	ī-stem	To which declension class does योजनपर्णी (yojanaparṇī, f.) belong?	f·4+2	f·4+2 | f·3b+3 | f·8t*+2 | f·5+3
ZD-0164	classify	f·4+2	f	ī-stem	To which declension class does भ्रातृपत्नी (bhrātṛpatnī, f.) belong?	f·4+2	f·3b+3 | f·8t*+2 | f·5+3 | f·4+2
ZD-0165	classify	f·4+2	f	ī-stem	To which declension class does मुखश्री (mukhaśrī, f.) belong?	f·4+2	f·8t*+2 | f·4+2 | f·3b+3 | f·5+3
ZD-0166	classify	mfn·1a+2	mfn	a-stem	To which declension class does श्रवस्काम (śravaskāma, adj.) belong?	mfn·1a+2	mfn·6b+2 | mfn·4+2 | mfn·8na* | mfn·1a+2
ZD-0167	classify	mfn·1a+2	mfn	a-stem	To which declension class does मित्रगुप्त (mitragupta, adj.) belong?	mfn·1a+2	mfn·4+2 | mfn·1a+2 | mfn·6b+2 | mfn·8na*
ZD-0168	classify	mfn·1a+2	mfn	a-stem	To which declension class does सनवित्त (sanavitta, adj.) belong?	mfn·1a+2	mfn·6b+2 | mfn·8na* | mfn·1a+2 | mfn·4+2
ZD-0169	classify	mfn·1a+2	mfn	a-stem	To which declension class does इन्द्रपीत (indrapīta, adj.) belong?	mfn·1a+2	mfn·6b+2 | mfn·8na* | mfn·1a+2 | mfn·4+2
ZD-0170	classify	mfn·1a+2	mfn	a-stem	To which declension class does निकामधरण (nikāmadharaṇa, adj.) belong?	mfn·1a+2	mfn·1a+2 | mfn·4+2 | mfn·6b+2 | mfn·8na*
ZD-0171	classify	mfn·1a+2	mfn	a-stem	To which declension class does सवर्ण (savarṇa, adj.) belong?	mfn·1a+2	mfn·4+2 | mfn·6b+2 | mfn·8na* | mfn·1a+2
ZD-0172	classify	mfn·1a+2	mfn	a-stem	To which declension class does एकतेजन (ekatejana, adj.) belong?	mfn·1a+2	mfn·4+2 | mfn·1a+2 | mfn·6b+2 | mfn·8na*
ZD-0173	classify	mfn·1a+2	mfn	a-stem	To which declension class does सुचरित (sucarita, adj.) belong?	mfn·1a+2	mfn·4+2 | mfn·6b+2 | mfn·1a+2 | mfn·8na*
ZD-0174	classify	mfn·1a+2	mfn	a-stem	To which declension class does पापपराजित (pāpaparājita, adj.) belong?	mfn·1a+2	mfn·1a+2 | mfn·6b+2 | mfn·4+2 | mfn·8na*
ZD-0175	classify	mfn·1a+2	mfn	a-stem	To which declension class does सुसुतम (susutama, adj.) belong?	mfn·1a+2	mfn·8na* | mfn·4+2 | mfn·6b+2 | mfn·1a+2
ZD-0176	classify	mfn·1a+2	mfn	a-stem	To which declension class does उरुशंस (uruśaṃsa, adj.) belong?	mfn·1a+2	mfn·1a+2 | mfn·4+2 | mfn·6b+2 | mfn·8na*
ZD-0177	classify	mfn·1a+2	mfn	a-stem	To which declension class does दूणाश (dūṇāśa, adj.) belong?	mfn·1a+2	mfn·6b+2 | mfn·4+2 | mfn·1a+2 | mfn·8na*
ZD-0178	classify	mfn·1a+2	mfn	a-stem	To which declension class does किलासनाशन (kilāsanāśana, adj.) belong?	mfn·1a+2	mfn·6b+2 | mfn·1a+2 | mfn·8na* | mfn·4+2
ZD-0179	classify	mfn·1a+2	mfn	a-stem	To which declension class does सुरत्न (suratna, adj.) belong?	mfn·1a+2	mfn·4+2 | mfn·8na* | mfn·1a+2 | mfn·6b+2
ZD-0180	classify	mfn·1a+2	mfn	a-stem	To which declension class does मधुव्रत (madhuvrata, adj.) belong?	mfn·1a+2	mfn·6b+2 | mfn·1a+2 | mfn·4+2 | mfn·8na*
ZD-0181	classify	m·1b	m	a-stem	To which declension class does प्रवाह (pravāha, m.) belong?	m·1b	m·3+3 | m·8i | m·6+3 | m·1b
ZD-0182	classify	m·1b	m	a-stem	To which declension class does पञ्चाल (pañcāla, m.) belong?	m·1b	m·1b | m·8i | m·6+3 | m·3+3
ZD-0183	classify	m·1b	m	a-stem	To which declension class does कर्दमक (kardamaka, m.) belong?	m·1b	m·1b | m·6+3 | m·8i | m·3+3
ZD-0184	classify	m·1b	m	a-stem	To which declension class does शिशुक (śiśuka, m.) belong?	m·1b	m·1b | m·6+3 | m·3+3 | m·8i
ZD-0185	classify	m·1b	m	a-stem	To which declension class does प्रसव (prasava, m.) belong?	m·1b	m·8i | m·3+3 | m·1b | m·6+3
ZD-0186	classify	m·1b	m	a-stem	To which declension class does अभिद्रोह (abhidroha, m.) belong?	m·1b	m·1b | m·3+3 | m·6+3 | m·8i
ZD-0187	classify	m·1b	m	a-stem	To which declension class does आपण (āpaṇa, m.) belong?	m·1b	m·3+3 | m·1b | m·8i | m·6+3
ZD-0188	classify	m·1b	m	a-stem	To which declension class does नमत (namata, m.) belong?	m·1b	m·8i | m·1b | m·6+3 | m·3+3
ZD-0189	classify	m·1b	m	a-stem	To which declension class does कूच (kūca, m.) belong?	m·1b	m·1b | m·8i | m·3+3 | m·6+3
ZD-0190	classify	m·1b	m	a-stem	To which declension class does पल (pala, m.) belong?	m·1b	m·3+3 | m·1b | m·8i | m·6+3
ZD-0191	classify	m·1b	m	a-stem	To which declension class does अज (aja, m.) belong?	m·1b	m·1b | m·6+3 | m·3+3 | m·8i
ZD-0192	classify	m·1b	m	a-stem	To which declension class does दर्भ (darbha, m.) belong?	m·1b	m·6+3 | m·1b | m·3+3 | m·8i
ZD-0193	classify	m·1b	m	a-stem	To which declension class does जाल्म (jālma, m.) belong?	m·1b	m·3+3 | m·6+3 | m·8i | m·1b
ZD-0194	classify	m·1b	m	a-stem	To which declension class does आर्क्ष (ārkṣa, adj.) belong?	m·1b	m·6+3 | m·3+3 | m·1b | m·8i
ZD-0195	classify	m·1b	m	a-stem	To which declension class does कफौड (kaphauḍa, m.) belong?	m·1b	m·6+3 | m·8i | m·3+3 | m·1b
ZD-0196	classify	mfn·8i	mfn	consonant-stem	To which declension class does रोहिन् (rohin, adj.) belong?	mfn·8i	mfn·8i | mfn·5a | mfn·5b | mfn·5a+3
ZD-0197	classify	mfn·8i	mfn	consonant-stem	To which declension class does अनुपालिन् (anupālin, adj.) belong?	mfn·8i	mfn·5a+3 | mfn·5a | mfn·5b | mfn·8i
ZD-0198	classify	mfn·8i	mfn	consonant-stem	To which declension class does संप्रयोगिन् (saṃprayogin, adj.) belong?	mfn·8i	mfn·8i | mfn·5a | mfn·5b | mfn·5a+3
ZD-0199	classify	mfn·8i	mfn	consonant-stem	To which declension class does स्कन्दिन् (skandin, adj.) belong?	mfn·8i	mfn·5a | mfn·5a+3 | mfn·5b | mfn·8i
ZD-0200	classify	mfn·8i	mfn	consonant-stem	To which declension class does संयतिन् (saṃyatin, adj.) belong?	mfn·8i	mfn·5a+3 | mfn·5b | mfn·8i | mfn·5a
ZD-0201	classify	mfn·8i	mfn	consonant-stem	To which declension class does स्वेदिन् (svedin, adj.) belong?	mfn·8i	mfn·5b | mfn·8i | mfn·5a | mfn·5a+3
ZD-0202	classify	mfn·8i	mfn	consonant-stem	To which declension class does प्रत्यासारिन् (pratyāsārin, adj.) belong?	mfn·8i	mfn·5a | mfn·5a+3 | mfn·5b | mfn·8i
ZD-0203	classify	mfn·8i	mfn	consonant-stem	To which declension class does अतिसारिन् (atisārin, adj.) belong?	mfn·8i	mfn·5a | mfn·5b | mfn·5a+3 | mfn·8i
ZD-0204	classify	mfn·8i	mfn	consonant-stem	To which declension class does विषङ्गिन् (viṣaṅgin, adj.) belong?	mfn·8i	mfn·5b | mfn·8i | mfn·5a | mfn·5a+3
ZD-0205	classify	mfn·8i	mfn	consonant-stem	To which declension class does दाहिन् (dāhin, adj.) belong?	mfn·8i	mfn·5a | mfn·8i | mfn·5a+3 | mfn·5b
ZD-0206	classify	mfn·8i	mfn	consonant-stem	To which declension class does आशंसिन् (āśaṃsin, adj.) belong?	mfn·8i	mfn·5a | mfn·5a+3 | mfn·5b | mfn·8i
ZD-0207	classify	mfn·8i	mfn	consonant-stem	To which declension class does प्रदर्शिन् (pradarśin, adj.) belong?	mfn·8i	mfn·5b | mfn·5a | mfn·8i | mfn·5a+3
ZD-0208	classify	mfn·8i	mfn	consonant-stem	To which declension class does अभिमानिन् (abhimānin, adj.) belong?	mfn·8i	mfn·5a+3 | mfn·5b | mfn·5a | mfn·8i
ZD-0209	classify	mfn·8i	mfn	consonant-stem	To which declension class does बलखिन् (balakhin, adj.) belong?	mfn·8i	mfn·8i | mfn·5a+3 | mfn·5a | mfn·5b
ZD-0210	classify	mfn·8i	mfn	consonant-stem	To which declension class does पायिन् (pāyin, adj.) belong?	mfn·8i	mfn·8i | mfn·5a | mfn·5a+3 | mfn·5b
ZD-0211	classify	m·3+2	m	i-stem	To which declension class does संघपति (saṃghapati, m.) belong?	m·3+2	m·3+2 | m·8n* | m·8√a+2 | m·8ia
ZD-0212	classify	m·3+2	m	i-stem	To which declension class does प्रवरभूपति (pravarabhūpati, m.) belong?	m·3+2	m·8ia | m·3+2 | m·8n* | m·8√a+2
ZD-0213	classify	m·3+2	m	i-stem	To which declension class does रक्तराजि (raktarāji, m.) belong?	m·3+2	m·8√a+2 | m·8n* | m·3+2 | m·8ia
ZD-0214	classify	m·3+2	m	i-stem	To which declension class does दैवतपति (daivatapati, m.) belong?	m·3+2	m·3+2 | m·8√a+2 | m·8n* | m·8ia
ZD-0215	classify	m·3+2	m	i-stem	To which declension class does तोयराशि (toyarāśi, m.) belong?	m·3+2	m·8√a+2 | m·8ia | m·3+2 | m·8n*
ZD-0216	classify	m·3+2	m	i-stem	To which declension class does क्षीरधि (kṣīradhi, m.) belong?	m·3+2	m·8ia | m·8√a+2 | m·8n* | m·3+2
ZD-0217	classify	m·3+2	m	i-stem	To which declension class does स्तम्बकरि (stambakari, m.) belong?	m·3+2	m·3+2 | m·8√a+2 | m·8ia | m·8n*
ZD-0218	classify	m·3+2	m	i-stem	To which declension class does इन्द्रकवि (indrakavi, m.) belong?	m·3+2	m·8ia | m·8√a+2 | m·3+2 | m·8n*
ZD-0219	classify	m·3+2	m	i-stem	To which declension class does पद्महेममणि (padmahemamaṇi, m.) belong?	m·3+2	m·8n* | m·8ia | m·8√a+2 | m·3+2
ZD-0220	classify	m·3+2	m	i-stem	To which declension class does सुलोमधि (sulomadhi, m.) belong?	m·3+2	m·8n* | m·8ia | m·8√a+2 | m·3+2
ZD-0221	classify	m·3+2	m	i-stem	To which declension class does इन्दुमणि (indumaṇi, m.) belong?	m·3+2	m·8ia | m·8√a+2 | m·3+2 | m·8n*
ZD-0222	classify	m·3+2	m	i-stem	To which declension class does देवगिरि (devagiri, m.) belong?	m·3+2	m·8√a+2 | m·8ia | m·3+2 | m·8n*
ZD-0223	classify	m·3+2	m	i-stem	To which declension class does हरिगिरि (harigiri, m.) belong?	m·3+2	m·3+2 | m·8√a+2 | m·8ia | m·8n*
ZD-0224	classify	m·3+2	m	i-stem	To which declension class does देवभूति (devabhūti, m.) belong?	m·3+2	m·3+2 | m·8√a+2 | m·8ia | m·8n*
ZD-0225	classify	m·3+2	m	i-stem	To which declension class does श्रीपति (śrīpati, m.) belong?	m·3+2	m·3+2 | m·8ia | m·8√a+2 | m·8n*
ZD-0226	classify	f·4	f	ī-stem	To which declension class does कुटिलाङ्गी (kuṭilāṅgī, f.) belong?	f·4	f·8i | f·8√b+2 | f·4 | f·2a+2
ZD-0227	classify	f·4	f	ī-stem	To which declension class does गुडची (guḍacī, f.) belong?	f·4	f·8√b+2 | f·4 | f·2a+2 | f·8i
ZD-0228	classify	f·4	f	ī-stem	To which declension class does शाकाष्टमी (śākāṣṭamī, f.) belong?	f·4	f·8i | f·2a+2 | f·4 | f·8√b+2
ZD-0229	classify	f·4	f	ī-stem	To which declension class does विद्यामृतवर्षिणी (vidyāmṛtavarṣiṇī, f.) belong?	f·4	f·4 | f·8√b+2 | f·2a+2 | f·8i
ZD-0230	classify	f·4	f	ī-stem	To which declension class does वैशालिनी (vaiśālinī, f.) belong?	f·4	f·4 | f·8i | f·8√b+2 | f·2a+2
ZD-0231	classify	f·4	f	ī-stem	To which declension class does गलन्ती (galantī, f.) belong?	f·4	f·2a+2 | f·8√b+2 | f·8i | f·4
ZD-0232	classify	f·4	f	ī-stem	To which declension class does स्फुलिङ्गिनी (sphuliṅginī, f.) belong?	f·4	f·8√b+2 | f·4 | f·8i | f·2a+2
ZD-0233	classify	f·4	f	ī-stem	To which declension class does अलंकारविमर्शिनी (alaṃkāravimarśinī, f.) belong?	f·4	f·8√b+2 | f·2a+2 | f·8i | f·4
ZD-0234	classify	f·4	f	ī-stem	To which declension class does कुसीदायी (kusīdāyī, f.) belong?	f·4	f·4 | f·8i | f·8√b+2 | f·2a+2
ZD-0235	classify	f·4	f	ī-stem	To which declension class does काकोली (kākolī, f.) belong?	f·4	f·8i | f·8√b+2 | f·4 | f·2a+2
ZD-0236	classify	f·4	f	ī-stem	To which declension class does उशी (uśī, f.) belong?	f·4	f·8√b+2 | f·8i | f·2a+2 | f·4
ZD-0237	classify	f·4	f	ī-stem	To which declension class does श्वेतवार्त्ताकिनी (śvetavārttākinī, f.) belong?	f·4	f·8√b+2 | f·2a+2 | f·8i | f·4
ZD-0238	classify	f·4	f	ī-stem	To which declension class does क्षुत्करी (kṣutkarī, f.) belong?	f·4	f·4 | f·8√b+2 | f·2a+2 | f·8i
ZD-0239	classify	f·4	f	ī-stem	To which declension class does विचर्ची (vicarcī, f.) belong?	f·4	f·2a+2 | f·4 | f·8√b+2 | f·8i
ZD-0240	classify	f·4	f	ī-stem	To which declension class does रौही (rauhī, f.) belong?	f·4	f·2a+2 | f·8i | f·8√b+2 | f·4
ZD-0241	classify	m·3	m	i-stem	To which declension class does अपांपति (apāṃpati, m.) belong?	m·3	m·8sa+2 | m·8nb* | m·1 | m·3
ZD-0242	classify	m·3	m	i-stem	To which declension class does क्षीरोर्मि (kṣīrormi, m.) belong?	m·3	m·3 | m·8nb* | m·8sa+2 | m·1
ZD-0243	classify	m·3	m	i-stem	To which declension class does त्विषांपति (tviṣāṃpati, m.) belong?	m·3	m·3 | m·8nb* | m·8sa+2 | m·1
ZD-0244	classify	m·3	m	i-stem	To which declension class does शिवारि (śivāri, m.) belong?	m·3	m·8sa+2 | m·1 | m·3 | m·8nb*
ZD-0245	classify	m·3	m	i-stem	To which declension class does श्यावलि (śyāvali, m.) belong?	m·3	m·8sa+2 | m·3 | m·1 | m·8nb*
ZD-0246	classify	m·3	m	i-stem	To which declension class does नामि (nāmi, m.) belong?	m·3	m·3 | m·8nb* | m·8sa+2 | m·1
ZD-0247	classify	m·3	m	i-stem	To which declension class does मलारि (malāri, m.) belong?	m·3	m·3 | m·1 | m·8nb* | m·8sa+2
ZD-0248	classify	m·3	m	i-stem	To which declension class does कर्कि (karki, m.) belong?	m·3	m·8sa+2 | m·3 | m·1 | m·8nb*
ZD-0249	classify	m·3	m	i-stem	To which declension class does चान्द्रभागि (cāndrabhāgi, m.) belong?	m·3	m·8sa+2 | m·1 | m·8nb* | m·3
ZD-0250	classify	m·3	m	i-stem	To which declension class does वैधृति (vaidhṛti, m.) belong?	m·3	m·3 | m·8sa+2 | m·8nb* | m·1
ZD-0251	classify	m·3	m	i-stem	To which declension class does विद्रधि (vidradhi, m.) belong?	m·3	m·8sa+2 | m·8nb* | m·3 | m·1
ZD-0252	classify	m·3	m	i-stem	To which declension class does फि (phi, m.) belong?	m·3	m·3 | m·8sa+2 | m·1 | m·8nb*
ZD-0253	classify	m·3	m	i-stem	To which declension class does कफारि (kaphāri, m.) belong?	m·3	m·1 | m·8nb* | m·8sa+2 | m·3
ZD-0254	classify	m·3	m	i-stem	To which declension class does अत्यग्नि (atyagni, m.) belong?	m·3	m·3 | m·1 | m·8sa+2 | m·8nb*
ZD-0255	classify	m·3	m	i-stem	To which declension class does शैशुपालि (śaiśupāli, m.) belong?	m·3	m·1 | m·8sa+2 | m·3 | m·8nb*
ZD-0256	classify	f·3	f	i-stem	To which declension class does एहि (ehi, f.) belong?	f·3	f·8i+2 | f·2a | f·1b+2 | f·3
ZD-0257	classify	f·3	f	i-stem	To which declension class does लघूक्ति (laghūkti, f.) belong?	f·3	f·1b+2 | f·8i+2 | f·3 | f·2a
ZD-0258	classify	f·3	f	i-stem	To which declension class does संशान्ति (saṃśānti, f.) belong?	f·3	f·1b+2 | f·3 | f·8i+2 | f·2a
ZD-0259	classify	f·3	f	i-stem	To which declension class does श्लिष्टोक्ति (śliṣṭokti, f.) belong?	f·3	f·2a | f·8i+2 | f·1b+2 | f·3
ZD-0260	classify	f·3	f	i-stem	To which declension class does मसिमणि (masimaṇi, f.) belong?	f·3	f·3 | f·8i+2 | f·1b+2 | f·2a
ZD-0261	classify	f·3	f	i-stem	To which declension class does गृहीति (gṛhīti, f.) belong?	f·3	f·1b+2 | f·2a | f·3 | f·8i+2
ZD-0262	classify	f·3	f	i-stem	To which declension class does गर्भसंभूति (garbhasaṃbhūti, f.) belong?	f·3	f·1b+2 | f·8i+2 | f·2a | f·3
ZD-0263	classify	f·3	f	i-stem	To which declension class does रणावनि (raṇāvani, f.) belong?	f·3	f·8i+2 | f·2a | f·1b+2 | f·3
ZD-0264	classify	f·3	f	i-stem	To which declension class does अदृष्टि (adṛṣṭi, f.) belong?	f·3	f·3 | f·2a | f·8i+2 | f·1b+2
ZD-0265	classify	f·3	f	i-stem	To which declension class does वैकृति (vaikṛti, f.) belong?	f·3	f·2a | f·3 | f·8i+2 | f·1b+2
ZD-0266	classify	f·3	f	i-stem	To which declension class does शब्दानुशिष्टि (śabdānuśiṣṭi, f.) belong?	f·3	f·8i+2 | f·3 | f·2a | f·1b+2
ZD-0267	classify	f·3	f	i-stem	To which declension class does विभित्ति (vibhitti, f.) belong?	f·3	f·3 | f·8i+2 | f·1b+2 | f·2a
ZD-0268	classify	f·3	f	i-stem	To which declension class does अशक्ति (aśakti, f.) belong?	f·3	f·8i+2 | f·3 | f·1b+2 | f·2a
ZD-0269	classify	f·3	f	i-stem	To which declension class does करणि (karaṇi, f.) belong?	f·3	f·3 | f·8i+2 | f·1b+2 | f·2a
ZD-0270	classify	f·3	f	i-stem	To which declension class does प्रसिद्धि (prasiddhi, f.) belong?	f·3	f·3 | f·8i+2 | f·2a | f·1b+2
ZD-0271	classify	m·1a	m	a-stem	To which declension class does शर्ध्य (śardhya, m.) belong?	m·1a	m·8sa+2 | m·1a | m·3a+2 | m·8sb
ZD-0272	classify	m·1a	m	a-stem	To which declension class does शमठ (śamaṭha, m.) belong?	m·1a	m·1a | m·8sb | m·8sa+2 | m·3a+2
ZD-0273	classify	m·1a	m	a-stem	To which declension class does आवय (āvaya, m.) belong?	m·1a	m·8sa+2 | m·8sb | m·1a | m·3a+2
ZD-0274	classify	m·1a	m	a-stem	To which declension class does अविच्छेद (aviccheda, m.) belong?	m·1a	m·3a+2 | m·8sb | m·8sa+2 | m·1a
ZD-0275	classify	m·1a	m	a-stem	To which declension class does वासुदेवक (vāsudevaka, m.) belong?	m·1a	m·1a | m·8sa+2 | m·8sb | m·3a+2
ZD-0276	classify	m·1a	m	a-stem	To which declension class does मान (māna, m.) belong?	m·1a	m·8sb | m·8sa+2 | m·1a | m·3a+2
ZD-0277	classify	m·1a	m	a-stem	To which declension class does श्रम (śrama, m.) belong?	m·1a	m·3a+2 | m·8sb | m·1a | m·8sa+2
ZD-0278	classify	m·1a	m	a-stem	To which declension class does आर्जुनायन (ārjunāyana, m.) belong?	m·1a	m·8sb | m·3a+2 | m·8sa+2 | m·1a
ZD-0279	classify	m·1a	m	a-stem	To which declension class does उलप (ulapa, m.) belong?	m·1a	m·8sb | m·1a | m·8sa+2 | m·3a+2
ZD-0280	classify	m·1a	m	a-stem	To which declension class does उलप (ulapa, m.) belong?	m·1a	m·8sa+2 | m·1a | m·3a+2 | m·8sb
ZD-0281	classify	m·1a	m	a-stem	To which declension class does पर्फरीक (parpharīka, m.) belong?	m·1a	m·8sa+2 | m·8sb | m·3a+2 | m·1a
ZD-0282	classify	m·1a	m	a-stem	To which declension class does माङ्क्षव्य (māṅkṣavya, m.) belong?	m·1a	m·8sb | m·8sa+2 | m·3a+2 | m·1a
