anchor_type	anchor_id	anchor_key_slp1	lemma_slp1	gen_source	form_key
inflection	Apannasattva	Apannasattva	ApannasattvA	vidyut	āpannasattva
inflection	Apapra	Apapra	ApF	vidyut	āpapra
inflection	ApatanAt	ApatanAt	Apat	vidyut	āpatanāt
inflection	ApatantIm	ApatantIm	Apat	vidyut	āpatantīm
inflection	Apatatas	Apatatas	Apat	vidyut	āpatatas
inflection	ApatkAla	ApatkAla	ApatkAla	vidyut	āpatkāla
inflection	Apatkalpa	Apatkalpa	Apatkalpa	vidyut	āpatkalpa
inflection	ApayA	ApayA	Ap	vidyut	āpayā
inflection	Apekzikatva	Apekzikatva	Apekzikatva	vidyut	āpekṣikatva
inflection	ApfcCate	ApfcCate	ApracC	vidyut	āpṛcchate
inflection	ApfcCyam	ApfcCyam	ApfcCya	vidyut	āpṛcchyam
inflection	ApiNgalAkza	ApiNgalAkza	ApiNgalAkza	vidyut	āpingalākṣa
inflection	Apibeyam	Apibeyam	ApA	vidyut	āpibeyam
inflection	Apima	Apima	Ap	vidyut	āpima
inflection	ApipyAna	ApipyAna	ApyAy	vidyut	āpipyāna
inflection	Apitva	Apitva	Apitva	vidyut	āpitva
inflection	Apitvam	Apitvam	Apitva	vidyut	āpitvam
inflection	Apitve	Apitve	Apitva	vidyut	āpitve
inflection	ApnAna	ApnAna	ApnAna	vidyut	āpnāna
inflection	Apomaya	Apomaya	Apomaya	vidyut	āpomaya
inflection	AprAt	AprAt	AprA	vidyut	āprāt
inflection	AptAsmi	AptAsmi	Ap	vidyut	āptāsmi
inflection	AptaSruti	AptaSruti	AptaSruti	vidyut	āptaśruti
inflection	AptadakziRA	AptadakziRA	AptadakziRa	vidyut	āptadakṣinā
inflection	AptadakziRa	AptadakziRa	AptadakziRa	vidyut	āptadakṣina
inflection	AptakAma	AptakAma	AptakAma	vidyut	āptakāma
inflection	AptakArin	AptakArin	AptakArin	vidyut	āptakārin
inflection	Aptakft	Aptakft	Aptakft	vidyut	āptakṛt
inflection	AptavacanAt	AptavacanAt	Aptavacana	vidyut	āptavacanāt
inflection	Aptavacana	Aptavacana	Aptavacana	vidyut	āptavacana
inflection	Aptavya	Aptavya	Ap	vidyut	āptavya
inflection	AptopadeSa	AptopadeSa	AptopadeSa	vidyut	āptopadeśa
inflection	Apus	Apus	Ap	vidyut	āpus
inflection	ApyAyanavat	ApyAyanavat	ApyAyanavat	vidyut	āpyāyanavat
inflection	ApyAyayantu	ApyAyayantu	ApyAyi	vidyut	āpyāyayantu
inflection	Apyas	Apyas	ApA	vidyut	āpyas
inflection	Aqayat	Aqayat	Aqi	vidyut	āḍayat
inflection	ArADanIya	ArADanIya	ArAD	vidyut	ārādhanīya
inflection	ArADanaprakAra	ArADanaprakAra	ArADanaprakAra	vidyut	ārādhanaprakāra
inflection	ArADayam	ArADayam	ArADaya	vidyut	ārādhayam
inflection	ArAlika	ArAlika	ArAlika	vidyut	ārālika
inflection	ArAti	ArAti	ArAvi	vidyut	ārāti
inflection	ArAttAt	ArAttAt	ArAttAt	vidyut	ārāttāt
inflection	ArRavAt	ArRavAt	ArRava	vidyut	ārnavāt
inflection	ArSa	ArSa	ArSa	vidyut	ārśa
inflection	AraBAmahe	AraBAmahe	AraB	vidyut	ārabhāmahe
inflection	AraNgara	AraNgara	AraNgara	vidyut	ārangara
inflection	ArabDavya	ArabDavya	AraB	vidyut	ārabdhavya
inflection	AramBarucitA	AramBarucitA	AramBarucitA	vidyut	ārambharucitā
inflection	Aramata	Aramata	Aram	vidyut	āramata
inflection	Arap	Arap	AraB	vidyut	ārap
inflection	AravaqiRqima	AravaqiRqima	AravaqiRqima	vidyut	āravaḍinḍima
inflection	ArcCat	ArcCat	f	vidyut	ārcchat
inflection	ArcCatAm	ArcCatAm	f	vidyut	ārcchatām
inflection	ArcIkaparvata	ArcIkaparvata	ArcIkaparvata	vidyut	ārcīkaparvata
inflection	ArdradAnu	ArdradAnu	ArdradAnu	vidyut	ārdradānu
inflection	ArdrahastA	ArdrahastA	Ardrahasta	vidyut	ārdrahastā
inflection	Ardrapavi	Ardrapavi	Ardrapavi	vidyut	ārdrapavi
inflection	AreSatru	AreSatru	AreSatru	vidyut	āreśatru
inflection	ArehaRa	ArehaRa	ArehaRa	vidyut	ārehana
inflection	Arireca	Arireca	Aric	vidyut	ārireca
inflection	ArjIkIya	ArjIkIya	ArjIkIyA	vidyut	ārjīkīya
inflection	ArjIka	ArjIka	ArjIka	vidyut	ārjīka
inflection	Arjuneya	Arjuneya	Arjuneya	vidyut	ārjuneya
inflection	Arjunis	Arjunis	Arjuni	vidyut	ārjunis
inflection	AroDana	AroDana	AruD	vidyut	ārodhana
inflection	ArohatAm	ArohatAm	Aruh	vidyut	ārohatām
inflection	ArohayAmi	ArohayAmi	Aropi	vidyut	ārohayāmi
inflection	Arohaya	Arohaya	Aropi	vidyut	ārohaya
inflection	AropyamARA	AropyamARA	Aropi	vidyut	āropyamānā
inflection	ArtanA	ArtanA	ArtanA	vidyut	ārtanā
inflection	ArtanAdAn	ArtanAdAn	ArtanAda	vidyut	ārtanādān
inflection	ArtanAda	ArtanAda	ArtanAda	vidyut	ārtanāda
inflection	ArtanAdam	ArtanAdam	ArtanAda	vidyut	ārtanādam
inflection	ArtanAdena	ArtanAdena	ArtanAda	vidyut	ārtanādena
inflection	ArtasvarAn	ArtasvarAn	Artasvara	vidyut	ārtasvarān
inflection	Artasvara	Artasvara	Artasvara	vidyut	ārtasvara
inflection	Artasvaram	Artasvaram	Artasvara	vidyut	ārtasvaram
inflection	ArtasvareRa	ArtasvareRa	Artasvara	vidyut	ārtasvarena
inflection	ArtatA	ArtatA	ArtatA	vidyut	ārtatā
inflection	ArtavAs	ArtavAs	Artava	vidyut	ārtavās
inflection	AruRI	AruRI	AruRI	vidyut	ārunī
inflection	Arujatnu	Arujatnu	Arujatnu	vidyut	ārujatnu
inflection	ArunDAm	ArunDAm	AruD	vidyut	ārundhām
inflection	Arupita	Arupita	Arupita	vidyut	ārupita
inflection	AryaSIla	AryaSIla	AryaSIla	vidyut	āryaśīla
inflection	Aryajana	Aryajana	Aryajana	vidyut	āryajana
inflection	Aryajuzwa	Aryajuzwa	Aryajuzwa	vidyut	āryajuṣṭa
inflection	Aryakarma	Aryakarma	Aryakarman	vidyut	āryakarma
inflection	Aryakarman	Aryakarman	Aryakarman	vidyut	āryakarman
inflection	AryaliNgin	AryaliNgin	AryaliNgin	vidyut	āryalingin
inflection	AryamArga	AryamArga	AryamArga	vidyut	āryamārga
inflection	AryamiSrARAm	AryamiSrARAm	AryamiSra	vidyut	āryamiśrānām
inflection	AryaprAya	AryaprAya	AryaprAya	vidyut	āryaprāya
inflection	AryarUpam	AryarUpam	AryarUpa	vidyut	āryarūpam
inflection	AryasaNGa	AryasaNGa	AryasaMGa	vidyut	āryasangha
inflection	Aryasamaya	Aryasamaya	Aryasamaya	vidyut	āryasamaya
inflection	AryatA	AryatA	AryatA	vidyut	āryatā
inflection	AryatayA	AryatayA	AryatA	vidyut	āryatayā
inflection	Aryatva	Aryatva	Aryatva	vidyut	āryatva
inflection	AryavfttAnAm	AryavfttAnAm	Aryavftta	vidyut	āryavṛttānām
inflection	Aryavftta	Aryavftta	Aryavftta	vidyut	āryavṛtta
inflection	Aryavrata	Aryavrata	Aryavrata	vidyut	āryavrata
inflection	Aryavratam	Aryavratam	Aryavrata	vidyut	āryavratam
inflection	AsAdayA	AsAdayA	AsAdi	vidyut	āsādayā
inflection	AsAdayizyAmi	AsAdayizyAmi	AsAdi	vidyut	āsādayiṣyāmi
inflection	AsAna	AsAna	as	vidyut	āsāna
inflection	AsAni	AsAni	Asi	vidyut	āsāni
inflection	AsIdatAm	AsIdatAm	Asad	vidyut	āsīdatām
inflection	AsTApayata	AsTApayata	AsTApi	vidyut	āsthāpayata
inflection	AsTas	AsTas	as	vidyut	āsthas
inflection	AsaBis	AsaBis	Asan	vidyut	āsabhis
inflection	AsaNgasya	AsaNgasya	AsaYj	vidyut	āsangasya
inflection	AsaYjite	AsaYjite	AsaYji	vidyut	āsanjite
inflection	Asacete	Asacete	Asac	vidyut	āsacete
inflection	Asajantu	Asajantu	AsaYj	vidyut	āsajantu
inflection	Asaktamanas	Asaktamanas	Asaktamanas	vidyut	āsaktamanas
inflection	AsanabanDa	AsanabanDa	AsanabanDa	vidyut	āsanabandha
inflection	AsanasTAn	AsanasTAn	AsanasTa	vidyut	āsanasthān
inflection	AsanasTa	AsanasTa	AsanasTa	vidyut	āsanastha
inflection	AsanasTezu	AsanasTezu	AsanasTa	vidyut	āsanastheṣu
inflection	AsannayoDin	AsannayoDin	AsannayoDin	vidyut	āsannayodhin
inflection	Asanya	Asanya	Asanya	vidyut	āsanya
inflection	Asaran	Asaran	Asf	vidyut	āsaran
inflection	AsasrARa	AsasrARa	Asf	vidyut	āsasrāna
inflection	Asecya	Asecya	Asic	vidyut	āsecya
inflection	AseduzI	AseduzI	Asad	vidyut	āseduṣī
inflection	Aseduzos	Aseduzos	Asad	vidyut	āseduṣos
inflection	AsiDAra	AsiDAra	AsiDAra	vidyut	āsidhāra
inflection	Asin	Asin	Asi	vidyut	āsin
inflection	Askunoti	Askunoti	Asku	vidyut	āskunoti
inflection	AsnAna	AsnAna	AsnA	vidyut	āsnāna
inflection	Aspadatva	Aspadatva	Aspadatva	vidyut	āspadatva
inflection	AsrAvaBezaja	AsrAvaBezaja	AsrAvaBezaja	vidyut	āsrāvabheṣaja
inflection	AstfRantam	AstfRantam	AstF	vidyut	āstṛnantam
inflection	AstrabuDna	AstrabuDna	AstrabuDna	vidyut	āstrabudhna
inflection	Asunoti	Asunoti	Asu	vidyut	āsunoti
inflection	Asuris	Asuris	Asuri	vidyut	āsuris
inflection	AsurivAsin	AsurivAsin	AsurivAsin	vidyut	āsurivāsin
inflection	Asyad	Asyad	Aas	vidyut	āsyad
inflection	Asyamodaka	Asyamodaka	Asyamodaka	vidyut	āsyamodaka
inflection	Asyantam	Asyantam	Aas	vidyut	āsyantam
inflection	AtAyatAm	AtAyatAm	Atan	vidyut	ātāyatām
inflection	Ata	Ata	Ati	vidyut	āta
inflection	Atan	Atan	AtaYci	vidyut	ātan
inflection	Atanomi	Atanomi	Atan	vidyut	ātanomi
inflection	Atanuzva	Atanuzva	Atan	vidyut	ātanuṣva
inflection	AtanvAna	AtanvAna	Atan	vidyut	ātanvāna
inflection	Atap	Atap	Atap	vidyut	ātap
inflection	Atapat	Atapat	Atap	vidyut	ātapat
inflection	Atarpayat	Atarpayat	Atarpi	vidyut	ātarpayat
inflection	Atastare	Atastare	AstF	vidyut	ātastare
inflection	Atat	Atat	at	vidyut	ātat
inflection	AtatAyin	AtatAyin	AtatAyin	vidyut	ātatāyin
inflection	Atatezu	Atatezu	Atan	vidyut	ātateṣu
inflection	Atfd	Atfd	Atfd	vidyut	ātṛd
inflection	AtizWam	AtizWam	AtizWa	vidyut	ātiṣṭham
inflection	AtizWatAm	AtizWatAm	AsTA	vidyut	ātiṣṭhatām
inflection	AtizWipat	AtizWipat	AsTApi	vidyut	ātiṣṭhipat
inflection	AtmADIna	AtmADIna	AtmADIna	vidyut	ātmādhīna
inflection	AtmASrayam	AtmASrayam	AtmASraya	vidyut	ātmāśrayam
inflection	AtmAnanda	AtmAnanda	AtmAnanda	vidyut	ātmānanda
inflection	AtmApahArin	AtmApahArin	AtmApahArin	vidyut	ātmāpahārin
inflection	AtmAparADAt	AtmAparADAt	AtmAparADa	vidyut	ātmāparādhāt
inflection	AtmArTam	AtmArTam	AtmArTam	vidyut	ātmārtham
inflection	AtmaBUta	AtmaBUta	AtmaBUta	vidyut	ātmabhūta
inflection	AtmaBavas	AtmaBavas	AtmaBava	vidyut	ātmabhavas
inflection	AtmaGAta	AtmaGAta	AtmaGAta	vidyut	ātmaghāta
inflection	AtmaSakti	AtmaSakti	AtmaSakti	vidyut	ātmaśakti
inflection	AtmaSaktim	AtmaSaktim	AtmaSakti	vidyut	ātmaśaktim
inflection	AtmaSaktyA	AtmaSaktyA	AtmaSakti	vidyut	ātmaśaktyā
inflection	AtmaSudDaye	AtmaSudDaye	AtmaSudDi	vidyut	ātmaśuddhaye
inflection	AtmaSudDi	AtmaSudDi	AtmaSudDi	vidyut	ātmaśuddhi
inflection	AtmabudDi	AtmabudDi	AtmabudDi	vidyut	ātmabuddhi
inflection	AtmabudDyA	AtmabudDyA	AtmabudDi	vidyut	ātmabuddhyā
inflection	AtmadA	AtmadA	AtmadA	vidyut	ātmadā
inflection	AtmadUzis	AtmadUzis	AtmadUzi	vidyut	ātmadūṣis
inflection	AtmadarSana	AtmadarSana	AtmadarSana	vidyut	ātmadarśana
inflection	Atmadrohin	Atmadrohin	Atmadrohin	vidyut	ātmadrohin
inflection	Atmagata	Atmagata	Atmagata	vidyut	ātmagata
inflection	Atmagatam	Atmagatam	Atmagata	vidyut	ātmagatam
inflection	Atmagati	Atmagati	Atmagati	vidyut	ātmagati
inflection	AtmaguRa	AtmaguRa	AtmaguRa	vidyut	ātmaguna
inflection	Atmagupta	Atmagupta	AtmaguptA	vidyut	ātmagupta
inflection	Atmahan	Atmahan	Atmahan	vidyut	ātmahan
inflection	AtmahitAya	AtmahitAya	Atmahita	vidyut	ātmahitāya
inflection	Atmahita	Atmahita	Atmahita	vidyut	ātmahita
inflection	Atmahitam	Atmahitam	Atmahita	vidyut	ātmahitam
inflection	Atmahite	Atmahite	Atmahita	vidyut	ātmahite
inflection	AtmajYAna	AtmajYAna	AtmajYAna	vidyut	ātmajnāna
inflection	Atmajanman	Atmajanman	Atmajanman	vidyut	ātmajanman
inflection	AtmakAma	AtmakAma	AtmakAma	vidyut	ātmakāma
inflection	Atmakarman	Atmakarman	Atmakarman	vidyut	ātmakarman
inflection	Atmakfta	Atmakfta	Atmakfta	vidyut	ātmakṛta
inflection	AtmakrIqa	AtmakrIqa	AtmakrIqa	vidyut	ātmakrīḍa
inflection	AtmanIna	AtmanIna	AtmanIna	vidyut	ātmanīna
inflection	AtmanindA	AtmanindA	AtmanindA	vidyut	ātmanindā
inflection	AtmanvatI	AtmanvatI	Atmanvat	vidyut	ātmanvatī
inflection	Atmanvin	Atmanvin	Atmanvin	vidyut	ātmanvin
inflection	AtmapUjA	AtmapUjA	AtmapUjA	vidyut	ātmapūjā
inflection	AtmapraBa	AtmapraBa	AtmapraBa	vidyut	ātmaprabha
inflection	Atmarati	Atmarati	Atmarati	vidyut	ātmarati
inflection	Atmaruha	Atmaruha	Atmaruha	vidyut	ātmaruha
inflection	AtmasaMsTAm	AtmasaMsTAm	AtmasaMsTa	vidyut	ātmasansthām
inflection	AtmasaMsTa	AtmasaMsTa	AtmasaMsTa	vidyut	ātmasanstha
inflection	AtmasaMsTam	AtmasaMsTam	AtmasaMsTa	vidyut	ātmasanstham
inflection	AtmasaMyama	AtmasaMyama	AtmasaMyama	vidyut	ātmasanyama
inflection	Atmasad	Atmasad	Atmasad	vidyut	ātmasad
inflection	AtmasamAm	AtmasamAm	Atmasama	vidyut	ātmasamām
inflection	AtmasamBAvita	AtmasamBAvita	AtmasamBAvita	vidyut	ātmasambhāvita
inflection	Atmasama	Atmasama	Atmasama	vidyut	ātmasama
inflection	Atmasamam	Atmasamam	Atmasama	vidyut	ātmasamam
inflection	Atmasame	Atmasame	Atmasama	vidyut	ātmasame
inflection	Atmatattva	Atmatattva	Atmatattva	vidyut	ātmatattva
inflection	Atmatfpta	Atmatfpta	Atmatfpta	vidyut	ātmatṛpta
inflection	AtmatrARa	AtmatrARa	AtmatrARa	vidyut	ātmatrāna
inflection	Atmatva	Atmatva	Atmatva	vidyut	ātmatva
inflection	AtmavaDa	AtmavaDa	AtmavaDa	vidyut	ātmavadha
inflection	AtmavaSa	AtmavaSa	AtmavaSa	vidyut	ātmavaśa
inflection	AtmavattA	AtmavattA	AtmavattA	vidyut	ātmavattā
inflection	AtmavattayA	AtmavattayA	AtmavattA	vidyut	ātmavattayā
inflection	AtmavfdDi	AtmavfdDi	AtmavfdDi	vidyut	ātmavṛddhi
inflection	Atmavftti	Atmavftti	Atmavftti	vidyut	ātmavṛtti
inflection	Atmavid	Atmavid	Atmavid	vidyut	ātmavid
inflection	Atmavide	Atmavide	Atmavid	vidyut	ātmavide
inflection	Atmavikraya	Atmavikraya	Atmavikraya	vidyut	ātmavikraya
inflection	Atmavit	Atmavit	Atmavid	vidyut	ātmavit
inflection	AtmayAjin	AtmayAjin	AtmayAjin	vidyut	ātmayājin
inflection	AtmayogAt	AtmayogAt	Atmayoga	vidyut	ātmayogāt
inflection	Atmayoga	Atmayoga	Atmayoga	vidyut	ātmayoga
inflection	Atmayogam	Atmayogam	Atmayoga	vidyut	ātmayogam
inflection	Atmayogena	Atmayogena	Atmayoga	vidyut	ātmayogena
inflection	AtmeSvara	AtmeSvara	AtmeSvara	vidyut	ātmeśvara
inflection	AtmecCayA	AtmecCayA	AtmecCA	vidyut	ātmecchayā
inflection	AtmodBave	AtmodBave	AtmodBavA	vidyut	ātmodbhave
inflection	AtmopajIvin	AtmopajIvin	AtmopajIvin	vidyut	ātmopajīvin
inflection	Atmopama	Atmopama	Atmopama	vidyut	ātmopama
inflection	Atmya	Atmya	Atmya	vidyut	ātmya
inflection	Atodin	Atodin	Atud	vidyut	ātodin
inflection	Atra	Atra	Atra	vidyut	ātra
inflection	AtreyIputra	AtreyIputra	AtreyIputra	vidyut	ātreyīputra
inflection	Attalakzmi	Attalakzmi	Attalakzmi	vidyut	āttalakṣmi
inflection	Atud	Atud	Atud	vidyut	ātud
inflection	Atum	Atum	Atu	vidyut	ātum
inflection	Atyanta	Atyanta	at	vidyut	ātyanta
inflection	AvA	AvA	AvA	vidyut	āvā
inflection	AvApta	AvApta	Avap	vidyut	āvāpta
inflection	AvApti	AvApti	AvApi	vidyut	āvāpti
inflection	AvAra	AvAra	AvAri	vidyut	āvāra
inflection	AvAritam	AvAritam	AvAri	vidyut	āvāritam
inflection	AvAyam	AvAyam	AvApi	vidyut	āvāyam
inflection	Avahantu	Avahantu	Avah	vidyut	āvahantu
inflection	AvahatAm	AvahatAm	Avah	vidyut	āvahatām
inflection	AvahatAt	AvahatAt	Avah	vidyut	āvahatāt
inflection	AvanI	AvanI	Avi	vidyut	āvanī
inflection	Avantika	Avantika	Avantika	vidyut	āvantika
inflection	Avapa	Avapa	Avap	vidyut	āvapa
inflection	AvaraRaSakti	AvaraRaSakti	AvaraRaSakti	vidyut	āvaranaśakti
inflection	Avaram	Avaram	Avf	vidyut	āvaram
inflection	Avarezu	Avarezu	Avf	vidyut	āvareṣu
inflection	Avarjayata	Avarjayata	Avarji	vidyut	āvarjayata
inflection	AvarjayetAm	AvarjayetAm	Avarji	vidyut	āvarjayetām
inflection	AvartayAmas	AvartayAmas	Avarti	vidyut	āvartayāmas
inflection	AvartayantI	AvartayantI	Avarti	vidyut	āvartayantī
inflection	Avartayitum	Avartayitum	Avarti	vidyut	āvartayitum
inflection	Avartin	Avartin	Avartin	vidyut	āvartin
inflection	Avarzat	Avarzat	Avfz	vidyut	āvarṣat
inflection	Avas	Avas	O	vidyut	āvas
inflection	AvasAna	AvasAna	Avaso	vidyut	āvasāna
inflection	AveSayantu	AveSayantu	AveSi	vidyut	āveśayantu
inflection	Aveda	Aveda	Avedi	vidyut	āveda
inflection	AvedayatAm	AvedayatAm	Avedi	vidyut	āvedayatām
inflection	AvfRvAnam	AvfRvAnam	Avf	vidyut	āvṛnvānam
inflection	AviDyat	AviDyat	AvyaD	vidyut	āvidhyat
inflection	AvidAm	AvidAm	Avid	vidyut	āvidām
inflection	AvirfjIka	AvirfjIka	AvirfjIka	vidyut	āvirṛjīka
inflection	Avit	Avit	Avid	vidyut	āvit
inflection	AvivAs	AvivAs	AvivAsa	vidyut	āvivās
inflection	AvivAsa	AvivAsa	AvivAsa	vidyut	āvivāsa
inflection	AvivAsanta	AvivAsanta	AvivAsi	vidyut	āvivāsanta
inflection	AvivAse	AvivAse	AvivAsa	vidyut	āvivāse
inflection	AvizwatvAt	AvizwatvAt	Avizwatva	vidyut	āviṣṭatvāt
inflection	Avizwya	Avizwya	Avizwya	vidyut	āviṣṭya
inflection	Avrajeyam	Avrajeyam	Avraj	vidyut	āvrajeyam
inflection	Avyaktika	Avyaktika	Avyaktika	vidyut	āvyaktika
inflection	Awaka	Awaka	Awi	vidyut	āṭaka
inflection	AyAcamAnA	AyAcamAnA	AyAc	vidyut	āyācamānā
inflection	AyAcantIm	AyAcantIm	AyAc	vidyut	āyācantīm
inflection	AyAgaBUtam	AyAgaBUtam	AyAgaBUta	vidyut	āyāgabhūtam
inflection	AyAna	AyAna	AyA	vidyut	āyāna
inflection	AyAsaka	AyAsaka	AyAsi	vidyut	āyāsaka
inflection	AyAtayanta	AyAtayanta	AyAti	vidyut	āyātayanta
inflection	AyAtyAm	AyAtyAm	AyA	vidyut	āyātyām
inflection	Ayadvasu	Ayadvasu	Ayadvasu	vidyut	āyadvasu
inflection	AyajantAm	AyajantAm	Ayaj	vidyut	āyajantām
inflection	Ayajim	Ayajim	Ayaji	vidyut	āyajim
inflection	Ayajyu	Ayajyu	Ayajyu	vidyut	āyajyu
inflection	Ayana	Ayana	Ayi	vidyut	āyana
inflection	AyantI	AyantI	AyAmi	vidyut	āyantī
inflection	Ayaste	Ayaste	Ayas	vidyut	āyaste
inflection	AyatAkza	AyatAkza	AyatAkza	vidyut	āyatākṣa
inflection	AyatApANga	AyatApANga	AyatApANga	vidyut	āyatāpānga
inflection	AyatekzaRA	AyatekzaRA	AyatekzaRa	vidyut	āyatekṣanā
inflection	AyatekzaRAm	AyatekzaRAm	AyatekzaRa	vidyut	āyatekṣanām
inflection	AyatekzaRa	AyatekzaRa	AyatekzaRa	vidyut	āyatekṣana
inflection	AyatekzaRam	AyatekzaRam	AyatekzaRa	vidyut	āyatekṣanam
inflection	Ayatikzama	Ayatikzama	Ayatikzama	vidyut	āyatikṣama
inflection	Ayattatva	Ayattatva	Ayattatva	vidyut	āyattatva
inflection	Ayavana	Ayavana	Ayu	vidyut	āyavana
inflection	Ayavanam	Ayavanam	Ayu	vidyut	āyavanam
inflection	Ayavasa	Ayavasa	Ayavasa	vidyut	āyavasa
inflection	Ayavyaya	Ayavyaya	Ayavyaya	vidyut	āyavyaya
inflection	Ayita	Ayita	Ayi	vidyut	āyita
inflection	AyoDaya	AyoDaya	AyoDi	vidyut	āyodhaya
inflection	AyoDita	AyoDita	AyoDi	vidyut	āyodhita
inflection	AyoDyAyAm	AyoDyAyAm	AyuD	vidyut	āyodhyāyām
inflection	AyogavI	AyogavI	AyogavI	vidyut	āyogavī
inflection	AyuDyanta	AyuDyanta	AyuD	vidyut	āyudhyanta
inflection	AyuDyata	AyuDyata	AyuD	vidyut	āyudhyata
inflection	Ayuktasya	Ayuktasya	Ayuj	vidyut	āyuktasya
inflection	Ayurvedamaya	Ayurvedamaya	Ayurvedamaya	vidyut	āyurvedamaya
inflection	Ayuvate	Ayuvate	Ayu	vidyut	āyuvate
inflection	Ayuzkft	Ayuzkft	Ayuzkft	vidyut	āyuṣkṛt
inflection	AyuzmatIm	AyuzmatIm	Ayuzmat	vidyut	āyuṣmatīm
inflection	Aza	Aza	Azi	vidyut	āṣa
inflection	Azwra	Azwra	AzwrA	vidyut	āṣṭra
inflection	BAHsatya	BAHsatya	BAHsatya	vidyut	bhāḥsatya
inflection	BAMSa	BAMSa	BAMSa	vidyut	bhānśa
inflection	BARqAvakASada	BARqAvakASada	BARqAvakASada	vidyut	bhānḍāvakāśada
inflection	BARqapUrRAni	BARqapUrRAni	BARqapUrRa	vidyut	bhānḍapūrnāni
inflection	BARqavAdana	BARqavAdana	BARqavAdana	vidyut	bhānḍavādana
inflection	BAgAnuBAgena	BAgAnuBAgena	BAgAnuBAgena	vidyut	bhāgānubhāgena
inflection	BAgArTin	BAgArTin	BAgArTin	vidyut	bhāgārthin
inflection	BAgIraTyAm	BAgIraTyAm	BAgIraTI	vidyut	bhāgīrathyām
inflection	BAgIya	BAgIya	BAgIya	vidyut	bhāgīya
inflection	BAgavitti	BAgavitti	BAgavitti	vidyut	bhāgavitti
inflection	BAgyarahita	BAgyarahita	BAgyarahita	vidyut	bhāgyarahita
inflection	BAgyavat	BAgyavat	BAgyavat	vidyut	bhāgyavat
inflection	BAgyaviplava	BAgyaviplava	BAgyaviplava	vidyut	bhāgyaviplava
inflection	BAgyayoga	BAgyayoga	BAgyayoga	vidyut	bhāgyayoga
inflection	BAjayaTa	BAjayaTa	BAji	vidyut	bhājayatha
inflection	BAjayate	BAjayate	BAji	vidyut	bhājayate
inflection	BAktva	BAktva	BAktva	vidyut	bhāktva
inflection	BAllaveya	BAllaveya	BAllaveya	vidyut	bhāllaveya
inflection	BAmi	BAmi	BAmi	vidyut	bhāmi
inflection	BAnudatta	BAnudatta	BAnudatta	vidyut	bhānudatta
inflection	BAnudeva	BAnudeva	BAnudeva	vidyut	bhānudeva
inflection	BAnumaya	BAnumaya	BAnumaya	vidyut	bhānumaya
inflection	BAr	BAr	BAri	vidyut	bhār
inflection	BArAvataraRa	BArAvataraRa	BArAvataraRa	vidyut	bhārāvatarana
inflection	BArUpa	BArUpa	BArUpa	vidyut	bhārūpa
inflection	BAraBft	BAraBft	BAraBft	vidyut	bhārabhṛt
inflection	BArapratyavara	BArapratyavara	BArapratyavara	vidyut	bhārapratyavara
inflection	BArasADana	BArasADana	BArasADana	vidyut	bhārasādhana
inflection	BArasADanam	BArasADanam	BArasADana	vidyut	bhārasādhanam
inflection	BArasahAn	BArasahAn	BArasaha	vidyut	bhārasahān
inflection	BArasaha	BArasaha	BArasaha	vidyut	bhārasaha
inflection	BArasaham	BArasaham	BArasaha	vidyut	bhārasaham
inflection	BAratAcArya	BAratAcArya	BAratAcArya	vidyut	bhāratācārya
inflection	BAratasAvitrI	BAratasAvitrI	BAratasAvitrI	vidyut	bhāratasāvitrī
inflection	BAratavarza	BAratavarza	BAratavarza	vidyut	bhāratavarṣa
inflection	BAravattva	BAravattva	BAravattva	vidyut	bhāravattva
inflection	BArgavaSrezWam	BArgavaSrezWam	BArgavaSrezWa	vidyut	bhārgavaśreṣṭham
inflection	BArin	BArin	BAri	vidyut	bhārin
inflection	BAruci	BAruci	BAruci	vidyut	bhāruci
inflection	BAryApatI	BAryApatI	BAryApati	vidyut	bhāryāpatī
inflection	BAryApati	BAryApati	BAryApati	vidyut	bhāryāpati
inflection	BAryArTI	BAryArTI	BAryArTin	vidyut	bhāryārthī
inflection	BAryAsamam	BAryAsamam	BAryAsama	vidyut	bhāryāsamam
inflection	BAryAtva	BAryAtva	BAryAtva	vidyut	bhāryātva
inflection	BAryAvat	BAryAvat	BAryAvat	vidyut	bhāryāvat
inflection	BAryatAm	BAryatAm	BAri	vidyut	bhāryatām
inflection	BAsAketum	BAsAketum	BAsAketu	vidyut	bhāsāketum
inflection	BAsada	BAsada	BAsada	vidyut	bhāsada
inflection	BAsakam	BAsakam	BAsi	vidyut	bhāsakam
inflection	BAsamAna	BAsamAna	BAs	vidyut	bhāsamāna
inflection	BAsase	BAsase	BAsas	vidyut	bhāsase
inflection	BAsatA	BAsatA	BAsatA	vidyut	bhāsatā
inflection	BAsayat	BAsayat	BAsi	vidyut	bhāsayat
inflection	BAsayed	BAsayed	BAsi	vidyut	bhāsayed
inflection	BAskaravat	BAskaravat	BAskaravat	vidyut	bhāskaravat
inflection	BAsurahemarASim	BAsurahemarASim	BAsurahemarASi	vidyut	bhāsurahemarāśim
inflection	BAsvaravarRa	BAsvaravarRa	BAsvaravarRa	vidyut	bhāsvaravarna
inflection	BAtvakzas	BAtvakzas	BAtvakzas	vidyut	bhātvakṣas
