slp1	hom	sense_id	n_ls	n_ls_resolved	n_dcs_assigned	variant_of	gloss
nanda		1n	14	14	0		N. pr. eines Kuhhirten, des Pflegevaters von Kṛṣṇa und, wie es scheint, auch der Durgā : MBH. 4,179 . 6,799 . HARIV. 331
nanda		1o	1	1	0		N. pr. eines Anführers der Sātvata BHĀG. P. 1,14,32
nanda		1p	14	14	0		N. pr. eines Königs von Pāṭaliputra und Stifters einer nach ihm benannten Dynastie, die durch Candragupta vom Throne ges
nanda		1q	1	1	0		N. pr. eines buddh. Paṇḍita VYUTP. 90 . eines juristischen Autors; s
nanda		1r	2	2	0		N. pr. eines Berges BHĀG. P. 5,20,21 . KĀM. NĪTIS. 1,4 . Vgl / r〉 KĀM. NĪTIS. 1,4 gehört zu
nanda		2a	0	0	0		Wonne, personif. die Gemahlin Harṣa ʼs ( vgl
nanda		5b	3	3	1		ein kleiner Wassertopf ( vgl. ) TRIK. 2,9,7 . H. an. MED
nanda		5c	2	2	0		des Mannes Schwester ( ) ŚABDAR. _im_ ŚKDR
nanda		5d	1	1	0		N. einer der 7 oder 5 Kumārī oder kleinen Fahnenstöcke an Indra ʼs Banner: VARĀH. BṚH. S. 42 (, 39 . Nach dem Schol. und
nanda		5e	5	5	0		Bez. dreier günstiger Tithi (der 1sten, 6ten und 11ten; vgl. ) H. an. MED. VARĀH. BṚH. S. 99,2 . BHAṬṬOTP. _zu_ 93,11
nanda		5f	4	4	0		Bein. der Gauri H. ś. 57 . MED. einer Form der Dākṣāyaṇi MATSYA-P. _in_ Verz. d. Oxf. H. 39,b,1
nanda		5g	2	2	0		N. pr. einer Apsaras HARIV. LANGL. II, 481 . Die Calc. Ausg. liest 14165 statt dessen
nanda		5h	1	1	0		N. pr. der ältesten Tochter Vibhīṣaṇa ʼs R. 5,35,12
nanda		5i	4	4	0		N. pr. eines mit Śākyamuni in Berührung gekommenen Mädchens BURN. Intr. 386 . FOUCAUX _in_ LALIT. 257, N. 3 . SCHIEFNER,
nanda		5k	1	1	0		N. pr. der Mutter des 10ten Arhant ʼs der gegenwärtigen Avasarpiṇī H. 40
nanda		5l	1	1	0		N. pr. einer Gemahlin Gopālavarman ʼs RĀJA-TAR. 5,244
nanda		5m	10	10	0		N. pr. eines Flusses (öfters neben ; vgl. ) MBH. 1,7818. fg. 3,8323 . 9968. fg. 7,2092. fg. 13,7654 . BHĀG. P. 5,20,10 .
nanda		3a	2	2	0		N. eines Baumes, Cedrela Toona Roxb. , SUŚR. 1,219,19 . 2,391,6 . Vgl
nanda		3b	2	2	0		Bein. der Durgā DEVĪ-P. _im_ ŚKDR
nanda		3c	1	1	0		N. pr. der Stadt Indra ʼs ( ) WILS. — Vgl
nanda		1s	2	2	0		eine Art Eugenia ( ) BHĀVAPR. _im_ ŚKDR. u
siD	2	5	4	4	0		in Ordnung kommen, geheilt werden: ist unheilbar CARAKA 8,5 . SUŚR. 2,536,8 . BHĀG. P. 3,23,11 / 5〉 bereit zu ( dat. ): 
siD	2	6	14	14	0		sich aus Etwas ergeben, folgen, sich als richtig erweisen, bewiesen sein: Kār. zu P. 4,1,161 . PAT. (unzählige Male). PA
siD	2	7	13	13	0		sich in Jmdes Willen fügen, nachgeben: KATHĀS. 30,17 . 434 . 3435 (oder zu / MBH. 3,1244 . das höchste Ziel erreichen, v
siD	2	8	3	3	0		sein Ziel erreichen, Erfolg haben (von Personen): Spr. (II) 7050 . 3435 (oder zu / 8〉 geschickt, erfahren: MBH. 4,1183
siD	2	1a	1	1	0		getroffen: KATHĀS. 112,56
siD	2	1b	18	18	0		erfolgt, gelungen, zu Stande gekommen, erreicht, vollbracht; = AK. 3,2,50 . TRIK. 3,3,224 ( ?) H. 1487 . an. 2,255 . MED
siD	2	1c	1	1	0		eingegangen (von Geldern): Spr. (II) 4500
siD	2	1d	19	19	0		verfertigt: GOLĀDHY. YANTRĀDHY. 9 . zubereitet, fertig gemacht, gekocht u. s. w. TRIK. 2,7,11 . H. 412 . M. 3,84 . 121 .
siD	2	1e	3	3	0		giltig: P. 6,1,86 . 4,22 . 8,2,1
siD	2	1f	14	14	0		zu Theil geworden: RAGH. 15,12 . so v. a. eigenthümlich, eigen UTTAR. 7,1 ( 10,8 = MĀLATĪM. 160,5 ). so v. a. unerkünste
siD	2	1g	1	1	1		in Ordnung gekommen, geheilt: eine Person Spr. (II) 356
siD	2	1h	26	26	0		aus Etwas sich [Page7-1003] ergebend, — folgend, feststehend, sich als richtig erweisend, erwiesend, erwiesen, bewiesen:
siD	2	1i	20	20	0		feststehend so v. a. bekannt; = H. an. ŚABDAR. _im_ ŚKDR. ĀŚV. ŚR. 9,1,2 . Ind. St. 8,97. fgg. 244 . 417 . 424 . 10,407 
siD	2	1k	3	3	0		wirksam, Zauberkraft besitzend: leblose Gegenstände Spr. (II) 7046 . VET. in LA. (III) 3,15 . RĀJA-TAR. 1,110 . Vgl. u. 
siD	2	1l	11	11	0		zu Willen seiend, zu Jmdes ( gen. ) Verfügung stehend ( insbes. von Geistern und andern Zaubermitteln): Z. d. d. m. G. 2
siD	2	1m	8	8	0		der sein Ziel erreicht hat BHĀG. P. 10,22,27 . der das höchste Ziel erreicht hat, zur Vollkommenheit gelangt —, Meister 
siD	2	1n	22	22	0		vollkommen geworden so v. a. in den Besitz übernatürlicher Kräfte gelangt, den Naturgesetzen nicht mehr unterworfen; = H
siD	2	2a	57	57	0		ein Vollendeter, Glückseliger, Bez. einer Klasse von Halbgöttern (wie Kapila , Vyāsa , Vasiṣṭha , Viśvāmitra , Bharadvāj
siD	2	2b	3	3	0		bei den Jaina Bez. eines Jina und daher der Zahl vierundzwanzig GAṆIT. PRATYABDAŚ. 22 . SPAṢṬĀDH. 4 . TRIPR. 62
siD	2	2c	3	3	0		[Page7-1004] Bez. einer best. Constellation MED. KOṢṬHĪPR. _im_ ŚKDR
siD	2	2d	8	8	0		N. pr. α〉 pl. eines Volkes MBH. 6,364 ( VP. 192 ). — β〉 eines Devagandharva MBH. 1,2554 . — γ〉 eines Rājarṣi MBH. 2,320 
siD	2	2e	4	4	0		= (wohl adj. in der Bed. giltig) ŚABDAR. _im_ ŚKDR. = und RĀJAN. _im_ ŚKDR
siD	2	3a	1	1	0		adj. am Ende von Hetärennamen SĀH. D. 426
siD	2	3b	1	1	0		eine best. Pflanze, = RĀJAN. 5,28
siD	2	3c	2	2	0		eine Art Fee ( ) JĀTAKADĪPIKĀ _im_ ŚKDR
siD	2	3d	0	0	0		eine Vollendete, Glückselige; s. u
siD	2	4a	2	2	0		Zaubermacht, übernatürliche Kraft: PAÑCAR. 1,5,11 . u. s. w. 2,8,4
siD	2	4b	1	1	0		Kochsalz ( ) RĀJAN. 6,90 . v. l
siD	2	4c	2	2	0		ungenau für d. i. GOLĀDHY. BHUVANAK. 26 . eben so für PAÑCAR. 1,2,3 . — Vgl. . — caus
siD	2	21	50	50	0		YĀJÑ. 2,201 . MAITRYUP. 6,10 . KAṆ. 3,1,1 . ŚRUT. 38 . 44 . ŚĀK. 69,8 , v. l. Spr. (II) 224 . 544 . 1406 . 6110 . 6138 .
siD	2	9	13	13	0		der das höchste Ziel erreicht hat, der Vollkommenheit erlangt hat, glückselig MBH. 5,2982 . 6,645 . 13,3842 . R. GORR. 2
Druva		1a	84	84	0		am Ort verharrend, feststehend; bleibend, dauernd; beständig, unveränderlich; mit einem loc. bei Jmd bleibend ( Gegens. 
Druva		1b	42	42	0		feststehend so v. a. sicher, gewiss; = AK. 3,4,27,213 . H. an. MED. Verz. d. Oxf. H. No. 414, Śl. 4 . M. 3,60 . 7,169 . 
Druva		1c	3	3	0		= TRIK. 3,1,21 . am Ende eines comp. einen Tadel ausdrückend GAṆARATN. _zu_ P. 2,1,53
Druva		2a	32	30	1		der Polarstern; in der Mythol. ein Sohn Uttānapāda ʼs und Enkel Manu ʼs, AK. 1,1,2,21 . 3,4,27,213 . TRIK. 1,1,95 . H. 1
Druva		2b	3	3	0		Himmelspol SŪRYAS. 12,44 . 72 . 73
Druva		2c	3	3	0		polar longitude (= ) SŪRYAS. 8,1 / c〉 lies (die unveränderliche) Länge (der Fixsterne) und vgl. GAṆITĀDHY. , BHAGRAHAYUT
Druva		2d	2	2	1		a constant arc KĀLAS. 363 _bei_ HAUGHT / d〉 gehört zu
Druva		2e	5	5	0		N. eines der 27 Yoga H. an. MED. Journ. of the Am. Or. S. 6,236 . KOṢṬHĪPR. _im_ ŚKDR
Druva		2f	2	2	0		Knoten (?) VS. 5,21 . 30
Druva		2g	3	3	0		Baumstumpf AK. 2,4,1,8 . H. an. MED
Druva		2h	3	3	0		der indische Feigenbaum TRIK. 3,3,416 . H. an. MED
Druva		2i	4	4	0		angeblich die Nasenspitze: KĀŚIKH. 12,13 . 14 _im_ ŚKDR. Man sieht nicht wohl ein, warum in der so einfachen Stelle die 
Druva		2k	4	4	0		ein best. Vogel, = ŚKDR. und WILS. nach TRIK. Die Calc. Ausg. 3,3,416 liest , welches nach den Corrigg. in zu verändern 
Druva		2l	5	5	0		der Eingangsvers eines Gesanges, der später immer wiederholt wird (der beständige Vers), SAM̃GĪTADĀM. _im_ ŚKDR / l〉 BHĀ
Druva		2m	1	1	0		die Zeit Verz. d. Oxf. H. No. 414, Śl. 4
Druva		2n	10	10	0		Bein. Brahman ʼs H. 212 . ŚABDAR. _im_ ŚKDR. Viṣṇu ʼs MED. MBH. 12,1510 ( vgl. 1,2430 ). Śiva ʼs H. an. MED. Verz. d. Ox
Druva		2o	3	3	0		N. einer die Erde tragenden Schlange ĀŚV. GṚHY. 2,1 . TAITT. ĀR. 10,68 . PĀR. GṚHY. 2,14
Druva		2p	11	11	0		N. eines Vasu H. an. MED. MBH. 1,2582 . 13,7094 . HARIV. 152 . 11538 . 13175 . 13269 . VP. 120 . BHĀG. P. 6,6,11 . 12
Druva		2q	1	1	0		N. pr. eines Sohnes des Vasudeva von der Rohiṇī BHĀG. P. 9,24,45
Druva		2r	1	1	0		N. pr. eines Āṅgirasa , Verfassers von ṚV. 10,173 , wo der N. aus dem Liede entnommen [Page3-1003] ist
Druva		2s	1	1	0		N. pr. eines Sohnes des Nahuṣa MBH. 1,3155
Druva		2t	1	1	0		N. pr. eines Helden auf Seiten der Pāṇḍu MBH. 7,7009
Druva		2u	3	3	0		N. pr. eines Sohnes des Rantināra ( Rantibhāra ) VP. 448 . BHĀG. P. 9,20,6 . LIA. I, Anh. xx
Druva		3a	17	17	0		der grösste unter den drei Opferlöffeln ( ) AK. 2,7,24 . TRIK. 3,3,416 . H. 829 . H. an. MED. Verz. d. Oxf. H. No. 414, 
Druva		3b	6	6	0		N. zweier Pflanzen: α〉 Desmodium gangeticum Dec. AK. 2,4,4,3 . H. an. MED. RATNAM. 9 . — β〉 Sanseviera zeylanica ( ) H. 
Druva		3c	0	0	0		=
Druva		3l	4	4	0		TRIK. 3,3,416 . H. an. MED. Verz. d. Oxf. H. No. 414, Śl. 4
Druva		3d	1	1	0		= (?) MED
Druva		4a	2	2	1		das Beharrende heisst in der Grammatik ein nach dem tönenden Abhinidhāna eintretender (oder angenommener) Laut; wohl eig
Druva		4b	2	2	0		Luft, Luftraum H. an. — Ist schon von LASSEN auf ( vgl. Bed
Druva		22	0	0	0		zurückgeführt worden. Vgl
padma		3	7	7	0		Bez. bestimmter Male auf dem menschlichen Körper: R. 5,32,11 . rothe Flecken auf der Haut des Elephanten, m.n. TRIK. 3,3
padma		4	1	1	0		Bez. eines bestimmten Theils einer Säule: VARĀH. BṚH. S. 52,29
padma		5	1	1	0		m. Bez. einer best. Tempelform VARĀH. BṚH. S. 55,17 . 23
padma		6	5	5	0		ein in der Form einer Wasserrose aufgestelltes Heer, m.n. TRIK. 3,3,299 . MED. m. H. an. M. 7,188 . MBH. 7,3110
padma		7	1	1	0		Bez. einer bestimmten Stellung des Körpers bei religiösen Vertiefungen ( vgl. ): VEDĀNTAS. (Allah.) No. 130
padma		8	2	2	0		m. Bez. einer best. Art des coitus: RATIMAÑJARĪ _im_ ŚKDR
padma		9	19	19	0		eine der Schätze des Kuvera , m. AK. 1,1,1,67 . Verz. d. Oxf. H. 184,a,5 v. u. H. 193 . H. an. m.n. TRIK. 1,1,79 . 3,3,2
padma		10	16	15	1		eine best. grosse Zahl, m.n. TRIK. 3,3,299 . MED. m. H. an. 1000 Billionen R. 6,4,58 . u. s. w. MBH. 2,2143 . SUŚR. 2,53
padma		11	3	3	0		N. einer best. Constellation (= ) VARĀH. BṚH. 12,14 ; vgl. BHAṬṬOTPALA _zu_ LAGHUJ. 10,5
padma		12	1	1	0		N. einer kalten Hölle bei den Buddhisten BURN. Intr. 201
padma		13	7	7	0		m. eine best. Pflanze HALĀY. 5,26 . m.n. = eine best. wohlriechende Pflanze DHAR. _im_ ŚKDR. die Wurzel von Nelumbium sp
padma		14	2	2	0		m.n. Blei RĀJAN. _im_ ŚKDR
padma		15	3	3	1		m. Elephant COLEBR. und LOIS. _zu_ AK. 2,8,2,3 ; vgl. und weiter unten unter 23
padma		16	1	1	0		m. eine Schlangenart SUŚR. 2,265,8
padma		17	10	10	0		m. N. pr. eines Nāga (Schlangendämons) TRIK. 1,2,6 . H. an. MED. MBH. 2,360 . 12,13803 . R. 5,78,9 . RĀJA-TAR. 1,30 (hie
padma		18	1	1	0		m. N. pr. eines Wesens im Gefolge des Skanda MBH. 9,2558
padma		19	1	1	0		m. N. pr. des 9ten Cakravartin in Bhārata (bei den Gaina ) H. 693
padma		20	1	1	0		m. N. pr. eines der 9 weissen Bala (bei den Jaina ) H. 698
padma		21	3	3	0		m. Bein. Rāma ʼs, des Sohnes des Daśaratha von der Kauśalyā , DHAR. _im_ ŚKDR. ŚATR. 9,94
padma		22	4	4	0		N. pr. eines Fürsten MBH. 2,332 . von Kāśmira RĀJA-TAR. 4,678 . gründet Padmapura und errichtet einen Padmasvāmin 694. N
padma		23	2	2	0		N. pr. eines mythischen Elephanten R. GORR. 1,6,26 ; vgl / 23〉 R. 7,31,36 . — Vgl
padma		24	1	1	0		N. pr. eines Affen R. 6,3,19
padma		25	1	1	0		m. N. pr. eines Berges VARĀH. BṚH. S. 14,5
padma		26a	16	16	0		die Lotusfarbige ( vgl. MBH. 13,509 ), Bein. der Śrī , der Göttin des Glückes und Gemahlin Viṣṇu ʼs, AK. 1,1,1,22 . H. 2
padma		26b	9	9	0		N. zweier Pflanzen: Clerodendrum Siphonanthus R. Br. AK. 2,4,3,8 . MED. RATNAM. 37 . ŚABDAR. _im_ ŚKDR. SUŚR. 1,377,15 .
padma		26c	2	2	0		Gewürznelken ŚKDR. nach AK. 2,6,3,27 , wo es heisst, dass die Synonyme von Namen der Gewürznelken seien
padma		26d	2	2	0		die Blüthe von Carthamus tinctorius Lin. RATNAM. _im_ ŚKDR
padma		26e	1	1	0		N. pr. der Mutter des Munisuvrata , des 20ten Arhant ʼs der gegenwärtigen Avasarpiṇī , H. 40
padma		26f	3	3	0		N. pr. eines weiblichen Schlangendämons MED. (wo zu lesen ist), = ŚKDR. WILS. ; vgl
padma		26g	2	2	0		N. pr. einer Tochter des Königs Bṛhadratha und Gemahlin Kalki ʼs KALKI-P. 10 _im_ ŚKDR
padma		27	1	1	0		adj. lotusfarbig: ṢAḌV. BR. 4,7
vftta		1a	3	3	0		gedreht, in Schwung gesetzt: Rad ṚV. 1,155,6 . 4,31,4 . 5,36,3 . [Page6-1315]
vftta		1b	31	31	0		rund AK. 3,2,19 . 3,4,14,81 . TRIK. 3,3,182 . H. 1467 . an. 2,197 . MED. t. 60 . HALĀY. 4,68 . ŚAT. BR. 7,5,1,38 . KĀTY.
vftta		1c	15	14	0		erfolgt, geschehen, Statt gefunden habend: R. 6,71,15 . PRAB. 84,17 . R. 1,4,16 . (so ist zu schreiben) AK. 3,3,3 . RAGH
vftta		1d	7	7	0		abgemacht, absolvirt: MAITRYUP. 1,2 . = P. 7,2,26 . TRIK. H. an. MED. P. , Schol. so v. a. sich zu eigen gemacht VOP. 26
vftta		1e	2	2	0		vorhanden, da seiend: adj. = ( = KULL. ) M. 1,6
vftta		1f	17	17	0		vergangen, verflossen, verstrichen, zu Ende gegangen AK. 3,4,14,81 . H. an. MED. KAUṢ. UP. 2,8 . MBH. 1,7652 . 3,1839 . 
vftta		1g	1	1	0		mit dem es vorüber ist, der dahin ist, gänzlich erschöpft (= Comm. ): TBR. 1,2,6,1
vftta		1h	15	15	0		verstorben H. an. MED. M. 3,221 . 9,195 . 217 . R. 2,51,18 . 67,33 . 73,1 . 6 . 77,22 . 86,18 . R. GORR. 2,95,11 . 97,11
vftta		1i	5	4	0		verfahren seiend gegen ( loc. ), sich benommen habend: R. 5,56,2 . MBH. 3,2284 . 14,77 (nach der Lesart der ed. Bomb. ).
vftta		1k	3	3	0		= fest u. s. w. AK. H. an. MED
vftta		1l	4	4	0		= erwählt AK. 3,2,41 . H. 1484 . H. an. MED
vftta		2a	2	2	0		Schildkröte (rund) RĀJAN. _im_ ŚKDR
vftta		2b	2	2	0		eine Grasart, = RĀJAN. _im_ ŚKDR. u. d. letzten W
vftta		2c	1	1	0		eine runde Kapelle VARĀH. BṚH. S. 56,18
vftta		2d	3	2	0		N. pr. eines Schlangendämons MBH. 1,1555 ( mit der ed. Bomb. zu lesen). 5,3630
vftta		2e	2	1	0		fehlerhaft für (so ed. Bomb. ) MBH. 12,3660
vftta		3a	2	2	0		ein best. Arzeneistoff ( ) RĀJAN. _im_ ŚKDR
vftta		3b	1	0	0		Bez. verschiedener Pflanzen: = und ebend
vftta		3c	3	3	0		= ein best. Metrum: 4 Mal ⏑ ⏑ ⏑ ⏑, ⏑ ⏑ ⏑ ⏑ – – – COLEBR. Misc. Ess. II, 160 ( VI, 10 ). Ind. St. 8,377
vftta		4a	8	8	0		Kreis COLEBR. Alg. 87 . GAṆIT. TRIPRAŚN. 8 . GOLĀDHY. 5,41 . Z. f. d. K. d. M. 2,427 . WEBER, RĀMAT. UP. 308. fgg. 316. 
vftta		4b	4	4	0		das Vorkommen, Erscheinen, Gebrauchtwerden: NIR. 2,24 . 11,2 . ṚV. PRĀT. 16,49 . so v. a. die Verwandlung eines in einen
vftta		4c	4	4	0		Erscheinung: Spr. (II) 2051 . [Page6-1316] eine Form von P. 3,3,6 . 144 . 8,1,48 ; vgl
vftta		4d	11	11	0		Ereigniss, Begebenheit SĀH. D. 559 . GAUḌAP. _zu_ SĀṂKHYAK. 59 . so v. a. was sieht man dort vorgehen? KATHĀS. 25,101 . 
vftta		4e	3	3	0		Sache, Angelegenheit R. 1,68,16 . 70,8 . KATHĀS. 12,137
vftta		4f	56	55	0		Lebensart, Lebenswandel, Betragen, Benehmen, Handlungsweise, Thun und Treiben AK. 3,4,14,81 . 26,203 H. 838 . 844 . H. a
vftta		4g	22	22	0		richtiger Wandel, gutes Betragen, richtiges Benehmen ĀŚV. GṚHY. 4,7,2 . KAUŚ. 67 . MBH. 2,2236 . R. 2,33,11 . 83,16 . Sp
vftta		4h	4	4	0		Lebensunterhalt, = H. an. MED. (die neuere Ausg. richtiger ) HARIV. 335 ; vgl. 336
vftta		4i	4	4	0		Rhythmus des Versschlusses ṚV. PRĀT. 1,15 . 17,13 . 16 . 22
vftta		4k	17	17	0		ein Metrum mit bestimmter Silbenzahl (auch Metrum überh. ) AK. H. an. MED. Ind. St. 8,180. fgg. 289 . 326. fgg. 468 . KĀ
vftta		4l	10	10	0		ein aus 10 Trochäen bestehendes Metrum COLEBR. Misc. Ess. II, 163 ( XV, 2 ). Ind. St. 8,400 . — Vgl. (auch YĀJÑ. 3,155 )
viS	1	4	98	98	0		sich wohin begeben: BHĀG. P. 8,10,12 . 26 . RAGH. 6,10 . MĀRK. P. 54,30 . zuströmen, von Heeresabtheilungen und Nebenflü
viS	1	6	98	96	0		an Etwas gehen: R. 1,11,20 . BHĀG. P. 4,2,29 . sich zu schaffen machen mit: (zur Erklärung von ) MBH. 12,6955 / 6〉 KATHĀ
viS	1	7	25	24	0		eingegangen in: BHĀG. P. 10,40,25 . so v. a. enthalten [Page6-1189] ŚAT. BR. 14,8,13,3 . — Statt des sinnlosen MBH. 7,15
viS	1	5a	72	72	0		in act. Bed. α〉 hineingegangen, eingedrungen: BHĀG. P. 11,30,3 . MAITRYUP. 6,31 . steckend in Spr. 2074 . KAUŚ. 115 . mi
viS	1	5b	60	60	0		mit pass. Bed. α〉 bewohnt, erfüllt von: dicht bewohnt AIT. BR. 3,44 . R. 3,1,27 . — β〉 getroffen von: R. 3,52,20 . KATHĀ
viS	1	8	24	24	0		HARIV. 4568 in beiden Ausgg. fehlerhaft für . — Vgl. fg. , fgg. — caus / 8〉 zukommen ( Gegens. abgehen): Cit. bei VOP. _
viS	1	9	7	7	0		sich legen so v. a. sich beruhigen, aufhören: ṚV. 10,34,14 . der Wind 168,3 / 9〉 schleudern —, abschiessen auf: MBH. 8,3
viS	1	10a	21	21	0		zur Ruhe gegangen VS. 22,7 . AV. 18,3,9 . TBR. 3,7,7,14 . gelagert: MBH. 3,661 . HARIV. 4974 . 9701 . R. 2,84,1 ( 91,1 G
viS	1	10b	18	18	0		hineingegangen, eingedrungen ĀŚV. GṚHY. 1,14,7 . BHĀG. P. 5,11,14 . ruhend in, auf, steckend an, in: ṚV. 10,51,4 . AV. 9
viS	1	10c	4	4	0		gelegen: HARIV. 3061 . R. 1,5,5 . 3,53,35 . 6,15,22
viS	1	10d	5	5	0		sitzend: RAGH. 12,68 ( ST. ). RĀJA-TAR. 1,149 . VET. in LA. (III) 23,11 . setzte sich nieder PAÑCAT. ed. Bomb. IV, 1,9
viS	1	10e	1	1	0		der sich häuslich niedergelassen hat, verheirathet: MBH. 1,7241 . u
viS	1	10f	3	3	0		gegründet, angelegt: HARIV. 1556 . 9597 . M. 9,281
viS	1	10g	3	3	0		bezogen, eingenommen: M. 9,252 . R. GORR. 2,109,21 . RAGH. 9,82
viS	1	10h	1	1	0		begonnen AIT. BR. 7,10
viS	1	10i	9	9	0		obliegend, bedacht auf: M. 7,35 . MBH. 1,171 . 5,1090 . 13,3401 . HARIV. 9635 . R. 1,7,18 . 20,24 ( versehen mit GORR. 2
viS	1	11	19	19	0		bringen —, versetzen auf: M. 8,228 . [Page6-1197] RĀJA-TAR. 6,313 . BHĀG. P. 5,13,1 . 19 . ein setzen in (ein Amt, eine 
viS	1	12	6	6	0		Jmd Etwas übertragen: RAGH. 19,4 . RAGH. ed. Calc. 1,34 . KATHĀS. 20,229 . die königliche Würde 5,123 . ( ) R. GORR. 2,4
viS	1	13	4	4	0		Etwas dem Herzen einprägen, dem Geiste vorführen ŚĀK. 42 , v. l. BHĀG. P. 9,2,15 . Spr. 4272 . VARĀH. BṚH. S. 85,8
viS	1	14	15	15	0		richten (den Blick, die Gedanken, den Geist u. s. w. ) auf Etwas ( loc. ): MBH. 1,7141 . Spr. 1004 . 2257 (II) . BHAG. 1
viS	1	3a	2	2	0		sich festgesetzt habend an einem Orte SUŚR. 1,82,12 . hartnäckig: MBH. 8,4210
viS	1	3b	17	17	0		fest auf einen Punkt gerichtet, ganz mit Etwas beschäftigt, nur Eines vor Augen habend: BHĀG. P. 3,8,13 . MĀLATĪM. 19,2 
viS	1	3c	2	2	0		durchdrungen von, in Beschlag genommen von: BHĀG. P. 10,1,41 . reichlich versehen mit RAGH. 2,75 . — Vgl. fgg. — caus
viS	1	2a	4	4	0		gelagert, Halt gemacht habend MBH. 5,5188 . R. 5,74,25 . 6,7,20 . KATHĀS. 59,75
viS	1	2b	13	13	0		ruhend —, steckend —, enthalten in KAṬHOP. 6,17 . ŚVETĀŚV. UP. 3,13 . 4,17 . BHAG. 15,15 . MAITRYUP. 6,7 . ŚAṂK. _zu_ BṚ
viS	1	2c	3	3	0		sitzend MBH. 2,2000 . HARIV. 891 . als Umschreibung von AK. 3,4,18,120
viS	1	2d	2	2	0		steckend —, gehängt an, angebracht: SUŚR. 2,196,17 . 297,4
viS	1	2e	2	2	0		sich befindend auf: MBH. 3,13788 . R. 5,11,22
viS	1	2f	1	1	0		in Jmdes Hand seiend so v. a. von Jmd abhängig: R. 5,43,11 . — Vgl. . — caus
koSa		1a	16	16	0		Fass. Kufe: AV. 4,16,7 . ṚV. 1,135,2 . 130,2 . 2,16,5 . 4,20,6 . 8,2,8 . 9,23,4 . 75,3 . AV. 18,4,30 . SUŚR. 2,340,7 . B
koSa		1b	2	2	0		Eimer: ṚV. 4,17,6 . 3,32,15
koSa		1c	2	2	0		Gefäss, Trinkgeschirr H. an. MED. Vgl
koSa		1d	3	3	0		Kiste, Kasten, Truhe: ŚAT. BR. 10,5,4,3 . AV. 19,72,1 . ṚV. 6,47,23
koSa		1e	6	6	0		Kasten des Wagens: ṚV. 1,87,2 . 6,53,3 . 8,20,8 . 22,9 . 10,85,7 / e〉 MBH. 8,1733
koSa		1f	12	12	0		Degenscheide AK. 3,4,29,223 . H. an. MED. MBH. 4,1336, fgg. R. 3,18,39 . 5,87,6 . MBH. 4,321 . N. 10,18 . AK. 3,4,25,171
koSa		1g	12	12	0		Behälter, Verschluss, Gehäuse überh. : AV. 10,2,31 . 32 . 11,2,11 . 10,7,10 . 13,4,10 . CHĀND. UP. 3,15,1 . MUṆḌ. UP. 2,
koSa		1h	33	32	0		Vorrathskammer, Vorrath; Schatzkammer, Schatz: R. 3,22,9 . 2,36,7 . N. (BOPP) 26,19 . MBH. 3,12631 . M. 1,99 . 8,38 . 41
koSa		1i	3	3	0		eine best. Form des Verbandes: SUŚR. 1,65,17 . 19 ; vgl. 2,20,14
koSa		1k	2	2	0		(Wörterbehälter) Wörterbuch MED. Sch. zu ŚĀK. 3,6 . Vgl. u. s. w
koSa		1l	13	13	0		Knospe, Blumenkelch AK. 3,4,29,223 . H. an. MED. RAGH. 13,29 . ( vgl. unter und ) 5,72 . Häufig in Verbindung mit oder ,
koSa		1m	2	2	0		Schote ( ) H. an. die Schale der Nüsse: MĀRK. P. 11,6
koSa		1n	2	2	0		Muskatnuss H. an. MED. Vgl
koSa		1o	2	2	1		das Innere der Frucht von Artocarpus integrifolia u. s. w. ( ) DHAR. _im_ ŚKDR
koSa		1p	2	2	0		Cocon: YĀJÑ. 3,147 . VEDĀNTAS. 19 . Vgl
koSa		1q	10	10	1		Uterus: SUŚR. 1,120,12 . (so ist zu lesen: der Fötus mit dem Uterus) MĀRK. P. 11,6 . = H. an. the vulva, the womb; the p
koSa		1s	7	7	0		Ei AK. 2,5,37 . H. 1319 . H. an. MED. In dieser Bed. ist uns das Wort nur in Verbindung mit (das Ei mit seiner Hülle) vo
koSa		1t	10	10	0		im VEDĀNTA bildet das Gehäuse der Freude — den ursachlichen Körper und das Gehäuse der Erkenntniss, des Willens und des 
koSa		1u	4	4	0		am Ende eines comp. Kugel, Kugelform: ein Knauel Garn, Augapfel SVĀMIN _zu_ AK. _im_ ŚKDR. R. 3,79,28 . In solcher Verbi
koSa		1v	6	6	0		das beim Gottesurtheil angewandte Weihwasser Z. d. d. m. G. 9,675. fgg. YĀJÑ. 2,95 . Vielleicht daher so benannt, weil d
koSa		1w	1	1	0		Eid: RĀJA-TAR. 5,325
koSa		2	1	1	0		f. N. pr. eines Flusses VP. 184 . Vgl
koSa		3a	2	2	0		Knospe: ŚAT. BR. 10,3,4,3 . 5
koSa		3b	1	1	0		(Samen-)Behälter: AK. 3,4,1,16
koSa		3c	1	1	0		Blattauge H. 1124
koSa		3d	4	4	0		Schuh HĀR. 74 . ŚABDAR. _im_ ŚKDR. — Das Wort scheint mit und verwandt zu sein und liesse sich auf die übrigens nicht be
koSa		1r	2	2	0		VARĀH. BṚH. S. 68,8 . = HALĀY. 2,368
