anchor_key_slp1	anchor_id	n_records	status	best_tier	evidence_count
Ap	kochergina:e2150	1	attested	exact	2328
ApA	kochergina:e2152	1	attested	exact	31
ApARqu	kochergina:e2244	1	attested	exact	15
ApARqura	kochergina:e2245	1	attested	exact	3
ApAna	kochergina:e2238	1	attested	exact	17
ApArzRi	kochergina:e2286	1	corpus-gap	-	0
ApAta	kochergina:e2309	1	attested	exact	24
ApAtas	kochergina:e2311	1	corpus-gap	-	0
ApAwala	kochergina:e2310	1	attested	exact	1
ApI	kochergina:e2350	1	corpus-gap	-	0
ApIna	kochergina:e2359	1	corpus-gap	-	0
ApIqa	kochergina:e2352	1	attested	exact	57
ApIta	kochergina:e2363	1	attested	exact	11
ApU	kochergina:e2424	1	attested	exact	4
ApUrRa	kochergina:e2428	1	corpus-gap	-	0
ApUrRa-maRqala	kochergina:e2429	1	corpus-gap	-	0
ApUra	kochergina:e2426	1	attested	exact	6
ApUraRa	kochergina:e2427	1	attested	exact	11
Apa	kochergina:e2151	1	attested	exact	27
Apa-gA	kochergina:e2188	1	corpus-gap	-	0
ApaRa	kochergina:e2237	1	attested	exact	44
Apad	kochergina:e2174	2	attested	exact	1278
Apad-gata	kochergina:e2182	1	corpus-gap	-	0
Apaday	kochergina:e2180	1	corpus-gap	-	0
Apanna	kochergina:e2248	1	corpus-gap	-	0
Apanna-sattvA	kochergina:e2249	1	corpus-gap	-	0
Apar	kochergina:e2255	1	corpus-gap	-	0
Aparc	kochergina:e2273	1	corpus-gap	-	0
Apas	kochergina:e2293	1	attested	exact	14
Apastamba	kochergina:e2306	1	attested	exact	23
Apat	kochergina:e2308	1	attested	exact	400
Apatti	kochergina:e2315	1	attested	exact	53
Api	kochergina:e2349	1	attested	exact	69
Apitva	kochergina:e2365	1	corpus-gap	-	0
AplAva	kochergina:e2367	1	attested	exact	1
Aplava	kochergina:e2366	1	attested	exact	6
Aplavana	kochergina:e2368	1	attested	exact	9
Aplu	kochergina:e2369	1	attested	exact	244
AprI	kochergina:e2409	2	attested	exact	94
ApraC	kochergina:e2375	1	corpus-gap	-	0
Apta	kochergina:e2417	1	attested	exact	221
Apta-dakziRa	kochergina:e2418	1	corpus-gap	-	0
Apta-kArin	kochergina:e2419	1	corpus-gap	-	0
Apta-vAc	kochergina:e2420	1	corpus-gap	-	0
Apta-varga	kochergina:e2421	1	corpus-gap	-	0
Apti	kochergina:e2422	1	attested	exact	221
Apya	kochergina:e2434	3	attested	exact	76
Aqambara	kochergina:e685	1	attested	exact	22
ArA	kochergina:e2442	1	attested	exact	16
ArAD	kochergina:e2446	1	attested	exact	3
ArADa	kochergina:e2447	1	attested	exact	2
ArADana	kochergina:e2448	1	attested	exact	145
ArADay	kochergina:e2449	1	attested	exact	452
ArADayitar	kochergina:e2450	1	corpus-gap	-	0
ArAma	kochergina:e2459	1	attested	exact	201
ArAt	kochergina:e2478	1	attested	exact	98
ArAvin	kochergina:e2485	1	corpus-gap	-	0
ArDa-DAtuka	kochergina:e2503	1	corpus-gap	-	0
Ara	kochergina:e2441	1	attested	exact	98
AraB	kochergina:e2444	1	attested	exact	1020
AraRya	kochergina:e2468	1	attested	exact	228
AraRyaka	kochergina:e2469	1	attested	exact	51
ArabDa	kochergina:e2443	1	attested	exact	2
Arac	kochergina:e2445	1	corpus-gap	-	0
Arakta	kochergina:e2456	1	attested	exact	42
Arakza	kochergina:e2453	1	attested	exact	25
Aram	kochergina:e2458	1	attested	exact	19
AramBa	kochergina:e2461	1	attested	exact	379
AramBaRa	kochergina:e2462	1	attested	exact	44
Aras	kochergina:e2475	1	corpus-gap	-	0
Arava	kochergina:e2483	1	attested	exact	17
Ardra	kochergina:e2514	1	attested	exact	544
Are	kochergina:e2516	1	attested	exact	75
AriP	kochergina:e2532	1	corpus-gap	-	0
AriS	kochergina:e2534	1	attested	exact	1
Aric	kochergina:e2530	1	attested	exact	1
ArjIka	kochergina:e2542	1	attested	exact	3
Arjava	kochergina:e2541	1	attested	exact	192
Aroha	kochergina:e2551	1	attested	exact	218
ArohaRa	kochergina:e2552	1	attested	exact	67
Arohin	kochergina:e2553	1	attested	exact	5
Aropa	kochergina:e2554	1	attested	exact	7
AropaRa	kochergina:e2555	1	attested	exact	18
Arta	kochergina:e2562	1	attested	exact	1308
Artava	kochergina:e2563	1	attested	exact	173
Arti	kochergina:e2591	1	attested	exact	602
Artvijya	kochergina:e2593	1	attested	exact	66
Aru	kochergina:e2594	1	attested	exact	3
AruD	kochergina:e2595	1	attested	exact	18
Aruh	kochergina:e2596	1	attested	exact	1326
Aruhay	kochergina:e2597	1	corpus-gap	-	0
Aruj	kochergina:e2598	1	attested	exact	46
AryA-gIti	kochergina:e2615	1	corpus-gap	-	0
AryAvarta	kochergina:e2622	1	attested	exact	7
Arya	kochergina:e2612	1	attested	exact	971
Arya-Bawa	kochergina:e2613	1	corpus-gap	-	0
Arya-deSa	kochergina:e2614	1	corpus-gap	-	0
Arya-juzwa	kochergina:e2616	1	corpus-gap	-	0
Arya-miSra	kochergina:e2618	1	corpus-gap	-	0
Arya-sidDAnta	kochergina:e2619	1	corpus-gap	-	0
Arya-vftta	kochergina:e2624	1	corpus-gap	-	0
Arya-vidagDamiSra	kochergina:e2623	1	corpus-gap	-	0
AryatA	kochergina:e2620	1	corpus-gap	-	0
Aryatva	kochergina:e2621	1	corpus-gap	-	0
Arza	kochergina:e2559	1	attested	exact	116
ArzaBa	kochergina:e2560	1	attested	exact	30
Arzeya	kochergina:e2561	1	attested	exact	100
As	kochergina:e2629	2	attested	exact	1985
AsAdana	kochergina:e2638	1	attested	exact	22
AsAdya	kochergina:e2653	1	corpus-gap	-	0
AsAt	kochergina:e2740	1	attested	exact	4
AsPAlana	kochergina:e2818	1	attested	exact	10
AsPowa	kochergina:e2819	1	attested	exact	19
AsPowana	kochergina:e2820	1	attested	exact	7
AsPowy	kochergina:e2821	1	corpus-gap	-	0
AsTA	kochergina:e2883	2	attested	exact	1369
AsTAnI	kochergina:e2888	1	attested	exact	3
AsTAna	kochergina:e2887	1	attested	exact	67
AsTAtar	kochergina:e2889	1	corpus-gap	-	0
AsU	kochergina:e2899	1	attested	exact	10
Asa	kochergina:e2631	2	attested	exact	10
AsaNga	kochergina:e2702	1	attested	exact	45
AsaYj	kochergina:e2717	1	attested	exact	262
AsaYjana	kochergina:e2718	1	attested	exact	4
Asad	kochergina:e2636	1	attested	exact	503
Asadana	kochergina:e2637	1	attested	exact	1
Asaday	kochergina:e2639	1	corpus-gap	-	0
Asakta	kochergina:e2665	1	corpus-gap	-	0
Asakti	kochergina:e2667	1	attested	exact	25
Asan	kochergina:e2701	1	attested	exact	80
Asana	kochergina:e2710	1	attested	exact	1459
Asana-sTa	kochergina:e2713	1	corpus-gap	-	0
Asanna	kochergina:e2722	1	attested	exact	81
Asanna-vartin	kochergina:e2723	1	corpus-gap	-	0
Asar	kochergina:e2728	1	corpus-gap	-	0
Asarj	kochergina:e2731	1	corpus-gap	-	0
Asarp	kochergina:e2732	1	corpus-gap	-	0
Asatti	kochergina:e2744	1	attested	exact	2
Asava	kochergina:e2751	2	attested	exact	186
AseDa	kochergina:e2760	1	attested	exact	7
Asecana	kochergina:e2758	1	attested	exact	10
Asecanavant	kochergina:e2759	1	corpus-gap	-	0
Aseka	kochergina:e2761	1	attested	exact	2
Asev	kochergina:e2763	1	attested	exact	78
AsevA	kochergina:e2764	1	attested	exact	1
Asevana	kochergina:e2765	1	attested	exact	4
AsiD	kochergina:e2771	1	attested	exact	4
Asic	kochergina:e2768	2	attested	exact	126
AsidDa	kochergina:e2770	1	corpus-gap	-	0
AsikA	kochergina:e2773	1	corpus-gap	-	0
Askand	kochergina:e2789	1	attested	exact	6
Askanda	kochergina:e2790	1	attested	exact	5
Askandana	kochergina:e2791	1	attested	exact	2
Askra	kochergina:e2794	1	attested	exact	3
AsmAka	kochergina:e2804	1	attested	exact	6
Aspada	kochergina:e2816	1	attested	exact	105
AsrAva	kochergina:e2829	1	attested	exact	63
AstAra	kochergina:e2870	1	corpus-gap	-	0
AstIka	kochergina:e2893	1	attested	exact	62
Astar	kochergina:e2868	1	corpus-gap	-	0
Astara	kochergina:e2869	1	attested	exact	11
AstaraRa	kochergina:e2871	1	attested	exact	106
Astika	kochergina:e2892	1	attested	exact	26
Asura	kochergina:e2913	1	attested	exact	194
Asuti	kochergina:e2919	1	attested	exact	21
AsvAda	kochergina:e2929	1	attested	exact	92
AsvAdana	kochergina:e2930	1	attested	exact	14
AsvAdavant	kochergina:e2931	1	corpus-gap	-	0
AsvAday	kochergina:e2932	1	attested	exact	78
AsvAdya	kochergina:e2935	1	attested	exact	1
Asvad	kochergina:e2928	1	attested	exact	2
Asya	kochergina:e2964	1	attested	exact	889
At	kochergina:e2966	1	attested	exact	159
AtA	kochergina:e2967	1	attested	exact	3
AtAmra	kochergina:e2970	1	attested	exact	29
AtAmratA	kochergina:e2971	1	corpus-gap	-	0
AtaNka	kochergina:e2973	1	attested	exact	48
Atam	kochergina:e2969	1	attested	exact	1
Atan	kochergina:e2972	1	attested	exact	114
Atapa	kochergina:e2978	1	attested	exact	547
Atapatra	kochergina:e2979	1	attested	exact	86
AtapavAraRa	kochergina:e2980	1	attested	exact	1
Atar	kochergina:e2981	1	corpus-gap	-	0
Atarp	kochergina:e2984	1	corpus-gap	-	0
Atarpay	kochergina:e2985	1	corpus-gap	-	0
AtatAyin	kochergina:e2991	1	attested	exact	65
Atata	kochergina:e2990	1	corpus-gap	-	0
Ati	kochergina:e3003	1	attested	exact	3
AtiTeya	kochergina:e3141	1	attested	exact	3
AtiTya	kochergina:e3144	1	attested	exact	220
AtmAnapekza	kochergina:e3177	1	corpus-gap	-	0
AtmApahAra	kochergina:e3182	1	corpus-gap	-	0
AtmArTa	kochergina:e3185	1	corpus-gap	-	0
AtmIya	kochergina:e3199	1	attested	exact	81
AtmOpamya	kochergina:e3194	1	corpus-gap	-	0
Atma	kochergina:e6	1	corpus-gap	-	0
Atma-boDa	kochergina:e3167	1	corpus-gap	-	0
Atma-gati	kochergina:e3168	1	corpus-gap	-	0
Atma-han	kochergina:e3169	1	corpus-gap	-	0
Atma-jA	kochergina:e3171	1	corpus-gap	-	0
Atma-jYAna	kochergina:e3173	1	corpus-gap	-	0
Atma-jYa	kochergina:e3172	1	corpus-gap	-	0
Atma-ja	kochergina:e3170	1	corpus-gap	-	0
Atma-lABa	kochergina:e3174	1	corpus-gap	-	0
Atma-praBa	kochergina:e3183	1	corpus-gap	-	0
Atma-praSaṁsA	kochergina:e3184	1	corpus-gap	-	0
Atma-saMdeha	kochergina:e3188	1	corpus-gap	-	0
Atma-saNsTa	kochergina:e3189	1	corpus-gap	-	0
Atma-saNtAna	kochergina:e3190	1	corpus-gap	-	0
Atma-saṁBavA	kochergina:e3187	1	corpus-gap	-	0
Atma-saṁBava	kochergina:e3186	1	corpus-gap	-	0
Atma-stava	kochergina:e3191	1	corpus-gap	-	0
Atma-vaDa	kochergina:e3195	1	corpus-gap	-	0
Atma-vaDyA	kochergina:e3196	1	corpus-gap	-	0
Atman	kochergina:e3175	1	attested	exact	13409
AtmanA-dvitIya	kochergina:e3176	1	corpus-gap	-	0
AtmanA-tftIya	kochergina:e3178	1	corpus-gap	-	0
Atmane-pada	kochergina:e3179	1	corpus-gap	-	0
Atmanvin	kochergina:e3181	1	attested	exact	8
AtmatA	kochergina:e3192	1	attested	exact	15
Atmatva	kochergina:e3193	1	attested	exact	6
Atmavant	kochergina:e3197	1	corpus-gap	-	0
Atmavid	kochergina:e3198	1	corpus-gap	-	0
Atura	kochergina:e3215	1	attested	exact	552
Atyantika	kochergina:e3226	1	attested	exact	61
AvA	kochergina:e3285	2	attested	exact	8
AvApa	kochergina:e3422	1	attested	exact	91
AvAsa	kochergina:e3455	1	attested	exact	153
AvI	kochergina:e3535	1	attested	exact	1
AvaSyaka	kochergina:e3500	1	attested	exact	44
AvaSyakatA	kochergina:e3501	1	corpus-gap	-	0
Avad	kochergina:e3311	1	attested	exact	49
Avafs	kochergina:e3443	1	corpus-gap	-	0
Avah	kochergina:e3341	1	attested	exact	245
Avaha	kochergina:e3343	1	attested	exact	442
Aval	kochergina:e3370	1	corpus-gap	-	0
Avalg	kochergina:e3378	1	attested	exact	7
Avali	kochergina:e3380	1	attested	exact	157
Avan	kochergina:e3403	1	corpus-gap	-	0
Avap	kochergina:e3421	1	attested	exact	267
Avapana	kochergina:e3423	1	attested	exact	30
Avar	kochergina:e3429	2	corpus-gap	-	0
AvaraRa	kochergina:e3434	1	attested	exact	263
Avarj	kochergina:e3437	1	corpus-gap	-	0
Avarjana	kochergina:e3438	1	attested	exact	7
Avart	kochergina:e3445	1	corpus-gap	-	0
Avarta	kochergina:e3446	1	attested	exact	249
Avartana	kochergina:e3448	1	attested	exact	29
Avas	kochergina:e3453	1	attested	exact	79
AvasaTa	kochergina:e3468	1	attested	exact	132
Avasati	kochergina:e3469	1	attested	exact	2
Avat	kochergina:e3504	1	attested	exact	18
AveSa	kochergina:e3529	1	attested	exact	93
AveSana	kochergina:e3530	1	attested	exact	8
Avedaka	kochergina:e3523	1	attested	exact	2
Avedana	kochergina:e3524	1	attested	exact	10
Avega	kochergina:e3525	1	attested	exact	33
Avezw	kochergina:e3531	1	attested	exact	2
Avezway	kochergina:e3532	1	attested	exact	70
Avft	kochergina:e3615	1	attested	exact	669
Avftti	kochergina:e3617	1	attested	exact	70
Avi	kochergina:e3534	1	attested	exact	19
AviS	kochergina:e3576	1	attested	exact	1104
Avid	kochergina:e3541	3	attested	exact	52
AvidDa	kochergina:e3545	1	attested	exact	8
Avidvaṁs	kochergina:e3548	1	corpus-gap	-	0
Avigna	kochergina:e3552	1	attested	exact	1
Avika	kochergina:e3557	1	attested	exact	79
Avila	kochergina:e3562	1	attested	exact	91
Aviz	kochergina:e3577	1	corpus-gap	-	0
Aviz-karaRa	kochergina:e3595	1	corpus-gap	-	0
AvizkAra	kochergina:e3594	1	attested	exact	4
AvraSc	kochergina:e3611	1	attested	exact	41
Avraj	kochergina:e3610	1	attested	exact	88
AvyA	kochergina:e3619	1	corpus-gap	-	0
AvyaD	kochergina:e3622	1	attested	exact	101
AvyaTA	kochergina:e3629	1	corpus-gap	-	0
Awavika	kochergina:e2996	1	attested	exact	16
Awopa	kochergina:e3200	1	attested	exact	64
AyA	kochergina:e3638	1	attested	exact	1239
AyAma	kochergina:e3643	1	attested	exact	153
AyAmavant	kochergina:e3644	1	corpus-gap	-	0
AyAna	kochergina:e3646	1	attested	exact	2
AyAsa	kochergina:e3651	1	attested	exact	167
AyAsin	kochergina:e3654	1	attested	exact	1
AyAti	kochergina:e3667	1	attested	exact	9
AyUj	kochergina:e3687	1	corpus-gap	-	0
Aya	kochergina:e3637	1	attested	exact	69
AyaSarIra	kochergina:e3652	1	corpus-gap	-	0
Ayaj	kochergina:e3639	1	attested	exact	32
Ayam	kochergina:e3642	1	attested	exact	678
Ayas	kochergina:e3649	1	attested	exact	42
Ayasa	kochergina:e3650	1	attested	exact	370
Ayat	kochergina:e3658	1	attested	exact	140
AyatAkza	kochergina:e3660	1	corpus-gap	-	0
Ayata	kochergina:e3659	1	attested	exact	19
Ayata-locana	kochergina:e3661	1	corpus-gap	-	0
Ayatana	kochergina:e3662	1	attested	exact	821
AyatekzaRa	kochergina:e3664	1	corpus-gap	-	0
Ayati	kochergina:e3666	1	attested	exact	83
Ayatta	kochergina:e3668	1	corpus-gap	-	0
AyoDana	kochergina:e3670	1	attested	exact	74
Ayoga	kochergina:e3674	1	attested	exact	6
Ayogava	kochergina:e3675	1	attested	exact	20
Ayojana	kochergina:e3677	1	attested	exact	5
Ayojay	kochergina:e3678	1	attested	exact	9
Ayu	kochergina:e3680	2	attested	exact	302
AyuD	kochergina:e3682	1	attested	exact	2
AyuDa	kochergina:e3683	1	attested	exact	933
AyuDa-Bft	kochergina:e3684	1	corpus-gap	-	0
AyuDin	kochergina:e3685	1	attested	exact	15
AyuH-Seza	kochergina:e3686	1	corpus-gap	-	0
Ayukta	kochergina:e3689	1	corpus-gap	-	0
Ayur-veda	kochergina:e3691	1	corpus-gap	-	0
Ayus	kochergina:e3692	1	attested	exact	2795
Ayuta	kochergina:e3697	1	attested	exact	90
Ayuz-kAma	kochergina:e3693	1	corpus-gap	-	0
Ayuzmant	kochergina:e3694	1	attested	exact	5
Ayuzya	kochergina:e3695	1	attested	exact	243
AzAQa	kochergina:e2643	1	attested	exact	74
BA	kochergina:e3939	1	attested	exact	825
BA-rUpa	kochergina:e4121	1	corpus-gap	-	0
BARa	kochergina:e4048	1	attested	exact	1
BARaka	kochergina:e4049	1	attested	exact	28
BARikA	kochergina:e4063	1	corpus-gap	-	0
BARqAgAra	kochergina:e4055	1	attested	exact	5
BARqAgArika	kochergina:e4056	1	attested	exact	4
BARqAra	kochergina:e4058	1	corpus-gap	-	0
BARqAvakASa-da	kochergina:e4061	1	corpus-gap	-	0
BARqa	kochergina:e4054	1	attested	exact	700
BARqa-vAdana	kochergina:e4059	1	corpus-gap	-	0
BARqa-vAdya	kochergina:e4060	1	corpus-gap	-	0
BAdra	kochergina:e3941	1	attested	exact	16
BAdra-pada	kochergina:e3949	1	corpus-gap	-	0
BAgApahArin	kochergina:e3965	1	corpus-gap	-	0
BAgArTin	kochergina:e3966	1	corpus-gap	-	0
BAgIraTI	kochergina:e3978	1	attested	exact	86
BAgIyaNs	kochergina:e3979	1	corpus-gap	-	0
BAga	kochergina:e3960	1	attested	exact	3391
BAga-Deya	kochergina:e3962	1	corpus-gap	-	0
BAga-duGa	kochergina:e3963	1	corpus-gap	-	0
BAga-hara	kochergina:e3964	1	corpus-gap	-	0
BAgaSas	kochergina:e3967	1	attested	exact	70
BAgavata-purARa	kochergina:e3970	1	corpus-gap	-	0
BAgin	kochergina:e3973	1	attested	exact	199
BAgineya	kochergina:e3974	1	attested	exact	41
BAgineyaka	kochergina:e3975	1	corpus-gap	-	0
BAgya	kochergina:e3983	1	attested	exact	148
BAgya-rahita	kochergina:e3985	1	corpus-gap	-	0
BAgya-vaSa	kochergina:e3987	1	corpus-gap	-	0
BAgyavant	kochergina:e3986	1	corpus-gap	-	0
BAj	kochergina:e8	1	attested	exact	480
BAjana	kochergina:e4001	1	attested	exact	405
BAjay	kochergina:e4002	1	attested	exact	39
BAjayu	kochergina:e4003	1	attested	exact	1
BAjin	kochergina:e4004	1	attested	exact	10
BAkta	kochergina:e4015	1	attested	exact	9
BAla	kochergina:e4027	1	attested	exact	16
BAla-pawwa	kochergina:e4028	1	corpus-gap	-	0
BAma	kochergina:e4032	2	attested	exact	25
BAmin	kochergina:e4034	1	attested	exact	5
BAminI	kochergina:e4035	1	attested	exact	220
BAmita	kochergina:e4036	1	attested	exact	3
BAna	kochergina:e4047	1	attested	exact	10
BAnavIya	kochergina:e4051	1	attested	exact	3
BAnava	kochergina:e4050	1	corpus-gap	-	0
BAnu	kochergina:e4070	1	attested	exact	448
BAnumant	kochergina:e4071	1	attested	exact	42
BAnvakzas	kochergina:e4072	1	corpus-gap	-	0
BAra	kochergina:e4076	1	attested	exact	700
BAra-BArin	kochergina:e4077	1	corpus-gap	-	0
BAra-Bft	kochergina:e4078	1	corpus-gap	-	0
BAra-sADana	kochergina:e4084	1	corpus-gap	-	0
BAra-sADin	kochergina:e4085	1	corpus-gap	-	0
BAra-saha	kochergina:e4086	1	corpus-gap	-	0
BAra-vAha	kochergina:e4092	1	corpus-gap	-	0
BAra-vAhana	kochergina:e4093	1	corpus-gap	-	0
BAra-vAhin	kochergina:e4094	1	corpus-gap	-	0
BAradvAja	kochergina:e4080	1	attested	exact	304
BAratI	kochergina:e4091	1	attested	exact	88
BArata	kochergina:e4088	1	attested	exact	2680
BAravant	kochergina:e4095	1	corpus-gap	-	0
BAravi	kochergina:e4096	1	corpus-gap	-	0
BArgava	kochergina:e4100	1	attested	exact	430
BArin	kochergina:e4102	1	attested	exact	10
BArman	kochergina:e4108	1	attested	exact	1
BAryA	kochergina:e4123	1	attested	exact	1841
BAryA-drohin	kochergina:e4124	1	corpus-gap	-	0
BAryAvant	kochergina:e4125	1	corpus-gap	-	0
BArya	kochergina:e4122	1	attested	exact	9
BAs	kochergina:e4127	2	attested	exact	320
BAs-kara	kochergina:e4147	1	corpus-gap	-	0
BAsa	kochergina:e4131	1	attested	exact	109
BAsaka	kochergina:e4138	1	attested	exact	1
BAsana	kochergina:e4140	1	attested	exact	23
BAsas	kochergina:e4142	2	attested	exact	2
BAsin	kochergina:e9	1	attested	exact	8
BAskarAcArya	kochergina:e4148	1	corpus-gap	-	0
BAsmana	kochergina:e4151	1	corpus-gap	-	0
BAsura	kochergina:e4163	1	attested	exact	47
BAsvant	kochergina:e4164	1	attested	exact	42
BAsvara	kochergina:e4165	1	attested	exact	153
BAti	kochergina:e4171	1	attested	exact	3
BAva	kochergina:e4189	1	attested	exact	2986
BAva-SUnya	kochergina:e4209	1	corpus-gap	-	0
BAva-kartfka	kochergina:e4196	1	corpus-gap	-	0
BAva-rUpa	kochergina:e4206	1	corpus-gap	-	0
BAva-saKanita	kochergina:e4208	1	corpus-gap	-	0
BAva-vacana	kochergina:e4211	1	corpus-gap	-	0
BAvakA	kochergina:e4195	1	corpus-gap	-	0
BAvaka	kochergina:e4194	1	attested	exact	12
BAvana	kochergina:e4198	1	attested	exact	100
BAvavant	kochergina:e4212	1	corpus-gap	-	0
BAvay	kochergina:e4213	1	attested	exact	1472
BAvayitar	kochergina:e4214	1	corpus-gap	-	0
BAvayu	kochergina:e4215	1	attested	exact	1
BAvika	kochergina:e4217	1	attested	exact	13
BAvin	kochergina:e4219	1	attested	exact	265
BAvinI	kochergina:e4220	1	attested	exact	7
BAvitva	kochergina:e4231	1	corpus-gap	-	0
BAvuka	kochergina:e4234	1	attested	exact	15
BAvya	kochergina:e4236	1	attested	exact	17
BAwa	kochergina:e4169	1	attested	exact	1
BAwaka	kochergina:e4170	1	attested	exact	5
BAwi	kochergina:e4172	1	corpus-gap	-	0
BAz	kochergina:e4129	1	attested	exact	1532
BAzA	kochergina:e4133	1	attested	exact	105
BAzA-jYa	kochergina:e4136	1	corpus-gap	-	0
BAza	kochergina:e4132	1	attested	exact	2
BAzaRa	kochergina:e4141	1	attested	exact	60
BAzaka	kochergina:e4139	1	attested	exact	2
BAzikA	kochergina:e4145	1	corpus-gap	-	0
BAzika	kochergina:e4144	1	attested	exact	4
BAzin	kochergina:e10	1	attested	exact	113
BAzita	kochergina:e4146	1	attested	exact	200
BAzya	kochergina:e4166	1	attested	exact	58
BAzya-kAra	kochergina:e4167	1	corpus-gap	-	0
BEkzASin	kochergina:e3994	1	corpus-gap	-	0
BEkzAhAra	kochergina:e3992	1	corpus-gap	-	0
BEkzAnna	kochergina:e3993	1	corpus-gap	-	0
BEkza	kochergina:e3988	1	attested	exact	241
BEkza-caraRa	kochergina:e3989	1	corpus-gap	-	0
BEkza-caryA	kochergina:e3991	1	corpus-gap	-	0
BEkza-carya	kochergina:e3990	1	corpus-gap	-	0
BEkza-vftti	kochergina:e3995	1	corpus-gap	-	0
BEma	kochergina:e3996	1	attested	exact	2
BEravI	kochergina:e3998	1	attested	exact	76
BErava	kochergina:e3997	1	attested	exact	502
BEzajya	kochergina:e3999	1	attested	exact	179
BI	kochergina:e4258	1	attested	exact	1535
BIluka	kochergina:e4282	1	attested	exact	2
BImOjas	kochergina:e4290	1	corpus-gap	-	0
BIma	kochergina:e4283	1	attested	exact	2436
BIma-darSana	kochergina:e4284	1	corpus-gap	-	0
BIma-nAda	kochergina:e4286	1	corpus-gap	-	0
BIma-parAkrama	kochergina:e4288	1	corpus-gap	-	0
BIma-sena	kochergina:e4289	1	corpus-gap	-	0
BImala	kochergina:e4285	1	attested	exact	2
BImant	kochergina:e4287	1	corpus-gap	-	0
BImayu	kochergina:e4291	1	attested	exact	1
BIra	kochergina:e4301	1	attested	exact	1
BIru	kochergina:e4302	1	attested	exact	329
BIruka	kochergina:e4303	1	attested	exact	8
BIti	kochergina:e4311	1	attested	exact	97
BItimant	kochergina:e4312	1	corpus-gap	-	0
BItitas	kochergina:e4313	1	corpus-gap	-	0
BIzA	kochergina:e4304	1	attested	exact	27
BIzaRa	kochergina:e4308	1	attested	exact	140
BIzma	kochergina:e4309	1	attested	exact	2358
BIzmaka	kochergina:e4310	1	attested	exact	43
BOjaNga	kochergina:e4180	1	corpus-gap	-	0
BOjizya	kochergina:e4181	1	corpus-gap	-	0
BOma	kochergina:e4182	1	attested	exact	199
BOmika	kochergina:e4183	1	attested	exact	4
BOrika	kochergina:e4184	1	attested	exact	1
BOrja	kochergina:e4185	1	attested	exact	2
BOta	kochergina:e4186	1	attested	exact	6
BOvana	kochergina:e4187	1	attested	exact	26
BU	kochergina:e4419	2	attested	exact	43220
BU-Dara	kochergina:e4423	1	corpus-gap	-	0
BU-Saya	kochergina:e4503	1	corpus-gap	-	0
BU-cara	kochergina:e4421	1	corpus-gap	-	0
BU-deva	kochergina:e4422	1	corpus-gap	-	0
BU-gata	kochergina:e4424	1	corpus-gap	-	0
BU-kampa	kochergina:e4443	1	corpus-gap	-	0
BU-maRqala	kochergina:e4453	1	corpus-gap	-	0
BU-pati	kochergina:e4477	1	corpus-gap	-	0
BU-patita	kochergina:e4478	1	corpus-gap	-	0
BU-ruh	kochergina:e4494	1	corpus-gap	-	0
BU-sTa	kochergina:e4506	1	corpus-gap	-	0
BU-sura	kochergina:e4507	1	corpus-gap	-	0
BU-tala	kochergina:e4512	1	corpus-gap	-	0
BUmI	kochergina:e4455	1	corpus-gap	-	0
BUmI-ruh	kochergina:e4470	1	corpus-gap	-	0
BUmI-ruha	kochergina:e4471	1	corpus-gap	-	0
BUman	kochergina:e4451	2	attested	exact	184
BUmi	kochergina:e4454	1	attested	exact	2989
BUmi-Bft	kochergina:e4456	1	corpus-gap	-	0
BUmi-Buj	kochergina:e4457	1	corpus-gap	-	0
BUmi-Dara	kochergina:e4461	1	corpus-gap	-	0
BUmi-Saya	kochergina:e4472	1	corpus-gap	-	0
BUmi-dAna	kochergina:e4459	1	corpus-gap	-	0
BUmi-da	kochergina:e4458	1	corpus-gap	-	0
BUmi-deva	kochergina:e4460	1	corpus-gap	-	0
BUmi-gata	kochergina:e4462	1	corpus-gap	-	0
BUmi-jAta	kochergina:e4464	1	corpus-gap	-	0
BUmi-ja	kochergina:e4463	1	corpus-gap	-	0
BUmi-loka	kochergina:e4466	1	corpus-gap	-	0
BUmi-pa	kochergina:e4467	1	corpus-gap	-	0
